,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
15,2021-12-01,20:15 ,Premier League,Matchweek 14,Wed,Home,L,1,2,Manchester City,0.8,1.0,36,"41,400",Tyrone Mings,4-3-3,Mike Dean,https://fbref.com/en/matches/1993b7ec/Aston-Villa-Manchester-City-December-1-2021-Premier-League,
16,2021-12-05,16:30 ,Premier League,Matchweek 15,Sun,Home,W,2,1,Leicester City,2.1,1.1,41,"41,572",Tyrone Mings,4-3-3,Michael Oliver,https://fbref.com/en/matches/49cc65ac/Aston-Villa-Leicester-City-December-5-2021-Premier-League,
17,2021-12-11,15:00 ,Premier League,Matchweek 16,Sat,Away,L,0,1,Liverpool,0.2,2.2,38,"53,093",Tyrone Mings,4-3-3,Stuart Attwell,https://fbref.com/en/matches/678d7dca/Liverpool-Aston-Villa-December-11-2021-Premier-League,
18,2021-12-14,19:45 ,Premier League,Matchweek 17,Tue,Away,W,2,0,Norwich City,2.0,0.5,50,"26,836",Tyrone Mings,4-3-3,David Coote,https://fbref.com/en/matches/c78a1d7d/Norwich-City-Aston-Villa-December-14-2021-Premier-League,
19,2021-12-26,17:30 ,Premier League,Matchweek 19,Sun,Home,L,1,3,Chelsea,0.4,2.6,42,"41,907",Tyrone Mings,4-3-1-2,Martin Atkinson,https://fbref.com/en/matches/61396bd8/Aston-Villa-Chelsea-December-26-2021-Premier-League,
20,2022-01-02,14:00 ,Premier League,Matchweek 21,Sun,Away,L,1,2,Brentford,0.8,0.6,55,"16,876",John McGinn,4-3-3,Craig Pawson,https://fbref.com/en/matches/dfaa1817/Brentford-Aston-Villa-January-2-2022-Premier-League,
22,2022-01-15,17:30 ,Premier League,Matchweek 22,Sat,Home,D,2,2,Manchester Utd,1.9,1.0,54,"41,968",Tyrone Mings,4-3-3,David Coote,https://fbref.com/en/matches/745dc664/Aston-Villa-Manchester-United-January-15-2022-Premier-League,
23,2022-01-22,12:30 ,Premier League,Matchweek 23,Sat,Away,W,1,0,Everton,0.8,1.6,50,"38,203",Tyrone Mings,4-3-3,Craig Pawson,https://fbref.com/en/matches/83bac3da/Everton-Aston-Villa-January-22-2022-Premier-League,
24,2022-02-09,20:00 ,Premier League,Matchweek 24,Wed,Home,D,3,3,Leeds United,1.6,1.8,40,"41,927",Tyrone Mings,4-3-3,Jarred Gillett,https://fbref.com/en/matches/f1e84229/Aston-Villa-Leeds-United-February-9-2022-Premier-League,
25,2022-02-13,14:00 ,Premier League,Matchweek 25,Sun,Away,L,0,1,Newcastle Utd,0.6,0.5,62,"52,207",Tyrone Mings,4-3-3,Craig Pawson,https://fbref.com/en/matches/59b88877/Newcastle-United-Aston-Villa-February-13-2022-Premier-League,
26,2022-02-19,15:00 ,Premier League,Matchweek 26,Sat,Home,L,0,1,Watford,1.3,1.2,59,"41,936",Tyrone Mings,4-3-3,Robert Jones,https://fbref.com/en/matches/28c4ee0a/Aston-Villa-Watford-February-19-2022-Premier-League,
27,2022-02-26,15:00 ,Premier League,Matchweek 27,Sat,Away,W,2,0,Brighton,1.0,0.7,34,"31,475",Tyrone Mings,4-1-2-1-2◆,John Brooks,https://fbref.com/en/matches/8cabd787/Brighton-and-Hove-Albion-Aston-Villa-February-26-2022-Premier-League,
28,2022-03-05,15:00 ,Premier League,Matchweek 28,Sat,Home,W,4,0,Southampton,2.5,1.1,38,"41,855",Tyrone Mings,4-3-1-2,Peter Bankes,https://fbref.com/en/matches/1aa40463/Aston-Villa-Southampton-March-5-2022-Premier-League,
29,2022-03-10,19:45 ,Premier League,Matchweek 20,Thu,Away,W,3,0,Leeds United,1.5,0.2,49,"36,400",Tyrone Mings,4-3-1-2,Simon Hooper,https://fbref.com/en/matches/79b8fb6e/Leeds-United-Aston-Villa-March-10-2022-Premier-League,
30,2022-03-13,14:00 ,Premier League,Matchweek 29,Sun,Away,L,1,2,West Ham,1.1,1.2,53,"59,957",Tyrone Mings,4-1-2-1-2◆,Jarred Gillett,https://fbref.com/en/matches/81f2f022/West-Ham-United-Aston-Villa-March-13-2022-Premier-League,
31,2022-03-19,12:30 ,Premier League,Matchweek 30,Sat,Home,L,0,1,Arsenal,0.5,1.3,47,"41,956",Tyrone Mings,4-3-2-1,Andy Madley,https://fbref.com/en/matches/0cb74761/Aston-Villa-Arsenal-March-19-2022-Premier-League,
32,2022-04-02,15:00 ,Premier League,Matchweek 31,Sat,Away,L,1,2,Wolves,2.1,1.3,51,"31,012",Tyrone Mings,4-3-1-2,Darren England,https://fbref.com/en/matches/320d3dfe/Wolverhampton-Wanderers-Aston-Villa-April-2-2022-Premier-League,
33,2022-04-09,17:30 ,Premier League,Matchweek 32,Sat,Home,L,0,4,Tottenham,1.6,1.1,52,"41,949",Tyrone Mings,4-3-1-2,Graham Scott,https://fbref.com/en/matches/811d471f/Aston-Villa-Tottenham-Hotspur-April-9-2022-Premier-League,
34,2022-04-23,15:00 ,Premier League,Matchweek 34,Sat,Away,D,0,0,Leicester City,0.9,0.3,36,"32,185",Tyrone Mings,4-3-2-1,Andy Madley,https://fbref.com/en/matches/17e5cacf/Leicester-City-Aston-Villa-April-23-2022-Premier-League,
35,2022-04-30,15:00 ,Premier League,Matchweek 35,Sat,Home,W,2,0,Norwich City,1.8,0.5,45,"40,290",Tyrone Mings,4-1-4-1,John Brooks,https://fbref.com/en/matches/bf7873f2/Aston-Villa-Norwich-City-April-30-2022-Premier-League,
36,2022-05-07,15:00 ,Premier League,Matchweek 36,Sat,Away,W,3,1,Burnley,2.1,1.9,51,"20,891",Tyrone Mings,4-1-2-1-2◆,David Coote,https://fbref.com/en/matches/c1dc9202/Burnley-Aston-Villa-May-7-2022-Premier-League,
37,2022-05-10,20:00 ,Premier League,Matchweek 33,Tue,Home,L,1,2,Liverpool,1.4,1.8,40,"41,919",Tyrone Mings,4-3-1-2,Jonathan Moss,https://fbref.com/en/matches/1016efad/Aston-Villa-Liverpool-May-10-2022-Premier-League,
38,2022-05-15,14:00 ,Premier League,Matchweek 37,Sun,Home,D,1,1,Crystal Palace,1.0,1.4,49,"41,136",Tyrone Mings,4-3-1-2,Chris Kavanagh,https://fbref.com/en/matches/d2e9e9e3/Aston-Villa-Crystal-Palace-May-15-2022-Premier-League,
39,2022-05-19,20:00 ,Premier League,Matchweek 18,Thu,Home,D,1,1,Burnley,1.5,1.6,71,"40,468",Tyrone Mings,4-3-2-1,Paul Tierney,https://fbref.com/en/matches/bc4f902e/Aston-Villa-Burnley-May-19-2022-Premier-League,
40,2022-05-22,16:00 ,Premier League,Matchweek 38,Sun,Away,L,2,3,Manchester City,0.2,3.4,29,"53,395",Tyrone Mings,4-3-2-1,Michael Oliver,https://fbref.com/en/matches/7b4b63d0/Manchester-City-Aston-Villa-May-22-2022-Premier-League,
