,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
22,2010-12-04,,Premier League,Matchweek 16,Sat,Away,D,1,1,Birmingham City,,"25,770",,4-4-2,Kevin Friend,https://fbref.com/en/matches/5605034c/Birmingham-City-Tottenham-Hotspur-December-4-2010-Premier-League,
24,2010-12-12,,Premier League,Matchweek 17,Sun,Home,D,1,1,Chelsea,,"35,787",,4-4-2,Mike Dean,https://fbref.com/en/matches/353bc14f/Tottenham-Hotspur-Chelsea-December-12-2010-Premier-League,
25,2010-12-26,,Premier League,Matchweek 19,Sun,Away,W,2,1,Aston Villa,,"39,411",,4-4-1-1,Martin Atkinson,https://fbref.com/en/matches/ff5ef7fb/Aston-Villa-Tottenham-Hotspur-December-26-2010-Premier-League,
26,2010-12-28,,Premier League,Matchweek 20,Tue,Home,W,2,0,Newcastle Utd,,"35,927",,4-4-1-1,Anthony Taylor,https://fbref.com/en/matches/190d3471/Tottenham-Hotspur-Newcastle-United-December-28-2010-Premier-League,
27,2011-01-01,,Premier League,Matchweek 21,Sat,Home,W,1,0,Fulham,,"35,603",,4-4-1-1,Mike Jones,https://fbref.com/en/matches/98578379/Tottenham-Hotspur-Fulham-January-1-2011-Premier-League,
28,2011-01-05,,Premier League,Matchweek 22,Wed,Away,L,1,2,Everton,,"34,124",,4-4-1-1,Lee Probert,https://fbref.com/en/matches/3e0478b9/Everton-Tottenham-Hotspur-January-5-2011-Premier-League,
29,2011-01-16,,Premier League,Matchweek 23,Sun,Home,D,0,0,Manchester Utd,,"35,828",,4-5-1,Mike Dean,https://fbref.com/en/matches/e5734dfb/Tottenham-Hotspur-Manchester-United-January-16-2011-Premier-League,
30,2011-01-22,,Premier League,Matchweek 24,Sat,Away,D,1,1,Newcastle Utd,,"51,010",,4-5-1,Mark Halsey,https://fbref.com/en/matches/08915904/Newcastle-United-Tottenham-Hotspur-January-22-2011-Premier-League,
31,2011-02-02,,Premier League,Matchweek 25,Wed,Away,W,1,0,Blackburn,,"23,253",,4-4-2,Andre Marriner,https://fbref.com/en/matches/b38a8ebe/Blackburn-Rovers-Tottenham-Hotspur-February-2-2011-Premier-League,
32,2011-02-05,,Premier League,Matchweek 26,Sat,Home,W,2,1,Bolton,,"36,197",,4-4-2,Mark Clattenburg,https://fbref.com/en/matches/9d2d35aa/Tottenham-Hotspur-Bolton-Wanderers-February-5-2011-Premier-League,
33,2011-02-12,,Premier League,Matchweek 27,Sat,Away,W,2,1,Sunderland,,"40,986",,4-4-2,Mike Jones,https://fbref.com/en/matches/94a6a8f1/Sunderland-Tottenham-Hotspur-February-12-2011-Premier-League,
35,2011-02-22,,Premier League,Matchweek 18,Tue,Away,L,1,3,Blackpool,,"16,069",,4-4-2,Chris Foy,https://fbref.com/en/matches/15918ed4/Blackpool-Tottenham-Hotspur-February-22-2011-Premier-League,
36,2011-03-06,,Premier League,Matchweek 29,Sun,Away,D,3,3,Wolves,,"28,669",,4-4-2,Mark Halsey,https://fbref.com/en/matches/de23325b/Wolverhampton-Wanderers-Tottenham-Hotspur-March-6-2011-Premier-League,
38,2011-03-19,,Premier League,Matchweek 30,Sat,Home,D,0,0,West Ham,,"36,010",,4-4-1-1,Mike Dean,https://fbref.com/en/matches/a981332f/Tottenham-Hotspur-West-Ham-United-March-19-2011-Premier-League,
39,2011-04-02,,Premier League,Matchweek 31,Sat,Away,D,0,0,Wigan Athletic,,"18,578",,4-4-2,Andre Marriner,https://fbref.com/en/matches/a4645194/Wigan-Athletic-Tottenham-Hotspur-April-2-2011-Premier-League,
41,2011-04-09,,Premier League,Matchweek 32,Sat,Home,W,3,2,Stoke City,,"32,702",,4-4-2,Kevin Friend,https://fbref.com/en/matches/c1db967b/Tottenham-Hotspur-Stoke-City-April-9-2011-Premier-League,
43,2011-04-20,,Premier League,Matchweek 28,Wed,Home,D,3,3,Arsenal,,"36,138",,4-4-2,Martin Atkinson,https://fbref.com/en/matches/fa8f0565/North-London-Derby-Tottenham-Hotspur-Arsenal-April-20-2011-Premier-League,
44,2011-04-23,,Premier League,Matchweek 34,Sat,Home,D,2,2,West Brom,,"36,160",,4-4-2,Stuart Attwell,https://fbref.com/en/matches/9193fcc3/Tottenham-Hotspur-West-Bromwich-Albion-April-23-2011-Premier-League,
45,2011-04-30,,Premier League,Matchweek 35,Sat,Away,L,1,2,Chelsea,,"41,681",,4-4-1-1,Andre Marriner,https://fbref.com/en/matches/5bc94900/Chelsea-Tottenham-Hotspur-April-30-2011-Premier-League,
46,2011-05-07,,Premier League,Matchweek 36,Sat,Home,D,1,1,Blackpool,,"35,585",,4-4-2,Lee Probert,https://fbref.com/en/matches/86f2ee08/Tottenham-Hotspur-Blackpool-May-7-2011-Premier-League,
47,2011-05-10,,Premier League,Matchweek 33,Tue,Away,L,0,1,Manchester City,,"47,029",,4-5-1,Mike Dean,https://fbref.com/en/matches/916fdaf2/Manchester-City-Tottenham-Hotspur-May-10-2011-Premier-League,
48,2011-05-15,,Premier League,Matchweek 37,Sun,Away,W,2,0,Liverpool,,"44,893",,4-4-1-1,Howard Webb,https://fbref.com/en/matches/109d15f2/Liverpool-Tottenham-Hotspur-May-15-2011-Premier-League,
49,2011-05-22,,Premier League,Matchweek 38,Sun,Home,W,2,1,Birmingham City,,"36,119",,4-4-2,Mark Clattenburg,https://fbref.com/en/matches/e690e42d/Tottenham-Hotspur-Birmingham-City-May-22-2011-Premier-League,
