,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
13,2010-11-20,,Premier League,Matchweek 14,Sat,Away,L,0,3,Liverpool,,"43,024",,4-3-3,Lee Probert,https://fbref.com/en/matches/3ce68daf/Liverpool-West-Ham-United-November-20-2010-Premier-League,
14,2010-11-27,,Premier League,Matchweek 15,Sat,Home,W,3,1,Wigan Athletic,,"34,178",,4-4-2,Mark Halsey,https://fbref.com/en/matches/7941996e/West-Ham-United-Wigan-Athletic-November-27-2010-Premier-League,
15,2010-12-05,,Premier League,Matchweek 16,Sun,Away,L,0,1,Sunderland,,"36,940",,4-4-2,Martin Atkinson,https://fbref.com/en/matches/c23848f4/Sunderland-West-Ham-United-December-5-2010-Premier-League,
16,2010-12-11,,Premier League,Matchweek 17,Sat,Home,L,1,3,Manchester City,,"32,813",,4-2-3-1,Phil Dowd,https://fbref.com/en/matches/75898481/West-Ham-United-Manchester-City-December-11-2010-Premier-League,
17,2010-12-18,,Premier League,Matchweek 18,Sat,Away,D,1,1,Blackburn,,"21,934",,4-5-1,Mike Dean,https://fbref.com/en/matches/087bf577/Blackburn-Rovers-West-Ham-United-December-18-2010-Premier-League,
18,2010-12-26,,Premier League,Matchweek 19,Sun,Away,W,3,1,Fulham,,"25,332",,4-4-2,Mark Halsey,https://fbref.com/en/matches/f512e3d6/Fulham-West-Ham-United-December-26-2010-Premier-League,
19,2010-12-28,,Premier League,Matchweek 20,Tue,Home,D,1,1,Everton,,"33,422",,4-4-2,Howard Webb,https://fbref.com/en/matches/ca580aa3/West-Ham-United-Everton-December-28-2010-Premier-League,
20,2011-01-01,,Premier League,Matchweek 21,Sat,Home,W,2,0,Wolves,,"33,500",,4-4-2,Lee Probert,https://fbref.com/en/matches/bc3b5daa/West-Ham-United-Wolverhampton-Wanderers-January-1-2011-Premier-League,
21,2011-01-05,,Premier League,Matchweek 22,Wed,Away,L,0,5,Newcastle Utd,,"42,387",,4-4-2,Mike Dean,https://fbref.com/en/matches/acb0e800/Newcastle-United-West-Ham-United-January-5-2011-Premier-League,
22,2011-01-15,,Premier League,Matchweek 23,Sat,Home,L,0,3,Arsenal,,"32,682",,4-3-3,Andre Marriner,https://fbref.com/en/matches/c2243907/West-Ham-United-Arsenal-January-15-2011-Premier-League,
23,2011-01-22,,Premier League,Matchweek 24,Sat,Away,D,2,2,Everton,,"34,179",,4-4-2,Peter Walton,https://fbref.com/en/matches/fd1c67ad/Everton-West-Ham-United-January-22-2011-Premier-League,
24,2011-02-02,,Premier League,Matchweek 25,Wed,Away,W,3,1,Blackpool,,"15,095",,4-4-2,Stuart Attwell,https://fbref.com/en/matches/f54fbaa0/Blackpool-West-Ham-United-February-2-2011-Premier-League,
25,2011-02-06,,Premier League,Matchweek 26,Sun,Home,L,0,1,Birmingham City,,"32,927",,4-4-2,Chris Foy,https://fbref.com/en/matches/320d0816/West-Ham-United-Birmingham-City-February-6-2011-Premier-League,
26,2011-02-12,,Premier League,Matchweek 27,Sat,Away,D,3,3,West Brom,,"23,916",,4-4-2,Lee Mason,https://fbref.com/en/matches/f10e252d/West-Bromwich-Albion-West-Ham-United-February-12-2011-Premier-League,
27,2011-02-27,,Premier League,Matchweek 28,Sun,Home,W,3,1,Liverpool,,"34,941",,4-3-3,Mark Halsey,https://fbref.com/en/matches/1ba56e33/West-Ham-United-Liverpool-February-27-2011-Premier-League,
28,2011-03-05,,Premier League,Matchweek 29,Sat,Home,W,3,0,Stoke City,,"33,066",,4-3-3,Andre Marriner,https://fbref.com/en/matches/ff25193c/West-Ham-United-Stoke-City-March-5-2011-Premier-League,
29,2011-03-19,,Premier League,Matchweek 30,Sat,Away,D,0,0,Tottenham,,"36,010",,4-5-1,Mike Dean,https://fbref.com/en/matches/a981332f/Tottenham-Hotspur-West-Ham-United-March-19-2011-Premier-League,
30,2011-04-02,,Premier League,Matchweek 31,Sat,Home,L,2,4,Manchester Utd,,"34,546",,4-3-3,Lee Mason,https://fbref.com/en/matches/20133b93/West-Ham-United-Manchester-United-April-2-2011-Premier-League,
31,2011-04-09,,Premier League,Matchweek 32,Sat,Away,L,0,3,Bolton,,"25,857",,4-3-3,Lee Probert,https://fbref.com/en/matches/bd74222e/Bolton-Wanderers-West-Ham-United-April-9-2011-Premier-League,
32,2011-04-16,,Premier League,Matchweek 33,Sat,Home,L,1,2,Aston Villa,,,,4-4-2,Mark Halsey,https://fbref.com/en/matches/a522d605/West-Ham-United-Aston-Villa-April-16-2011-Premier-League,
33,2011-04-23,,Premier League,Matchweek 34,Sat,Away,L,0,3,Chelsea,,"41,656",,4-3-3,Phil Dowd,https://fbref.com/en/matches/25a84f2c/Chelsea-West-Ham-United-April-23-2011-Premier-League,
34,2011-05-01,,Premier League,Matchweek 35,Sun,Away,L,1,2,Manchester City,,"44,511",,4-4-2,Howard Webb,https://fbref.com/en/matches/dcf160e4/Manchester-City-West-Ham-United-May-1-2011-Premier-League,
35,2011-05-07,,Premier League,Matchweek 36,Sat,Home,D,1,1,Blackburn,,"33,789",,4-3-3,Peter Walton,https://fbref.com/en/matches/054d4343/West-Ham-United-Blackburn-Rovers-May-7-2011-Premier-League,
36,2011-05-15,,Premier League,Matchweek 37,Sun,Away,L,2,3,Wigan Athletic,,"22,043",,4-3-3,Mike Dean,https://fbref.com/en/matches/13058876/Wigan-Athletic-West-Ham-United-May-15-2011-Premier-League,
37,2011-05-22,,Premier League,Matchweek 38,Sun,Home,L,0,3,Sunderland,,"32,792",,4-3-3,Anthony Taylor,https://fbref.com/en/matches/8a6380c5/West-Ham-United-Sunderland-May-22-2011-Premier-League,
