,team_code,Opponent_code,season,Round_code,Venue_code,Referee_code,Formation_code,Day_code,Result_code,GF,GF_rolling,GA,GA_rolling
8762,19,18,2021,16,1,5,16,3,2,2,2.6666666666666665,0,1.0
8763,19,9,2021,17,0,24,16,6,2,1,2.6666666666666665,0,0.3333333333333333
8764,19,24,2021,18,1,27,16,5,2,3,2.0,1,0.3333333333333333
8765,19,17,2021,10,1,25,16,2,2,6,2.0,0,0.3333333333333333
8766,19,36,2021,20,1,15,16,5,2,1,3.3333333333333335,0,0.3333333333333333
8767,19,8,2021,21,0,27,16,5,2,2,3.3333333333333335,0,0.3333333333333333
8768,19,0,2021,19,0,0,16,2,2,2,3.0,0,0.0
8769,19,34,2021,24,1,41,16,5,2,2,1.6666666666666667,0,0.0
8770,19,20,2021,25,0,2,16,6,0,2,2.0,2,0.0
8771,19,21,2021,23,1,24,16,1,2,4,2.0,0,0.6666666666666666
8772,19,13,2021,27,1,41,16,6,2,2,2.6666666666666665,0,0.6666666666666666
8773,19,23,2021,28,0,0,16,5,2,1,2.6666666666666665,0,0.6666666666666666
8774,19,33,2021,29,1,25,16,5,0,1,2.3333333333333335,1,0.0
8775,19,1,2021,26,0,15,16,1,2,2,1.3333333333333333,1,0.3333333333333333
8776,19,29,2021,30,0,24,16,1,2,2,1.3333333333333333,1,0.6666666666666666
8777,19,38,2021,31,1,2,16,6,2,3,1.6666666666666667,1,1.0
9538,19,14,2022,0,0,1,16,5,0,2,2.3333333333333335,2,1.0
9539,19,12,2022,11,1,32,16,0,0,1,2.3333333333333335,1,1.3333333333333333
9540,19,21,2022,22,0,25,16,0,1,1,2.0,2,1.3333333333333333
9541,19,6,2022,32,1,41,16,5,2,9,1.3333333333333333,0,1.6666666666666667
9542,19,23,2022,33,1,0,16,2,2,2,3.6666666666666665,1,1.0
9543,19,13,2022,34,0,2,16,5,0,0,4.0,0,1.0
9544,19,8,2022,37,1,1,16,5,0,3,3.6666666666666665,3,0.3333333333333333
9545,19,0,2022,1,0,25,12,6,1,2,1.6666666666666667,3,1.3333333333333333
9546,19,20,2022,2,1,2,12,6,2,1,1.6666666666666667,0,2.0
9547,19,36,2022,3,1,41,18,2,2,1,2.0,0,2.0
9548,19,25,2022,4,0,32,18,5,1,0,1.3333333333333333,1,1.0
9549,19,17,2022,5,1,25,8,5,1,1,0.6666666666666666,2,0.3333333333333333
9550,19,33,2022,6,0,1,8,6,2,2,0.6666666666666666,1,1.0
9551,19,29,2022,7,1,40,16,5,2,3,1.0,1,1.3333333333333333
9552,19,1,2022,8,0,32,16,0,2,3,2.0,1,1.3333333333333333
9553,19,18,2022,9,1,6,16,4,2,2,2.6666666666666665,1,1.0
9554,19,7,2022,10,0,41,16,0,1,1,2.6666666666666665,3,1.0
9555,19,8,2022,12,0,8,8,5,1,0,2.0,3,1.6666666666666667
9556,19,11,2022,13,1,25,16,5,0,0,1.0,0,2.3333333333333335
9557,19,38,2022,14,0,32,16,5,1,0,0.3333333333333333,3,2.0
9558,19,13,2022,15,1,40,16,0,2,2,0.0,0,2.0
9559,19,23,2022,16,0,2,16,5,2,2,0.6666666666666666,0,1.0
9560,19,12,2022,17,0,8,16,5,0,0,1.3333333333333333,0,1.0
9561,19,38,2022,35,1,32,16,2,2,2,1.3333333333333333,0,0.0
9562,19,21,2022,18,1,1,16,6,2,7,1.3333333333333333,0,0.0
9563,19,6,2022,19,0,13,16,5,1,0,3.0,1,0.0
9564,19,20,2022,21,0,40,16,5,1,1,3.0,4,0.3333333333333333
9565,19,11,2022,36,0,2,16,1,0,0,2.6666666666666665,0,1.6666666666666667
9566,19,0,2022,23,1,32,16,6,0,2,0.3333333333333333,2,1.6666666666666667
9567,19,17,2022,24,0,6,16,0,2,6,1.0,1,2.0
9568,19,25,2022,25,1,25,16,5,2,3,2.6666666666666665,2,1.0
9569,19,36,2022,26,0,5,16,2,2,2,3.6666666666666665,1,1.6666666666666667
9570,19,33,2022,27,1,32,16,6,2,4,3.6666666666666665,3,1.3333333333333333
9571,19,14,2022,20,1,41,16,2,2,1,3.0,0,2.0
9572,19,7,2022,28,1,2,16,5,2,1,2.3333333333333335,0,1.3333333333333333
9573,19,18,2022,29,0,6,16,0,2,3,2.0,0,1.0
9574,19,1,2022,30,1,13,16,5,0,1,1.6666666666666667,1,0.0
9575,19,29,2022,31,0,8,16,6,0,4,1.6666666666666667,4,0.3333333333333333
383,20,3,2010,32,1,21,19,5,0,1,1.0,1,0.3333333333333333
384,20,37,2010,33,0,20,16,6,2,2,1.3333333333333333,0,0.6666666666666666
385,20,11,2010,34,1,0,19,5,2,1,1.0,0,0.6666666666666666
386,20,23,2010,35,1,24,19,6,2,2,1.3333333333333333,1,0.3333333333333333
387,20,4,2010,36,0,35,16,6,2,3,1.6666666666666667,2,0.3333333333333333
388,20,0,2010,37,1,21,19,6,1,0,2.0,3,1.0
389,20,38,2010,1,0,27,12,5,1,1,1.6666666666666667,2,2.0
390,20,35,2010,2,0,20,12,6,2,2,1.3333333333333333,0,2.3333333333333335
391,20,21,2010,3,1,4,16,2,0,0,1.0,0,1.6666666666666667
392,20,2,2010,4,1,28,16,5,0,0,1.0,0,0.6666666666666666
393,20,14,2010,5,0,19,16,6,2,4,0.6666666666666666,1,0.0
394,20,30,2010,6,0,34,16,5,0,1,1.3333333333333333,1,0.3333333333333333
395,20,5,2010,7,1,0,16,5,2,1,1.6666666666666667,0,0.6666666666666666
396,20,36,2010,8,0,35,16,5,2,3,2.0,1,0.6666666666666666
397,20,13,2010,9,1,34,16,0,1,1,1.6666666666666667,2,0.6666666666666666
398,20,23,2010,10,0,4,12,6,2,3,1.6666666666666667,1,1.0
399,20,1,2010,12,1,25,16,1,2,4,2.3333333333333335,0,1.3333333333333333
400,20,4,2010,13,1,21,16,5,2,1,2.6666666666666665,0,1.0
401,20,0,2010,14,0,28,12,2,0,0,2.6666666666666665,0,0.3333333333333333
402,20,38,2010,15,1,19,12,5,2,4,1.6666666666666667,3,0.0
403,20,1,2010,16,0,11,12,5,1,0,1.6666666666666667,1,1.0
404,20,2,2010,17,0,18,16,2,0,2,1.3333333333333333,2,1.3333333333333333
405,20,35,2010,18,1,24,12,5,2,3,2.0,0,2.0
406,20,21,2010,19,0,0,12,5,1,1,1.6666666666666667,2,1.0
407,20,14,2010,20,1,34,16,6,0,1,2.0,1,1.3333333333333333
408,20,37,2010,21,1,41,12,5,2,1,1.6666666666666667,0,1.0
409,20,11,2010,23,0,4,12,6,1,0,1.0,2,1.0
410,20,31,2010,24,1,11,12,6,2,5,0.6666666666666666,0,1.0
411,20,19,2010,25,0,22,12,0,1,0,2.0,3,0.6666666666666666
412,20,3,2010,27,0,0,12,0,2,1,1.6666666666666667,0,1.6666666666666667
413,20,36,2010,28,1,11,12,6,2,2,2.0,1,1.0
414,20,13,2010,29,0,35,12,5,1,1,1.0,2,1.3333333333333333
415,20,33,2010,26,1,27,16,1,2,1,1.3333333333333333,0,1.0
416,20,30,2010,30,1,20,12,1,2,3,1.3333333333333333,0,1.0
417,20,5,2010,31,0,4,12,6,2,2,1.6666666666666667,0,0.6666666666666666
1064,20,32,2011,0,1,27,16,0,2,4,2.0,0,0.0
1065,20,5,2011,11,0,28,16,6,2,3,3.0,2,0.0
1066,20,33,2011,22,0,35,17,6,2,5,3.0,1,0.6666666666666666
1067,20,37,2011,32,1,24,17,5,2,3,4.0,0,1.0
1068,20,14,2011,33,0,21,17,6,0,2,3.6666666666666665,2,1.0
1069,20,13,2011,34,1,11,17,5,2,2,3.3333333333333335,0,1.0
1070,20,3,2011,35,0,35,19,5,2,4,2.3333333333333335,0,0.6666666666666666
1071,20,1,2011,36,1,2,16,5,2,4,2.6666666666666665,1,0.6666666666666666
1072,20,21,2011,37,0,21,17,6,2,6,3.3333333333333335,1,0.3333333333333333
1073,20,38,2011,1,1,41,17,5,2,3,4.666666666666667,1,0.6666666666666666
1074,20,26,2011,2,0,24,17,5,2,3,4.333333333333333,2,1.0
1075,20,23,2011,3,1,4,17,5,2,3,4.0,1,1.3333333333333333
1076,20,19,2011,4,0,24,16,6,0,1,3.0,1,1.3333333333333333
1077,20,24,2011,5,1,11,17,5,2,5,2.3333333333333335,1,1.3333333333333333
1078,20,11,2011,6,0,21,16,0,1,1,3.0,2,1.0
1079,20,0,2011,7,1,35,17,6,2,1,2.3333333333333335,0,1.3333333333333333
1080,20,30,2011,8,1,27,17,2,2,3,2.3333333333333335,0,1.0
1081,20,35,2011,9,0,19,12,0,0,0,1.6666666666666667,0,0.6666666666666666
1082,20,31,2011,10,0,18,12,6,1,0,1.3333333333333333,1,0.0
1083,20,19,2011,12,1,0,17,1,2,3,1.0,0,0.3333333333333333
1084,20,37,2011,13,0,24,17,0,2,1,1.0,0,0.3333333333333333
1085,20,33,2011,14,1,11,17,6,2,3,1.3333333333333333,2,0.3333333333333333
1086,20,13,2011,15,0,34,17,1,1,0,2.3333333333333335,1,0.6666666666666666
1087,20,14,2011,16,1,27,17,5,2,3,1.3333333333333333,0,1.0
1088,20,1,2011,17,0,25,12,6,2,1,2.0,0,1.0
1089,20,3,2011,18,1,28,17,5,2,3,1.3333333333333333,0,0.3333333333333333
1090,20,5,2011,19,1,21,19,5,2,2,2.3333333333333335,0,0.0
1091,20,32,2011,20,0,19,12,6,1,0,2.0,1,0.0
1092,20,11,2011,21,1,27,17,2,2,2,1.6666666666666667,1,0.3333333333333333
1093,20,30,2011,23,0,11,17,5,0,1,1.3333333333333333,1,0.6666666666666666
1094,20,31,2011,24,1,35,17,5,0,3,1.0,3,1.0
1095,20,0,2011,25,0,24,17,6,1,0,2.0,1,1.6666666666666667
1096,20,35,2011,26,1,18,17,2,2,4,1.3333333333333333,0,1.6666666666666667
1097,20,24,2011,27,0,4,17,5,2,6,2.3333333333333335,1,1.3333333333333333
1098,20,38,2011,28,0,20,17,6,2,2,3.3333333333333335,0,0.6666666666666666
1099,20,21,2011,29,1,0,12,0,2,1,4.0,0,0.3333333333333333
1100,20,23,2011,30,0,11,17,6,2,2,3.0,0,0.3333333333333333
1101,20,26,2011,31,1,27,17,6,2,3,1.6666666666666667,2,0.0
1748,20,29,2012,0,1,11,18,6,2,3,2.0,2,0.6666666666666666
1749,20,19,2012,11,0,0,7,6,0,2,2.6666666666666665,2,1.3333333333333333
1750,20,26,2012,22,1,4,17,5,2,3,2.6666666666666665,1,2.0
1751,20,30,2012,32,0,21,17,5,0,1,2.6666666666666665,1,1.6666666666666667
1752,20,0,2012,33,1,27,17,6,0,1,2.0,1,1.3333333333333333
1753,20,14,2012,34,0,22,12,5,2,2,1.6666666666666667,1,1.0
1754,20,31,2012,35,1,20,12,5,2,3,1.3333333333333333,0,1.0
1755,20,35,2012,36,0,21,12,5,2,2,2.0,1,0.6666666666666666
1756,20,32,2012,37,1,24,12,5,2,1,2.3333333333333335,0,0.6666666666666666
1757,20,36,2012,1,0,11,12,5,0,0,2.0,0,0.3333333333333333
1758,20,33,2012,2,1,25,12,6,2,2,1.0,1,0.3333333333333333
1759,20,1,2012,3,1,14,12,5,2,5,1.0,0,0.3333333333333333
1760,20,11,2012,4,0,4,17,6,0,0,2.3333333333333335,0,0.3333333333333333
1761,20,37,2012,5,0,22,12,2,2,2,2.3333333333333335,0,0.3333333333333333
1762,20,13,2012,6,1,20,17,5,0,1,2.3333333333333335,1,0.0
1763,20,21,2012,7,1,24,17,6,1,2,1.0,3,0.3333333333333333
1764,20,23,2012,8,0,0,17,5,2,3,1.6666666666666667,1,1.3333333333333333
1765,20,27,2012,9,1,27,12,5,2,1,2.0,0,1.6666666666666667
1766,20,31,2012,10,0,18,17,2,1,0,2.0,1,1.3333333333333333
1767,20,24,2012,12,0,28,17,5,2,4,1.3333333333333333,3,0.6666666666666666
1768,20,30,2012,13,1,25,17,1,2,3,1.6666666666666667,0,1.3333333333333333
1769,20,0,2012,14,0,27,17,6,2,2,2.3333333333333335,0,1.3333333333333333
1770,20,14,2012,15,1,14,17,5,2,2,3.0,0,1.0
1771,20,26,2012,16,0,35,17,1,0,0,2.3333333333333335,0,0.0
1772,20,19,2012,17,1,2,17,6,0,2,1.3333333333333333,2,0.0
1773,20,29,2012,18,0,24,17,5,1,1,1.3333333333333333,3,0.6666666666666666
1774,20,11,2012,19,1,0,12,6,2,2,1.0,0,1.6666666666666667
1775,20,1,2012,20,0,27,12,0,2,1,1.6666666666666667,0,1.6666666666666667
1776,20,13,2012,23,0,20,4,5,1,0,1.3333333333333333,2,1.0
1777,20,23,2012,24,1,29,17,5,2,4,1.0,0,0.6666666666666666
1778,20,21,2012,25,0,27,12,0,2,2,1.6666666666666667,1,0.6666666666666666
1779,20,37,2012,21,1,2,12,2,2,1,2.0,0,1.0
1780,20,33,2012,27,0,19,17,6,1,1,2.3333333333333335,3,0.3333333333333333
1781,20,36,2012,28,1,11,12,5,2,2,1.3333333333333333,1,1.3333333333333333
1782,20,32,2012,29,0,28,12,5,0,0,1.3333333333333333,0,1.3333333333333333
1783,20,35,2012,26,1,35,17,1,2,1,1.0,0,1.3333333333333333
1784,20,27,2012,30,0,24,17,1,2,2,1.0,0,0.3333333333333333
1785,20,24,2012,31,1,22,17,6,1,2,1.0,3,0.0
2622,20,23,2013,0,1,0,17,0,2,4,1.6666666666666667,0,1.0
2623,20,10,2013,11,0,20,17,6,1,2,2.6666666666666665,3,1.0
2624,20,16,2013,22,1,35,18,5,2,2,2.6666666666666665,0,2.0
2625,20,30,2013,32,0,21,12,5,0,0,2.6666666666666665,0,1.0
2626,20,21,2013,33,1,11,17,6,2,4,1.3333333333333333,1,1.0
2627,20,1,2013,34,0,28,18,5,1,2,2.0,3,0.3333333333333333
2628,20,13,2013,35,1,14,18,5,2,3,2.0,1,1.3333333333333333
2629,20,36,2013,36,0,25,18,5,2,3,3.0,1,1.6666666666666667
2630,20,11,2013,37,0,11,12,6,1,1,2.6666666666666665,2,1.6666666666666667
2631,20,24,2013,1,1,35,18,5,2,7,2.3333333333333335,0,1.3333333333333333
2632,20,31,2013,2,0,27,17,6,1,0,3.6666666666666665,1,1.0
2633,20,33,2013,3,1,11,17,6,2,6,2.6666666666666665,0,1.0
2634,20,32,2013,4,1,21,18,6,2,3,4.333333333333333,0,0.3333333333333333
2635,20,35,2013,5,0,4,18,2,2,3,3.0,2,0.3333333333333333
2636,20,29,2013,6,0,2,18,5,0,1,4.0,1,0.6666666666666666
2637,20,0,2013,7,1,24,18,5,2,6,2.3333333333333335,3,1.0
2638,20,14,2013,8,0,18,18,5,2,4,3.3333333333333335,2,2.0
2639,20,19,2013,9,1,19,12,3,2,2,3.6666666666666665,1,2.0
2640,20,12,2013,10,1,0,12,5,2,1,4.0,0,2.0
2641,20,32,2013,12,0,35,18,2,2,3,2.3333333333333335,2,1.0
2642,20,23,2013,13,0,28,11,6,2,2,2.0,0,1.0
2643,20,10,2013,14,1,29,18,5,2,4,2.0,2,0.6666666666666666
2644,20,33,2013,15,0,0,18,2,2,5,3.0,1,1.3333333333333333
2645,20,11,2013,16,1,27,18,0,1,0,3.6666666666666665,1,1.0
2646,20,24,2013,17,0,14,18,5,0,0,3.0,0,1.3333333333333333
2647,20,30,2013,19,1,4,11,5,2,1,1.6666666666666667,0,0.6666666666666666
2648,20,16,2013,23,0,19,12,5,2,2,0.3333333333333333,0,0.3333333333333333
2649,20,14,2013,24,1,14,12,5,2,5,1.0,0,0.0
2650,20,21,2013,20,0,25,12,1,2,3,2.6666666666666665,0,0.0
2651,20,0,2013,25,0,27,12,5,0,1,3.3333333333333335,1,0.0
2652,20,29,2013,26,1,4,12,5,2,4,3.0,1,0.3333333333333333
2653,20,19,2013,27,0,21,18,6,1,2,2.6666666666666665,3,0.6666666666666666
2654,20,31,2013,18,1,24,17,2,0,2,2.3333333333333335,2,1.6666666666666667
2655,20,35,2013,28,1,35,11,0,2,3,2.6666666666666665,1,2.0
2656,20,12,2013,29,0,11,18,6,2,2,2.3333333333333335,0,2.0
2657,20,13,2013,30,0,20,18,5,2,3,2.3333333333333335,2,1.0
2658,20,1,2013,21,1,25,12,2,2,4,2.6666666666666665,0,1.0
2659,20,36,2013,31,1,24,18,6,2,2,3.0,0,0.6666666666666666
3382,20,23,2014,0,0,24,18,6,2,2,3.0,0,0.6666666666666666
3383,20,19,2014,11,1,25,17,0,2,3,2.6666666666666665,1,0.0
3384,20,30,2014,22,1,19,17,5,1,0,2.3333333333333335,1,0.3333333333333333
3385,20,0,2014,32,0,21,12,5,0,2,1.6666666666666667,2,0.6666666666666666
3386,20,11,2014,33,1,27,18,6,0,1,1.6666666666666667,1,1.3333333333333333
3387,20,16,2014,34,0,2,18,5,2,4,1.0,2,1.3333333333333333
3388,20,1,2014,35,0,4,18,5,2,2,2.3333333333333335,0,1.6666666666666667
3389,20,33,2014,36,1,15,12,5,2,4,2.3333333333333335,1,1.0
3390,20,36,2014,37,0,24,18,5,1,1,3.3333333333333335,2,1.0
3391,20,21,2014,1,1,25,18,6,2,1,2.3333333333333335,0,1.0
3392,20,26,2014,2,0,27,12,5,0,2,2.0,2,1.0
3393,20,32,2014,3,1,30,17,5,2,2,1.3333333333333333,1,1.3333333333333333
3394,20,29,2014,4,0,23,18,6,2,3,1.6666666666666667,0,1.0
3395,20,31,2014,5,0,6,17,2,2,4,2.3333333333333335,1,1.0
3396,20,13,2014,6,1,0,17,5,2,1,3.0,0,0.6666666666666666
3397,20,18,2014,7,0,15,12,5,2,1,2.6666666666666665,0,0.3333333333333333
3398,20,12,2014,8,1,36,12,5,2,3,2.0,0,0.3333333333333333
3399,20,35,2014,9,0,21,12,4,2,3,1.6666666666666667,1,0.0
3400,20,9,2014,10,1,18,12,6,0,2,2.3333333333333335,2,0.3333333333333333
3401,20,31,2014,12,1,4,12,3,2,3,2.6666666666666665,2,1.0
3402,20,13,2014,13,0,24,12,5,0,1,2.6666666666666665,1,1.6666666666666667
3403,20,0,2014,14,1,27,12,6,1,0,2.0,2,1.6666666666666667
3404,20,11,2014,15,0,21,12,5,0,1,1.3333333333333333,1,1.6666666666666667
3405,20,16,2014,16,1,15,18,5,0,1,0.6666666666666666,1,1.3333333333333333
3406,20,30,2014,17,0,19,17,2,2,4,0.6666666666666666,1,1.3333333333333333
3407,20,23,2014,18,1,4,18,5,2,5,2.0,0,1.0
3408,20,19,2014,19,0,21,18,6,1,1,3.3333333333333335,2,0.6666666666666666
3409,20,18,2014,20,1,38,18,2,2,2,3.3333333333333335,0,1.0
3410,20,9,2014,21,0,0,18,5,1,0,2.6666666666666665,1,0.6666666666666666
3411,20,35,2014,23,1,30,18,5,2,3,1.0,0,1.0
3412,20,12,2014,24,0,25,18,0,1,1,1.6666666666666667,2,0.3333333333333333
3413,20,21,2014,25,0,21,17,6,1,2,1.3333333333333333,4,1.0
3414,20,36,2014,26,1,2,12,6,2,2,2.0,0,2.0
3415,20,1,2014,27,1,27,12,5,2,3,1.6666666666666667,2,2.0
3416,20,33,2014,28,0,0,12,6,2,1,2.3333333333333335,0,2.0
3417,20,26,2014,29,1,27,12,6,2,6,2.0,0,0.6666666666666666
3418,20,32,2014,30,0,21,12,6,2,4,3.3333333333333335,2,0.6666666666666666
3419,20,29,2014,31,1,4,12,6,2,2,3.6666666666666665,0,0.6666666666666666
4104,20,35,2015,0,0,27,12,0,2,3,4.0,0,0.6666666666666666
4105,20,11,2015,11,1,24,12,6,2,3,3.0,0,0.6666666666666666
4106,20,13,2015,22,0,2,12,6,2,2,2.6666666666666665,0,0.0
4107,20,34,2015,32,1,21,12,5,2,2,2.6666666666666665,0,0.0
4108,20,12,2015,33,0,28,18,5,2,1,2.3333333333333335,0,0.0
4109,20,36,2015,34,1,38,12,5,1,1,1.6666666666666667,2,0.0
4110,20,33,2015,35,0,21,12,5,1,1,1.3333333333333333,4,0.6666666666666666
4111,20,23,2015,36,1,18,12,5,2,6,1.0,1,2.0
4112,20,6,2015,37,1,27,12,5,2,5,2.6666666666666665,1,2.3333333333333335
4113,20,21,2015,1,0,21,12,6,0,0,4.0,0,2.0
4114,20,24,2015,2,1,38,18,5,2,2,3.6666666666666665,1,0.6666666666666666
4115,20,1,2015,3,0,6,12,6,0,0,2.3333333333333335,0,0.6666666666666666
4116,20,19,2015,4,1,15,12,5,1,1,0.6666666666666666,4,0.3333333333333333
4117,20,29,2015,5,1,39,12,5,2,3,1.0,1,1.6666666666666667
4118,20,30,2015,6,0,24,12,5,1,0,1.3333333333333333,2,1.6666666666666667
4119,20,32,2015,7,1,38,12,5,2,2,1.3333333333333333,1,2.3333333333333335
4120,20,0,2015,8,0,0,17,0,1,1,1.6666666666666667,2,1.3333333333333333
4121,20,31,2015,9,1,2,12,5,2,4,1.0,1,1.6666666666666667
4122,20,18,2015,10,0,6,12,1,0,0,2.3333333333333335,0,1.3333333333333333
4123,20,34,2015,12,0,24,12,5,2,2,1.6666666666666667,1,1.0
4124,20,13,2015,13,1,39,18,2,0,0,2.0,0,0.6666666666666666
4125,20,12,2015,14,1,15,18,5,2,4,0.6666666666666666,0,0.3333333333333333
4126,20,36,2015,15,0,6,12,5,0,2,2.0,2,0.3333333333333333
4127,20,31,2015,16,0,41,18,1,2,1,2.0,0,0.6666666666666666
4128,20,18,2015,17,1,2,18,5,1,1,2.3333333333333335,3,0.6666666666666666
4129,20,33,2015,18,1,21,12,6,1,1,1.3333333333333333,2,1.6666666666666667
4130,20,19,2015,20,0,24,12,2,1,0,1.0,3,1.6666666666666667
4131,20,1,2015,21,1,19,18,5,2,4,0.6666666666666666,0,2.6666666666666665
4132,20,24,2015,23,0,15,18,5,0,0,1.6666666666666667,0,1.6666666666666667
4133,20,21,2015,24,1,25,12,6,1,0,1.3333333333333333,1,1.0
4134,20,6,2015,25,0,38,12,5,2,4,1.3333333333333333,0,0.3333333333333333
4135,20,35,2015,26,1,28,18,5,2,2,1.3333333333333333,1,0.3333333333333333
4136,20,11,2015,27,0,27,12,5,2,3,2.0,0,0.6666666666666666
4137,20,23,2015,19,0,18,12,1,0,1,3.0,1,0.3333333333333333
4138,20,30,2015,28,1,38,18,5,2,4,2.0,0,0.6666666666666666
4139,20,29,2015,29,0,0,18,6,1,2,2.6666666666666665,4,0.3333333333333333
4140,20,0,2015,30,1,2,18,6,0,2,2.3333333333333335,2,1.6666666666666667
4141,20,32,2015,31,0,27,18,6,0,1,2.6666666666666665,1,2.0
4902,20,31,2016,0,1,38,12,5,2,2,1.6666666666666667,1,2.3333333333333335
4903,20,30,2016,11,0,27,16,5,2,4,1.6666666666666667,1,1.3333333333333333
4904,20,36,2016,22,1,0,16,6,2,3,2.3333333333333335,1,1.0
4905,20,21,2016,32,0,21,16,5,2,2,3.0,1,1.0
4906,20,6,2016,33,1,15,12,5,2,4,3.0,0,1.0
4907,20,32,2016,34,0,30,10,5,2,3,3.0,1,0.6666666666666666
4908,20,33,2016,35,0,0,12,6,1,0,3.0,2,0.6666666666666666
4909,20,13,2016,36,1,25,4,5,0,1,2.3333333333333335,1,1.0
4910,20,29,2016,37,1,21,4,6,0,1,1.3333333333333333,1,1.3333333333333333
4911,20,35,2016,1,0,19,12,5,2,4,0.6666666666666666,0,1.3333333333333333
4912,20,22,2016,2,1,18,10,5,0,1,2.0,1,0.6666666666666666
4913,20,12,2016,3,0,38,12,5,2,2,2.0,1,0.6666666666666666
4914,20,9,2016,4,0,0,12,5,2,2,2.3333333333333335,1,0.6666666666666666
4915,20,11,2016,5,1,2,4,5,1,1,1.6666666666666667,3,1.0
4916,20,18,2016,6,0,25,5,5,1,2,1.6666666666666667,4,1.6666666666666667
4917,20,34,2016,7,1,18,12,2,2,2,1.6666666666666667,0,2.6666666666666665
4918,20,0,2016,8,1,24,10,6,2,2,1.6666666666666667,1,2.3333333333333335
4919,20,16,2016,9,0,38,12,0,2,3,2.0,0,1.6666666666666667
4920,20,19,2016,10,0,6,12,5,1,0,2.3333333333333335,1,0.3333333333333333
4921,20,9,2016,12,1,19,12,0,2,2,1.6666666666666667,1,0.6666666666666666
4922,20,13,2016,13,0,21,8,6,1,0,1.6666666666666667,4,0.6666666666666666
4923,20,33,2016,14,1,0,10,5,0,2,0.6666666666666666,2,2.0
4924,20,36,2016,15,0,18,10,2,2,4,1.3333333333333333,0,2.3333333333333335
4925,20,32,2016,16,1,27,16,6,2,2,2.0,1,2.0
4926,20,6,2016,17,0,30,16,0,2,2,2.6666666666666665,0,1.0
4927,20,31,2016,19,0,24,16,6,2,2,2.6666666666666665,0,0.3333333333333333
4928,20,30,2016,20,1,30,10,2,0,0,2.0,0,0.3333333333333333
4929,20,19,2016,21,1,25,10,6,0,1,1.3333333333333333,1,0.0
4930,20,0,2016,23,0,0,12,6,0,2,1.0,2,0.3333333333333333
4931,20,11,2016,24,0,27,12,2,1,1,1.0,2,1.0
4932,20,16,2016,25,1,15,12,5,2,3,1.3333333333333333,1,1.6666666666666667
4933,20,29,2016,26,0,30,12,5,2,3,2.0,0,1.6666666666666667
4934,20,21,2016,18,1,24,12,3,0,0,2.3333333333333335,0,1.0
4935,20,22,2016,28,0,18,3,6,0,2,2.0,2,0.3333333333333333
4936,20,12,2016,29,1,25,10,5,2,5,1.6666666666666667,0,0.6666666666666666
4937,20,18,2016,30,1,38,10,5,2,2,2.3333333333333335,1,0.6666666666666666
4938,20,35,2016,27,1,6,10,1,2,3,3.0,1,1.0
4939,20,34,2016,31,0,15,12,6,2,5,3.3333333333333335,0,0.6666666666666666
5700,20,8,2017,0,0,25,0,5,2,2,3.3333333333333335,0,0.6666666666666666
5701,20,13,2017,11,1,38,0,0,0,1,3.3333333333333335,1,0.3333333333333333
5702,20,6,2017,22,0,27,16,5,2,2,2.6666666666666665,1,0.3333333333333333
5703,20,19,2017,32,1,15,0,5,2,5,1.6666666666666667,0,0.6666666666666666
5704,20,34,2017,33,0,2,16,5,2,6,2.6666666666666665,0,0.6666666666666666
5705,20,12,2017,34,1,30,16,5,2,5,4.333333333333333,0,0.3333333333333333
5706,20,11,2017,35,0,24,16,5,2,1,5.333333333333333,0,0.0
5707,20,30,2017,36,1,6,16,5,2,7,4.0,2,0.0
5708,20,9,2017,37,1,39,16,5,2,3,4.333333333333333,0,0.6666666666666666
5709,20,35,2017,1,0,28,16,5,2,3,3.6666666666666665,2,0.6666666666666666
5710,20,0,2017,2,1,25,16,6,2,3,4.333333333333333,1,1.3333333333333333
5711,20,18,2017,3,0,10,16,5,2,2,3.0,0,1.0
5712,20,15,2017,4,0,6,16,6,2,2,2.6666666666666665,1,1.0
5713,20,29,2017,5,1,32,16,2,2,2,2.3333333333333335,1,0.6666666666666666
5714,20,36,2017,6,1,27,16,6,2,2,2.0,1,0.6666666666666666
5715,20,21,2017,7,0,25,16,6,2,2,2.0,1,1.0
5716,20,32,2017,8,0,2,16,2,2,4,2.0,0,1.0
5717,20,33,2017,9,1,6,16,5,2,4,2.6666666666666665,1,0.6666666666666666
5718,20,6,2017,10,1,28,16,5,2,4,3.3333333333333335,0,0.6666666666666666
5719,20,23,2017,12,0,0,16,2,2,1,4.0,0,0.3333333333333333
5720,20,12,2017,13,0,15,16,6,0,0,3.0,0,0.3333333333333333
5721,20,34,2017,14,1,19,16,1,2,3,1.6666666666666667,1,0.0
5722,20,19,2017,15,0,0,16,6,1,3,1.3333333333333333,4,0.3333333333333333
5723,20,23,2017,16,1,32,16,5,2,3,2.0,1,1.6666666666666667
5724,20,35,2017,17,1,38,16,2,2,3,3.0,0,2.0
5725,20,9,2017,18,0,24,16,5,0,1,3.0,1,1.6666666666666667
5726,20,18,2017,19,1,28,16,5,2,5,2.3333333333333335,1,0.6666666666666666
5727,20,0,2017,20,0,0,16,3,2,3,3.0,0,0.6666666666666666
5728,20,11,2017,21,1,25,16,6,2,1,3.0,0,0.6666666666666666
