,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
18,2021-12-26,15:00 ,Premier League,Matchweek 19,Sun,Away,L,0,3,Tottenham,0.2,2.3,40,"40,539",Joel Ward,4-3-3,Jonathan Moss,https://fbref.com/en/matches/ac4560d6/Tottenham-Hotspur-Crystal-Palace-December-26-2021-Premier-League,
19,2021-12-28,15:00 ,Premier League,Matchweek 20,Tue,Home,W,3,0,Norwich City,1.9,0.9,51,"24,433",Joel Ward,4-3-3,Paul Tierney,https://fbref.com/en/matches/59ef01ea/Crystal-Palace-Norwich-City-December-28-2021-Premier-League,
20,2022-01-01,17:30 ,Premier League,Matchweek 21,Sat,Home,L,2,3,West Ham,2.4,2.2,62,"24,351",Luka Milivojević,4-3-3,Darren England,https://fbref.com/en/matches/b0b5cba6/Crystal-Palace-West-Ham-United-January-1-2022-Premier-League,
22,2022-01-14,20:00 ,Premier League,Matchweek 22,Fri,Away,D,1,1,Brighton,0.2,2.0,37,"30,675",Joel Ward,4-3-3,Robert Jones,https://fbref.com/en/matches/96630936/Brighton-and-Hove-Albion-Crystal-Palace-January-14-2022-Premier-League,
23,2022-01-23,14:00 ,Premier League,Matchweek 23,Sun,Home,L,1,3,Liverpool,2.2,1.9,43,"25,002",Joel Ward,4-3-3,Kevin Friend,https://fbref.com/en/matches/60ad7e25/Crystal-Palace-Liverpool-January-23-2022-Premier-League,
25,2022-02-09,19:45 ,Premier League,Matchweek 24,Wed,Away,D,1,1,Norwich City,1.3,0.4,70,"26,652",Joel Ward,4-3-3,Paul Tierney,https://fbref.com/en/matches/22d9fbc9/Norwich-City-Crystal-Palace-February-9-2022-Premier-League,
26,2022-02-12,15:00 ,Premier League,Matchweek 25,Sat,Away,D,0,0,Brentford,0.3,1.6,58,"16,958",Joel Ward,4-3-3,Simon Hooper,https://fbref.com/en/matches/427597d4/Brentford-Crystal-Palace-February-12-2022-Premier-League,
27,2022-02-19,15:00 ,Premier League,Matchweek 26,Sat,Home,L,0,1,Chelsea,0.5,0.9,42,"25,109",James McArthur,4-2-3-1,David Coote,https://fbref.com/en/matches/ddd2eed6/Crystal-Palace-Chelsea-February-19-2022-Premier-League,
28,2022-02-23,19:30 ,Premier League,Matchweek 18,Wed,Away,W,4,1,Watford,1.1,1.4,54,"20,012",Marc Guéhi,4-3-3,Andre Marriner,https://fbref.com/en/matches/daa35440/Watford-Crystal-Palace-February-23-2022-Premier-League,
29,2022-02-26,15:00 ,Premier League,Matchweek 27,Sat,Home,D,1,1,Burnley,1.0,0.2,59,"24,203",Luka Milivojević,4-3-3,Jonathan Moss,https://fbref.com/en/matches/086dcb8d/Crystal-Palace-Burnley-February-26-2022-Premier-League,
31,2022-03-05,15:00 ,Premier League,Matchweek 28,Sat,Away,W,2,0,Wolves,2.7,0.7,37,"31,395",Marc Guéhi,4-2-3-1,Andy Madley,https://fbref.com/en/matches/9ccef73f/Wolverhampton-Wanderers-Crystal-Palace-March-5-2022-Premier-League,
32,2022-03-14,20:00 ,Premier League,Matchweek 29,Mon,Home,D,0,0,Manchester City,0.6,2.8,27,"25,309",Marc Guéhi,4-3-3,Martin Atkinson,https://fbref.com/en/matches/f5b6f5c5/Crystal-Palace-Manchester-City-March-14-2022-Premier-League,
34,2022-04-04,20:00 ,Premier League,Matchweek 31,Mon,Home,W,3,0,Arsenal,1.5,0.8,32,"25,149",Marc Guéhi,4-2-3-1,Paul Tierney,https://fbref.com/en/matches/d96b144a/Crystal-Palace-Arsenal-April-4-2022-Premier-League,
35,2022-04-10,14:00 ,Premier League,Matchweek 32,Sun,Away,L,1,2,Leicester City,1.4,1.0,49,"31,896",Marc Guéhi,4-2-3-1,Robert Jones,https://fbref.com/en/matches/816c435d/Leicester-City-Crystal-Palace-April-10-2022-Premier-League,
37,2022-04-20,19:45 ,Premier League,Matchweek 30,Wed,Away,L,0,1,Newcastle Utd,0.5,0.9,63,"51,938",Marc Guéhi,4-2-3-1,Tony Harrington,https://fbref.com/en/matches/7a668764/Newcastle-United-Crystal-Palace-April-20-2022-Premier-League,
38,2022-04-25,20:00 ,Premier League,Matchweek 34,Mon,Home,D,0,0,Leeds United,1.9,0.5,53,"25,357",James McArthur,4-3-3,Darren England,https://fbref.com/en/matches/1a9f4c1e/Crystal-Palace-Leeds-United-April-25-2022-Premier-League,
39,2022-04-30,15:00 ,Premier League,Matchweek 35,Sat,Away,W,2,1,Southampton,1.1,0.6,62,"31,359",James McArthur,4-3-3,Jarred Gillett,https://fbref.com/en/matches/d260be24/Southampton-Crystal-Palace-April-30-2022-Premier-League,
40,2022-05-07,15:00 ,Premier League,Matchweek 36,Sat,Home,W,1,0,Watford,2.2,0.4,67,"24,622",Joel Ward,4-3-3,Graham Scott,https://fbref.com/en/matches/1206a1df/Crystal-Palace-Watford-May-7-2022-Premier-League,
41,2022-05-15,14:00 ,Premier League,Matchweek 37,Sun,Away,D,1,1,Aston Villa,1.4,1.0,51,"41,136",Luka Milivojević,5-3-2,Chris Kavanagh,https://fbref.com/en/matches/d2e9e9e3/Aston-Villa-Crystal-Palace-May-15-2022-Premier-League,
42,2022-05-19,19:45 ,Premier League,Matchweek 33,Thu,Away,L,2,3,Everton,1.1,0.8,57,"38,448",Marc Guéhi,4-3-3,Anthony Taylor,https://fbref.com/en/matches/82aa061a/Everton-Crystal-Palace-May-19-2022-Premier-League,
43,2022-05-22,16:00 ,Premier League,Matchweek 38,Sun,Home,W,1,0,Manchester Utd,0.6,0.7,39,"25,434",Joel Ward,4-3-3,Martin Atkinson,https://fbref.com/en/matches/19173099/Crystal-Palace-Manchester-United-May-22-2022-Premier-League,
