,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
32,2021-01-30,17:30 ,Premier League,Matchweek 21,Sat,Home,D,0,0,Manchester Utd,0.9,1.6,43,,Héctor Bellerín,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/0fcaaa5f/Arsenal-Manchester-United-January-30-2021-Premier-League,
33,2021-02-02,18:00 ,Premier League,Matchweek 22,Tue,Away,L,1,2,Wolves,0.8,1.5,45,,Héctor Bellerín,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/558fa672/Wolverhampton-Wanderers-Arsenal-February-2-2021-Premier-League,
34,2021-02-06,12:30 ,Premier League,Matchweek 23,Sat,Away,L,0,1,Aston Villa,0.8,1.2,65,,Héctor Bellerín,4-2-3-1,Chris Kavanagh,https://fbref.com/en/matches/224bcfc4/Aston-Villa-Arsenal-February-6-2021-Premier-League,
35,2021-02-14,16:30 ,Premier League,Matchweek 24,Sun,Home,W,4,2,Leeds United,2.3,0.9,46,,Pierre-Emerick Aubameyang,4-2-3-1,Stuart Attwell,https://fbref.com/en/matches/85624e5e/Arsenal-Leeds-United-February-14-2021-Premier-League,
37,2021-02-21,16:30 ,Premier League,Matchweek 25,Sun,Home,L,0,1,Manchester City,0.3,1.8,45,,Pierre-Emerick Aubameyang,4-2-3-1,Jonathan Moss,https://fbref.com/en/matches/2dedf408/Arsenal-Manchester-City-February-21-2021-Premier-League,
39,2021-02-28,12:00 ,Premier League,Matchweek 26,Sun,Away,W,3,1,Leicester City,2.3,0.4,56,,Alexandre Lacazette,4-2-3-1,Paul Tierney,https://fbref.com/en/matches/88b309f1/Leicester-City-Arsenal-February-28-2021-Premier-League,
40,2021-03-06,12:30 ,Premier League,Matchweek 27,Sat,Away,D,1,1,Burnley,2.5,1.1,59,,Pierre-Emerick Aubameyang,4-2-3-1,Andre Marriner,https://fbref.com/en/matches/db9a5ac8/Burnley-Arsenal-March-6-2021-Premier-League,
42,2021-03-14,16:30 ,Premier League,Matchweek 28,Sun,Home,W,2,1,Tottenham,1.7,0.4,52,,Alexandre Lacazette,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/127b8258/North-London-Derby-Arsenal-Tottenham-Hotspur-March-14-2021-Premier-League,
44,2021-03-21,15:00 ,Premier League,Matchweek 29,Sun,Away,D,3,3,West Ham,1.4,2.4,62,,Pierre-Emerick Aubameyang,4-2-3-1,Jonathan Moss,https://fbref.com/en/matches/c592a3d7/West-Ham-United-Arsenal-March-21-2021-Premier-League,
45,2021-04-03,20:00 ,Premier League,Matchweek 30,Sat,Home,L,0,3,Liverpool,0.1,2.4,36,,Pierre-Emerick Aubameyang,4-2-3-1,Stuart Attwell,https://fbref.com/en/matches/562d1981/Arsenal-Liverpool-April-3-2021-Premier-League,
47,2021-04-11,19:00 ,Premier League,Matchweek 31,Sun,Away,W,3,0,Sheffield Utd,1.7,0.3,55,,Alexandre Lacazette,4-2-3-1,Peter Bankes,https://fbref.com/en/matches/34395b54/Sheffield-United-Arsenal-April-11-2021-Premier-League,
49,2021-04-18,13:30 ,Premier League,Matchweek 32,Sun,Home,D,1,1,Fulham,2.7,0.9,69,,Héctor Bellerín,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/a19ff865/Arsenal-Fulham-April-18-2021-Premier-League,
50,2021-04-23,20:00 ,Premier League,Matchweek 33,Fri,Home,L,0,1,Everton,0.8,0.5,59,,Rob Holding,4-2-3-1,Jonathan Moss,https://fbref.com/en/matches/30f36320/Arsenal-Everton-April-23-2021-Premier-League,
52,2021-05-02,14:00 ,Premier League,Matchweek 34,Sun,Away,W,2,0,Newcastle Utd,2.0,0.3,61,,Pierre-Emerick Aubameyang,4-2-3-1,Mike Dean,https://fbref.com/en/matches/af2c27de/Newcastle-United-Arsenal-May-2-2021-Premier-League,
54,2021-05-09,19:00 ,Premier League,Matchweek 35,Sun,Home,W,3,1,West Brom,0.9,1.8,65,,Rob Holding,4-2-3-1,Peter Bankes,https://fbref.com/en/matches/49369ed5/Arsenal-West-Bromwich-Albion-May-9-2021-Premier-League,
55,2021-05-12,20:15 ,Premier League,Matchweek 36,Wed,Away,W,1,0,Chelsea,0.6,1.8,33,,Pierre-Emerick Aubameyang,3-4-3,Andre Marriner,https://fbref.com/en/matches/51632a55/North-West-London-Derby-Chelsea-Arsenal-May-12-2021-Premier-League,
56,2021-05-19,19:00 ,Premier League,Matchweek 37,Wed,Away,W,3,1,Crystal Palace,1.8,1.0,68,"6,500",Pierre-Emerick Aubameyang,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/624e6758/Crystal-Palace-Arsenal-May-19-2021-Premier-League,
57,2021-05-23,16:00 ,Premier League,Matchweek 38,Sun,Home,W,2,0,Brighton,0.8,0.2,54,"10,000",Pierre-Emerick Aubameyang,4-2-3-1,Jonathan Moss,https://fbref.com/en/matches/9f6c52f8/Arsenal-Brighton-and-Hove-Albion-May-23-2021-Premier-League,
