,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
17,2017-11-05,16:30 ,Premier League,Matchweek 11,Sun,Home,W,1,0,Manchester Utd,1.6,0.7,54,"41,615",Gary Cahill,3-1-4-2,Anthony Taylor,https://fbref.com/en/matches/70104ce7/Chelsea-Manchester-United-November-5-2017-Premier-League,
18,2017-11-18,15:00 ,Premier League,Matchweek 12,Sat,Away,W,4,0,West Brom,1.6,0.8,61,"23,592",Gary Cahill,3-5-1-1,Jonathan Moss,https://fbref.com/en/matches/499d50ec/West-Bromwich-Albion-Chelsea-November-18-2017-Premier-League,
20,2017-11-25,17:30 ,Premier League,Matchweek 13,Sat,Away,D,1,1,Liverpool,0.8,1.2,47,"53,225",Gary Cahill,3-5-1-1,Michael Oliver,https://fbref.com/en/matches/aa480195/Liverpool-Chelsea-November-25-2017-Premier-League,
21,2017-11-29,19:45 ,Premier League,Matchweek 14,Wed,Home,W,1,0,Swansea City,1.5,0.1,61,"41,365",Gary Cahill,3-4-3,Niel Swarbrick,https://fbref.com/en/matches/0d60e1e4/Chelsea-Swansea-City-November-29-2017-Premier-League,
22,2017-12-02,12:30 ,Premier League,Matchweek 15,Sat,Home,W,3,1,Newcastle Utd,3.2,0.6,65,"41,538",César Azpilicueta,3-5-1-1,Kevin Friend,https://fbref.com/en/matches/66efb2b9/Chelsea-Newcastle-United-December-2-2017-Premier-League,
24,2017-12-09,12:30 ,Premier League,Matchweek 16,Sat,Away,L,0,1,West Ham,1.2,0.3,69,"56,953",Gary Cahill,3-5-1-1,Anthony Taylor,https://fbref.com/en/matches/efda9b14/West-Ham-United-Chelsea-December-9-2017-Premier-League,
25,2017-12-12,20:00 ,Premier League,Matchweek 17,Tue,Away,W,3,1,Huddersfield,1.5,0.7,64,"24,169",César Azpilicueta,3-4-3,Andre Marriner,https://fbref.com/en/matches/6e0cc46e/Huddersfield-Town-Chelsea-December-12-2017-Premier-League,
26,2017-12-16,15:00 ,Premier League,Matchweek 18,Sat,Home,W,1,0,Southampton,1.4,0.5,54,"41,562",Gary Cahill,3-4-3,Roger East,https://fbref.com/en/matches/cd98063b/Chelsea-Southampton-December-16-2017-Premier-League,
28,2017-12-23,12:30 ,Premier League,Matchweek 19,Sat,Away,D,0,0,Everton,1.8,0.3,68,"39,191",César Azpilicueta,3-4-3,Robert Madley,https://fbref.com/en/matches/317b694e/Everton-Chelsea-December-23-2017-Premier-League,
29,2017-12-26,15:00 ,Premier League,Matchweek 20,Tue,Home,W,2,0,Brighton,2.1,0.5,67,"41,568",Gary Cahill,3-5-1-1,Mike Dean,https://fbref.com/en/matches/d187fd93/Chelsea-Brighton-and-Hove-Albion-December-26-2017-Premier-League,
30,2017-12-30,15:00 ,Premier League,Matchweek 21,Sat,Home,W,5,0,Stoke City,2.6,0.2,59,"41,433",Gary Cahill,3-4-3,Kevin Friend,https://fbref.com/en/matches/508f7222/Chelsea-Stoke-City-December-30-2017-Premier-League,
31,2018-01-03,19:45 ,Premier League,Matchweek 22,Wed,Away,D,2,2,Arsenal,3.0,1.2,42,"59,379",Gary Cahill,3-5-1-1,Anthony Taylor,https://fbref.com/en/matches/cea73804/North-West-London-Derby-Arsenal-Chelsea-January-3-2018-Premier-League,
34,2018-01-13,15:00 ,Premier League,Matchweek 23,Sat,Home,D,0,0,Leicester City,0.6,1.2,56,"41,552",Gary Cahill,3-5-1-1,Mike Jones,https://fbref.com/en/matches/57dd6ca8/Chelsea-Leicester-City-January-13-2018-Premier-League,
36,2018-01-20,12:30 ,Premier League,Matchweek 24,Sat,Away,W,4,0,Brighton,1.3,0.8,58,"30,600",César Azpilicueta,3-4-3,Jonathan Moss,https://fbref.com/en/matches/9c2b1d89/Brighton-and-Hove-Albion-Chelsea-January-20-2018-Premier-League,
39,2018-01-31,19:45 ,Premier League,Matchweek 25,Wed,Home,L,0,3,Bournemouth,1.2,1.1,65,"41,464",Gary Cahill,3-4-3,Lee Probert,https://fbref.com/en/matches/8bffc3ba/Chelsea-Bournemouth-January-31-2018-Premier-League,
40,2018-02-05,20:00 ,Premier League,Matchweek 26,Mon,Away,L,1,4,Watford,0.7,2.3,55,"20,157",Gary Cahill,3-4-3,Mike Dean,https://fbref.com/en/matches/92aff98f/Watford-Chelsea-February-5-2018-Premier-League,
41,2018-02-12,20:00 ,Premier League,Matchweek 27,Mon,Home,W,3,0,West Brom,1.9,0.7,57,"41,071",César Azpilicueta,3-4-3,Lee Mason,https://fbref.com/en/matches/47b76f62/Chelsea-West-Bromwich-Albion-February-12-2018-Premier-League,
44,2018-02-25,14:05 ,Premier League,Matchweek 28,Sun,Away,L,1,2,Manchester Utd,1.7,1.2,56,"75,060",César Azpilicueta,3-4-3,Martin Atkinson,https://fbref.com/en/matches/98517bf6/Manchester-United-Chelsea-February-25-2018-Premier-League,
45,2018-03-04,16:00 ,Premier League,Matchweek 29,Sun,Away,L,0,1,Manchester City,0.1,0.9,29,"54,328",César Azpilicueta,3-4-3,Michael Oliver,https://fbref.com/en/matches/dc8c6aaf/Manchester-City-Chelsea-March-4-2018-Premier-League,
46,2018-03-10,17:30 ,Premier League,Matchweek 30,Sat,Home,W,2,1,Crystal Palace,3.1,1.1,62,"40,800",Gary Cahill,3-4-3,Anthony Taylor,https://fbref.com/en/matches/15c3f004/Chelsea-Crystal-Palace-March-10-2018-Premier-League,
49,2018-04-01,16:00 ,Premier League,Matchweek 32,Sun,Home,L,1,3,Tottenham,1.0,1.4,49,"41,364",César Azpilicueta,3-4-3,Andre Marriner,https://fbref.com/en/matches/fbe31f74/Chelsea-Tottenham-Hotspur-April-1-2018-Premier-League,
50,2018-04-08,16:30 ,Premier League,Matchweek 33,Sun,Home,D,1,1,West Ham,1.7,0.3,59,"41,324",Gary Cahill,3-4-3,Kevin Friend,https://fbref.com/en/matches/b325a378/Chelsea-West-Ham-United-April-8-2018-Premier-League,
51,2018-04-14,12:30 ,Premier League,Matchweek 34,Sat,Away,W,3,2,Southampton,0.8,1.0,58,"31,764",Gary Cahill,3-4-3,Mike Dean,https://fbref.com/en/matches/c0ef52a9/Southampton-Chelsea-April-14-2018-Premier-League,
52,2018-04-19,19:45 ,Premier League,Matchweek 31,Thu,Away,W,2,1,Burnley,1.7,0.2,60,"21,264",Gary Cahill,3-5-2,Robert Madley,https://fbref.com/en/matches/082489f8/Burnley-Chelsea-April-19-2018-Premier-League,
54,2018-04-28,17:30 ,Premier League,Matchweek 36,Sat,Away,W,1,0,Swansea City,1.5,0.7,49,"20,900",Gary Cahill,3-5-1-1,Jonathan Moss,https://fbref.com/en/matches/d5f17e08/Swansea-City-Chelsea-April-28-2018-Premier-League,
55,2018-05-06,16:30 ,Premier League,Matchweek 37,Sun,Home,W,1,0,Liverpool,0.6,0.5,32,"41,314",Gary Cahill,3-5-1-1,Anthony Taylor,https://fbref.com/en/matches/b9a7da48/Chelsea-Liverpool-May-6-2018-Premier-League,
56,2018-05-09,19:45 ,Premier League,Matchweek 35,Wed,Home,D,1,1,Huddersfield,1.9,0.7,78,"38,910",César Azpilicueta,3-4-3,Lee Mason,https://fbref.com/en/matches/f0f325a6/Chelsea-Huddersfield-Town-May-9-2018-Premier-League,
57,2018-05-13,15:00 ,Premier League,Matchweek 38,Sun,Away,L,0,3,Newcastle Utd,1.0,2.2,58,"52,294",Gary Cahill,3-5-1-1,Martin Atkinson,https://fbref.com/en/matches/8bb22e44/Newcastle-United-Chelsea-May-13-2018-Premier-League,
