,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
40,2018-02-24,17:30 ,Premier League,Matchweek 28,Sat,Away,L,0,1,Watford,0.8,0.6,46,"20,430",Wayne Rooney,4-3-3,Anthony Taylor,https://fbref.com/en/matches/9b5c3c10/Watford-Everton-February-24-2018-Premier-League,
41,2018-03-03,12:30 ,Premier League,Matchweek 29,Sat,Away,L,1,2,Burnley,1.5,2.1,45,"20,802",Ashley Williams,4-3-3,Chris Kavanagh,https://fbref.com/en/matches/347dfee2/Burnley-Everton-March-3-2018-Premier-League,
42,2018-03-10,15:00 ,Premier League,Matchweek 30,Sat,Home,W,2,0,Brighton,1.5,0.3,59,"39,199",Phil Jagielka,4-2-3-1,Roger East,https://fbref.com/en/matches/9f941a1f/Everton-Brighton-and-Hove-Albion-March-10-2018-Premier-League,
43,2018-03-17,15:00 ,Premier League,Matchweek 31,Sat,Away,W,2,1,Stoke City,2.3,0.8,57,"30,022",Phil Jagielka,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/01f6b961/Stoke-City-Everton-March-17-2018-Premier-League,
44,2018-03-31,17:30 ,Premier League,Matchweek 32,Sat,Home,L,1,3,Manchester City,0.9,1.5,19,"39,221",Phil Jagielka,4-2-3-1,Paul Tierney,https://fbref.com/en/matches/ca51e3ba/Everton-Manchester-City-March-31-2018-Premier-League,
45,2018-04-07,12:30 ,Premier League,Matchweek 33,Sat,Home,D,0,0,Liverpool,0.6,0.9,39,"39,220",Phil Jagielka,4-3-3,Michael Oliver,https://fbref.com/en/matches/675b2cb4/Merseyside-Derby-Everton-Liverpool-April-7-2018-Premier-League,
46,2018-04-14,15:00 ,Premier League,Matchweek 34,Sat,Away,D,1,1,Swansea City,1.6,1.3,49,"20,933",Phil Jagielka,4-2-3-1,Lee Mason,https://fbref.com/en/matches/f863ee2a/Swansea-City-Everton-April-14-2018-Premier-League,
47,2018-04-23,20:00 ,Premier League,Matchweek 35,Mon,Home,W,1,0,Newcastle Utd,0.7,0.8,56,"39,061",Phil Jagielka,4-3-3,Robert Madley,https://fbref.com/en/matches/1e1e3394/Everton-Newcastle-United-April-23-2018-Premier-League,
48,2018-04-28,15:00 ,Premier League,Matchweek 36,Sat,Away,W,2,0,Huddersfield,0.6,0.6,46,"24,121",Phil Jagielka,4-2-3-1,Lee Probert,https://fbref.com/en/matches/611476e6/Huddersfield-Town-Everton-April-28-2018-Premier-League,
49,2018-05-05,17:30 ,Premier League,Matchweek 37,Sat,Home,D,1,1,Southampton,0.5,0.7,54,"38,225",Phil Jagielka,4-2-3-1,Jonathan Moss,https://fbref.com/en/matches/79dc6ab9/Everton-Southampton-May-5-2018-Premier-League,
50,2018-05-13,15:00 ,Premier League,Matchweek 38,Sun,Away,L,1,3,West Ham,1.6,1.1,43,"56,926",Phil Jagielka,3-1-4-2,Graham Scott,https://fbref.com/en/matches/5214d676/West-Ham-United-Everton-May-13-2018-Premier-League,
