,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
18,2014-12-26,15:00 ,Premier League,Matchweek 18,Fri,Home,L,0,1,Liverpool,48,"21,335",,4-4-2,Anthony Taylor,https://fbref.com/en/matches/72f0bbf0/Burnley-Liverpool-December-26-2014-Premier-League,
19,2014-12-28,15:00 ,Premier League,Matchweek 19,Sun,Away,D,2,2,Manchester City,38,"45,608",,4-4-2,Kevin Friend,https://fbref.com/en/matches/21366017/Manchester-City-Burnley-December-28-2014-Premier-League,
20,2015-01-01,15:00 ,Premier League,Matchweek 20,Thu,Away,D,3,3,Newcastle Utd,49,"51,761",,4-4-2,Mike Dean,https://fbref.com/en/matches/869fd905/Newcastle-United-Burnley-January-1-2015-Premier-League,
22,2015-01-10,15:00 ,Premier League,Matchweek 21,Sat,Home,W,2,1,QPR,45,"17,523",,4-4-1-1,Andre Marriner,https://fbref.com/en/matches/dad91171/Burnley-Queens-Park-Rangers-January-10-2015-Premier-League,
24,2015-01-17,15:00 ,Premier League,Matchweek 22,Sat,Home,L,2,3,Crystal Palace,51,"17,782",,4-4-2,Philip Dowd,https://fbref.com/en/matches/493dd319/Burnley-Crystal-Palace-January-17-2015-Premier-League,
25,2015-01-31,15:00 ,Premier League,Matchweek 23,Sat,Away,L,0,2,Sunderland,50,"44,022",,4-4-1-1,Lee Mason,https://fbref.com/en/matches/2fbeb268/Sunderland-Burnley-January-31-2015-Premier-League,
26,2015-02-08,12:00 ,Premier League,Matchweek 24,Sun,Home,D,2,2,West Brom,56,"16,904",,4-4-1-1,Mike Dean,https://fbref.com/en/matches/98d0af54/Burnley-West-Bromwich-Albion-February-8-2015-Premier-League,
27,2015-02-11,19:45 ,Premier League,Matchweek 25,Wed,Away,L,1,3,Manchester Utd,43,"75,356",,4-4-1-1,Kevin Friend,https://fbref.com/en/matches/ba02f26d/Manchester-United-Burnley-February-11-2015-Premier-League,
28,2015-02-21,15:00 ,Premier League,Matchweek 26,Sat,Away,D,1,1,Chelsea,39,"41,629",,4-4-1-1,Martin Atkinson,https://fbref.com/en/matches/b7498190/Chelsea-Burnley-February-21-2015-Premier-League,
29,2015-02-28,15:00 ,Premier League,Matchweek 27,Sat,Home,L,0,1,Swansea City,47,"17,388",,4-4-1-1,Jonathan Moss,https://fbref.com/en/matches/82bf49c1/Burnley-Swansea-City-February-28-2015-Premier-League,
30,2015-03-04,20:00 ,Premier League,Matchweek 28,Wed,Away,L,0,2,Liverpool,37,"44,717",,4-4-1-1,Lee Mason,https://fbref.com/en/matches/2396c07d/Liverpool-Burnley-March-4-2015-Premier-League,
31,2015-03-14,17:30 ,Premier League,Matchweek 29,Sat,Home,W,1,0,Manchester City,30,"21,216",,4-4-2,Andre Marriner,https://fbref.com/en/matches/e3f6799e/Burnley-Manchester-City-March-14-2015-Premier-League,
32,2015-03-21,15:00 ,Premier League,Matchweek 30,Sat,Away,L,0,2,Southampton,40,"30,864",,4-4-2,Roger East,https://fbref.com/en/matches/166545f1/Southampton-Burnley-March-21-2015-Premier-League,
33,2015-04-05,13:30 ,Premier League,Matchweek 31,Sun,Home,D,0,0,Tottenham,40,"18,829",,4-4-2,Martin Atkinson,https://fbref.com/en/matches/0233de97/Burnley-Tottenham-Hotspur-April-5-2015-Premier-League,
34,2015-04-11,17:30 ,Premier League,Matchweek 32,Sat,Home,L,0,1,Arsenal,32,"20,615",,4-4-2,Mike Dean,https://fbref.com/en/matches/0e9e5316/Burnley-Arsenal-April-11-2015-Premier-League,
35,2015-04-18,15:00 ,Premier League,Matchweek 33,Sat,Away,L,0,1,Everton,34,"39,496",,4-4-2,Mike Jones,https://fbref.com/en/matches/75caaeb3/Everton-Burnley-April-18-2015-Premier-League,
36,2015-04-25,15:00 ,Premier League,Matchweek 34,Sat,Home,L,0,1,Leicester City,60,"19,582",,4-4-2,Anthony Taylor,https://fbref.com/en/matches/000804a9/Burnley-Leicester-City-April-25-2015-Premier-League,
37,2015-05-02,15:00 ,Premier League,Matchweek 35,Sat,Away,L,0,1,West Ham,40,"34,946",,4-4-1-1,Jonathan Moss,https://fbref.com/en/matches/f40dd039/West-Ham-United-Burnley-May-2-2015-Premier-League,
38,2015-05-09,15:00 ,Premier League,Matchweek 36,Sat,Away,W,1,0,Hull City,46,"24,877",,4-4-2,Martin Atkinson,https://fbref.com/en/matches/a90be982/Hull-City-Burnley-May-9-2015-Premier-League,
39,2015-05-16,15:00 ,Premier League,Matchweek 37,Sat,Home,D,0,0,Stoke City,46,"18,636",,4-4-2,Michael Oliver,https://fbref.com/en/matches/07f92f51/Burnley-Stoke-City-May-16-2015-Premier-League,
40,2015-05-24,15:00 ,Premier League,Matchweek 38,Sun,Away,W,1,0,Aston Villa,37,"40,792",,4-4-2,Mike Jones,https://fbref.com/en/matches/cbbf6cf1/Aston-Villa-Burnley-May-24-2015-Premier-League,
