,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
17,2014-11-09,16:00 ,Premier League,Matchweek 11,Sun,Away,L,1,2,Swansea City,52,"20,812",,4-2-3-1,Philip Dowd,https://fbref.com/en/matches/04bb4894/Swansea-City-Arsenal-November-9-2014-Premier-League,
18,2014-11-22,17:30 ,Premier League,Matchweek 12,Sat,Home,L,1,2,Manchester Utd,61,"60,074",,4-2-3-1,Mike Dean,https://fbref.com/en/matches/c8406d8f/Arsenal-Manchester-United-November-22-2014-Premier-League,
20,2014-11-29,12:45 ,Premier League,Matchweek 13,Sat,Away,W,1,0,West Brom,52,"24,228",,4-2-3-1,Chris Foy,https://fbref.com/en/matches/19ef953c/West-Bromwich-Albion-Arsenal-November-29-2014-Premier-League,
21,2014-12-03,19:45 ,Premier League,Matchweek 14,Wed,Home,W,1,0,Southampton,59,"60,025",,4-2-3-1,Andre Marriner,https://fbref.com/en/matches/dadf5dee/Arsenal-Southampton-December-3-2014-Premier-League,
22,2014-12-06,15:00 ,Premier League,Matchweek 15,Sat,Away,L,2,3,Stoke City,58,"27,367",,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/625f358a/Stoke-City-Arsenal-December-6-2014-Premier-League,
24,2014-12-13,17:30 ,Premier League,Matchweek 16,Sat,Home,W,4,1,Newcastle Utd,51,"59,949",,4-2-3-1,Lee Mason,https://fbref.com/en/matches/423f2a3a/Arsenal-Newcastle-United-December-13-2014-Premier-League,
25,2014-12-21,16:00 ,Premier League,Matchweek 17,Sun,Away,D,2,2,Liverpool,37,"44,703",,4-3-3,Michael Oliver,https://fbref.com/en/matches/482ab595/Liverpool-Arsenal-December-21-2014-Premier-League,
26,2014-12-26,17:30 ,Premier League,Matchweek 18,Fri,Home,W,2,1,QPR,56,"59,947",,4-3-3,Martin Atkinson,https://fbref.com/en/matches/3e7f4b0c/Arsenal-Queens-Park-Rangers-December-26-2014-Premier-League,
27,2014-12-28,15:00 ,Premier League,Matchweek 19,Sun,Away,W,2,1,West Ham,42,"34,977",,4-2-3-1,Niel Swarbrick,https://fbref.com/en/matches/45213f19/West-Ham-United-Arsenal-December-28-2014-Premier-League,
28,2015-01-01,15:00 ,Premier League,Matchweek 20,Thu,Away,L,0,2,Southampton,59,"31,492",,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/61a5a6b9/Southampton-Arsenal-January-1-2015-Premier-League,
30,2015-01-11,13:30 ,Premier League,Matchweek 21,Sun,Home,W,3,0,Stoke City,54,"59,956",,4-2-3-1,Jonathan Moss,https://fbref.com/en/matches/bf5a65d9/Arsenal-Stoke-City-January-11-2015-Premier-League,
31,2015-01-18,16:00 ,Premier League,Matchweek 22,Sun,Away,W,2,0,Manchester City,35,"45,596",,4-1-4-1,Mike Dean,https://fbref.com/en/matches/c00a81ec/Manchester-City-Arsenal-January-18-2015-Premier-League,
33,2015-02-01,13:30 ,Premier League,Matchweek 23,Sun,Home,W,5,0,Aston Villa,48,"59,958",,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/e9f78779/Arsenal-Aston-Villa-February-1-2015-Premier-League,
34,2015-02-07,12:45 ,Premier League,Matchweek 24,Sat,Away,L,1,2,Tottenham,44,"35,659",,4-3-3,Martin Atkinson,https://fbref.com/en/matches/64dacc91/North-London-Derby-Tottenham-Hotspur-Arsenal-February-7-2015-Premier-League,
35,2015-02-10,19:45 ,Premier League,Matchweek 25,Tue,Home,W,2,1,Leicester City,57,"60,032",,4-3-3,Mike Jones,https://fbref.com/en/matches/824e8547/Arsenal-Leicester-City-February-10-2015-Premier-League,
37,2015-02-21,15:00 ,Premier League,Matchweek 26,Sat,Away,W,2,1,Crystal Palace,47,"24,721",,4-2-3-1,Mark Clattenburg,https://fbref.com/en/matches/0090e785/Crystal-Palace-Arsenal-February-21-2015-Premier-League,
39,2015-03-01,14:05 ,Premier League,Matchweek 27,Sun,Home,W,2,0,Everton,47,"59,925",,4-2-3-1,Andre Marriner,https://fbref.com/en/matches/4214e5ea/Arsenal-Everton-March-1-2015-Premier-League,
40,2015-03-04,19:45 ,Premier League,Matchweek 28,Wed,Away,W,2,1,QPR,57,"17,977",,4-3-3,Kevin Friend,https://fbref.com/en/matches/25c452a6/Queens-Park-Rangers-Arsenal-March-4-2015-Premier-League,
42,2015-03-14,15:00 ,Premier League,Matchweek 29,Sat,Home,W,3,0,West Ham,68,"60,002",,4-2-3-1,Chris Foy,https://fbref.com/en/matches/4c1ec006/Arsenal-West-Ham-United-March-14-2015-Premier-League,
44,2015-03-21,15:00 ,Premier League,Matchweek 30,Sat,Away,W,2,1,Newcastle Utd,49,"50,544",,4-2-3-1,Mike Jones,https://fbref.com/en/matches/ac0004ae/Newcastle-United-Arsenal-March-21-2015-Premier-League,
45,2015-04-04,12:45 ,Premier League,Matchweek 31,Sat,Home,W,4,1,Liverpool,49,"60,081",,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/4df1ef2d/Arsenal-Liverpool-April-4-2015-Premier-League,
46,2015-04-11,17:30 ,Premier League,Matchweek 32,Sat,Away,W,1,0,Burnley,68,"20,615",,4-2-3-1,Mike Dean,https://fbref.com/en/matches/0e9e5316/Burnley-Arsenal-April-11-2015-Premier-League,
48,2015-04-26,16:00 ,Premier League,Matchweek 34,Sun,Home,D,0,0,Chelsea,57,"60,066",,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/9ef489b3/North-West-London-Derby-Arsenal-Chelsea-April-26-2015-Premier-League,
49,2015-05-04,20:00 ,Premier League,Matchweek 35,Mon,Away,W,3,1,Hull City,68,"23,628",,4-2-3-1,Lee Mason,https://fbref.com/en/matches/0553f6db/Hull-City-Arsenal-May-4-2015-Premier-League,
50,2015-05-11,20:00 ,Premier League,Matchweek 36,Mon,Home,L,0,1,Swansea City,68,"59,989",,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/01e6ee8e/Arsenal-Swansea-City-May-11-2015-Premier-League,
51,2015-05-17,16:00 ,Premier League,Matchweek 37,Sun,Away,D,1,1,Manchester Utd,43,"75,323",,4-2-3-1,Mike Dean,https://fbref.com/en/matches/5a741757/Manchester-United-Arsenal-May-17-2015-Premier-League,
52,2015-05-20,19:45 ,Premier League,Matchweek 33,Wed,Home,D,0,0,Sunderland,75,"59,987",,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/7c4fa879/Arsenal-Sunderland-May-20-2015-Premier-League,
53,2015-05-24,15:00 ,Premier League,Matchweek 38,Sun,Home,W,4,1,West Brom,64,"59,971",,4-2-3-1,Robert Madley,https://fbref.com/en/matches/7a46c64c/Arsenal-West-Bromwich-Albion-May-24-2015-Premier-League,
