,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
12,2019-11-02,15:00 ,Premier League,Matchweek 11,Sat,Home,L,2,3,Newcastle Utd,1.8,1.5,70,"59,907",Mark Noble,4-1-4-1,Stuart Attwell,https://fbref.com/en/matches/ac4523c2/West-Ham-United-Newcastle-United-November-2-2019-Premier-League,
13,2019-11-09,15:00 ,Premier League,Matchweek 12,Sat,Away,L,0,3,Burnley,0.5,2.1,59,"20,255",Mark Noble,4-4-1-1,Kevin Friend,https://fbref.com/en/matches/559f666e/Burnley-West-Ham-United-November-9-2019-Premier-League,
14,2019-11-23,12:30 ,Premier League,Matchweek 13,Sat,Home,L,2,3,Tottenham,0.7,2.1,48,"59,930",Mark Noble,4-4-1-1,Michael Oliver,https://fbref.com/en/matches/a7dc884b/West-Ham-United-Tottenham-Hotspur-November-23-2019-Premier-League,
15,2019-11-30,15:00 ,Premier League,Matchweek 14,Sat,Away,W,1,0,Chelsea,0.9,2.3,34,"40,595",Mark Noble,4-4-1-1,Jonathan Moss,https://fbref.com/en/matches/aa1ff9cd/Chelsea-West-Ham-United-November-30-2019-Premier-League,
16,2019-12-04,19:30 ,Premier League,Matchweek 15,Wed,Away,L,0,2,Wolves,0.6,1.5,50,"31,217",Mark Noble,4-4-1-1,Andre Marriner,https://fbref.com/en/matches/292d0f46/Wolverhampton-Wanderers-West-Ham-United-December-4-2019-Premier-League,
17,2019-12-09,20:00 ,Premier League,Matchweek 16,Mon,Home,L,1,3,Arsenal,0.6,1.4,36,"59,936",Mark Noble,4-4-1-1,Mike Dean,https://fbref.com/en/matches/a48c4638/West-Ham-United-Arsenal-December-9-2019-Premier-League,
18,2019-12-14,17:30 ,Premier League,Matchweek 17,Sat,Away,W,1,0,Southampton,0.9,0.9,43,"27,701",Mark Noble,4-4-2,Martin Atkinson,https://fbref.com/en/matches/a47901a8/Southampton-West-Ham-United-December-14-2019-Premier-League,
19,2019-12-26,15:00 ,Premier League,Matchweek 19,Thu,Away,L,1,2,Crystal Palace,0.9,2.7,42,"25,462",Mark Noble,4-4-2,Andre Marriner,https://fbref.com/en/matches/048fa915/Crystal-Palace-West-Ham-United-December-26-2019-Premier-League,
20,2019-12-28,17:30 ,Premier League,Matchweek 20,Sat,Home,L,1,2,Leicester City,1.0,2.5,43,"59,919",Declan Rice,4-2-3-1,David Coote,https://fbref.com/en/matches/1f2bd890/West-Ham-United-Leicester-City-December-28-2019-Premier-League,
21,2020-01-01,17:30 ,Premier League,Matchweek 21,Wed,Home,W,4,0,Bournemouth,2.4,0.6,43,"59,917",Mark Noble,4-4-1-1,Graham Scott,https://fbref.com/en/matches/9ae01aab/West-Ham-United-Bournemouth-January-1-2020-Premier-League,
23,2020-01-10,20:00 ,Premier League,Matchweek 22,Fri,Away,L,0,1,Sheffield Utd,0.7,1.4,53,"30,124",Mark Noble,3-4-3,Michael Oliver,https://fbref.com/en/matches/c5f47ccb/Sheffield-United-West-Ham-United-January-10-2020-Premier-League,
24,2020-01-18,15:00 ,Premier League,Matchweek 23,Sat,Home,D,1,1,Everton,1.3,1.7,50,"59,915",Mark Noble,4-4-1-1,Andre Marriner,https://fbref.com/en/matches/d4898eac/West-Ham-United-Everton-January-18-2020-Premier-League,
25,2020-01-22,19:30 ,Premier League,Matchweek 24,Wed,Away,L,1,4,Leicester City,1.6,2.8,33,"31,968",Mark Noble,5-3-2,David Coote,https://fbref.com/en/matches/354b03ac/Leicester-City-West-Ham-United-January-22-2020-Premier-League,
27,2020-01-29,19:45 ,Premier League,Matchweek 18,Wed,Home,L,0,2,Liverpool,0.7,2.8,30,"59,959",Mark Noble,5-4-1,Jonathan Moss,https://fbref.com/en/matches/7b057bc1/West-Ham-United-Liverpool-January-29-2020-Premier-League,
28,2020-02-01,15:00 ,Premier League,Matchweek 25,Sat,Home,D,3,3,Brighton,0.8,1.9,35,"59,952",Mark Noble,4-1-4-1,Michael Oliver,https://fbref.com/en/matches/14d877cc/West-Ham-United-Brighton-and-Hove-Albion-February-1-2020-Premier-League,
29,2020-02-19,19:30 ,Premier League,Matchweek 26,Wed,Away,L,0,2,Manchester City,0.1,2.1,23,"52,159",Mark Noble,5-3-2,Kevin Friend,https://fbref.com/en/matches/bc091e86/Manchester-City-West-Ham-United-February-19-2020-Premier-League,
30,2020-02-24,20:00 ,Premier League,Matchweek 27,Mon,Away,L,2,3,Liverpool,0.7,2.4,31,"53,313",Mark Noble,4-2-3-1,Jonathan Moss,https://fbref.com/en/matches/3aee1ba7/Liverpool-West-Ham-United-February-24-2020-Premier-League,
31,2020-02-29,15:00 ,Premier League,Matchweek 28,Sat,Home,W,3,1,Southampton,2.3,0.7,35,"59,962",Mark Noble,4-4-2,Anthony Taylor,https://fbref.com/en/matches/2cb790f2/West-Ham-United-Southampton-February-29-2020-Premier-League,
32,2020-03-07,15:00 ,Premier League,Matchweek 29,Sat,Away,L,0,1,Arsenal,1.5,1.2,32,"60,335",Mark Noble,4-4-2,Martin Atkinson,https://fbref.com/en/matches/bf382825/Arsenal-West-Ham-United-March-7-2020-Premier-League,
33,2020-06-20,17:30 ,Premier League,Matchweek 30,Sat,Home,L,0,2,Wolves,0.5,1.0,42,,Mark Noble,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/6ddd148a/West-Ham-United-Wolverhampton-Wanderers-June-20-2020-Premier-League,
34,2020-06-23,20:15 ,Premier League,Matchweek 31,Tue,Away,L,0,2,Tottenham,1.2,2.3,36,,Mark Noble,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/8fc12d99/Tottenham-Hotspur-West-Ham-United-June-23-2020-Premier-League,
35,2020-07-01,20:15 ,Premier League,Matchweek 32,Wed,Home,W,3,2,Chelsea,2.2,1.6,29,,Declan Rice,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/5df18070/West-Ham-United-Chelsea-July-1-2020-Premier-League,
36,2020-07-05,14:15 ,Premier League,Matchweek 33,Sun,Away,D,2,2,Newcastle Utd,2.1,1.4,43,,Declan Rice,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/3d549d43/Newcastle-United-West-Ham-United-July-5-2020-Premier-League,
37,2020-07-08,18:00 ,Premier League,Matchweek 34,Wed,Home,L,0,1,Burnley,1.6,0.9,53,,Declan Rice,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/5c57bea6/West-Ham-United-Burnley-July-8-2020-Premier-League,
38,2020-07-11,12:30 ,Premier League,Matchweek 35,Sat,Away,W,4,0,Norwich City,3.5,0.6,47,,Mark Noble,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/1f633005/Norwich-City-West-Ham-United-July-11-2020-Premier-League,
39,2020-07-17,20:00 ,Premier League,Matchweek 36,Fri,Home,W,3,1,Watford,0.9,1.5,41,,Mark Noble,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/249bbdaa/West-Ham-United-Watford-July-17-2020-Premier-League,
40,2020-07-22,18:00 ,Premier League,Matchweek 37,Wed,Away,D,1,1,Manchester Utd,1.5,0.6,43,,Mark Noble,4-2-3-1,Paul Tierney,https://fbref.com/en/matches/bf25e016/Manchester-United-West-Ham-United-July-22-2020-Premier-League,
41,2020-07-26,16:00 ,Premier League,Matchweek 38,Sun,Home,D,1,1,Aston Villa,0.9,1.0,62,,Mark Noble,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/a3f59c8e/West-Ham-United-Aston-Villa-July-26-2020-Premier-League,
