,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
16,2018-11-04,16:00 ,Premier League,Matchweek 11,Sun,Home,W,3,1,Crystal Palace,1.7,0.4,73,"40,407",César Azpilicueta,4-3-3,Michael Oliver,https://fbref.com/en/matches/e7d32534/Chelsea-Crystal-Palace-November-4-2018-Premier-League,
18,2018-11-11,14:15 ,Premier League,Matchweek 12,Sun,Home,D,0,0,Everton,1.2,0.3,68,"40,345",César Azpilicueta,4-3-3,Kevin Friend,https://fbref.com/en/matches/ea236312/Chelsea-Everton-November-11-2018-Premier-League,
19,2018-11-24,17:30 ,Premier League,Matchweek 13,Sat,Away,L,1,3,Tottenham,1.0,3.1,60,"55,465",César Azpilicueta,4-3-3,Martin Atkinson,https://fbref.com/en/matches/2eca20e6/Tottenham-Hotspur-Chelsea-November-24-2018-Premier-League,
21,2018-12-02,12:00 ,Premier League,Matchweek 14,Sun,Home,W,2,0,Fulham,2.1,0.4,65,"40,551",César Azpilicueta,4-3-3,Craig Pawson,https://fbref.com/en/matches/3f74e2d2/Chelsea-Fulham-December-2-2018-Premier-League,
22,2018-12-05,19:45 ,Premier League,Matchweek 15,Wed,Away,L,1,2,Wolves,1.3,0.7,70,"31,300",César Azpilicueta,4-3-3,Jonathan Moss,https://fbref.com/en/matches/1f0139bd/Wolverhampton-Wanderers-Chelsea-December-5-2018-Premier-League,
23,2018-12-08,17:30 ,Premier League,Matchweek 16,Sat,Home,W,2,0,Manchester City,0.6,0.9,39,"40,571",César Azpilicueta,4-3-3,Michael Oliver,https://fbref.com/en/matches/0ae205b0/Chelsea-Manchester-City-December-8-2018-Premier-League,
25,2018-12-16,13:30 ,Premier League,Matchweek 17,Sun,Away,W,2,1,Brighton,1.2,0.4,57,"30,645",César Azpilicueta,4-3-3,Stuart Attwell,https://fbref.com/en/matches/330a90b9/Brighton-and-Hove-Albion-Chelsea-December-16-2018-Premier-League,
27,2018-12-22,15:00 ,Premier League,Matchweek 18,Sat,Home,L,0,1,Leicester City,2.4,0.5,72,"40,558",César Azpilicueta,4-3-3,Lee Probert,https://fbref.com/en/matches/88800548/Chelsea-Leicester-City-December-22-2018-Premier-League,
28,2018-12-26,19:30 ,Premier League,Matchweek 19,Wed,Away,W,2,1,Watford,1.9,1.2,65,"20,415",César Azpilicueta,4-3-3,Martin Atkinson,https://fbref.com/en/matches/1634f179/Watford-Chelsea-December-26-2018-Premier-League,
29,2018-12-30,12:00 ,Premier League,Matchweek 20,Sun,Away,W,1,0,Crystal Palace,0.9,0.2,65,"25,781",César Azpilicueta,4-3-3,Craig Pawson,https://fbref.com/en/matches/060ad174/Crystal-Palace-Chelsea-December-30-2018-Premier-League,
30,2019-01-02,19:45 ,Premier League,Matchweek 21,Wed,Home,D,0,0,Southampton,0.9,0.2,71,"40,668",César Azpilicueta,4-3-3,Jonathan Moss,https://fbref.com/en/matches/a37a4199/Chelsea-Southampton-January-2-2019-Premier-League,
33,2019-01-12,17:30 ,Premier League,Matchweek 22,Sat,Home,W,2,1,Newcastle Utd,1.3,0.5,65,"40,491",César Azpilicueta,4-3-3,Chris Kavanagh,https://fbref.com/en/matches/18b60e11/Chelsea-Newcastle-United-January-12-2019-Premier-League,
34,2019-01-19,17:30 ,Premier League,Matchweek 23,Sat,Away,L,0,2,Arsenal,0.9,1.5,64,"59,979",César Azpilicueta,4-3-3,Anthony Taylor,https://fbref.com/en/matches/edb777b6/North-West-London-Derby-Arsenal-Chelsea-January-19-2019-Premier-League,
37,2019-01-30,19:45 ,Premier League,Matchweek 24,Wed,Away,L,0,4,Bournemouth,0.7,2.0,68,"10,227",César Azpilicueta,4-3-3,Roger East,https://fbref.com/en/matches/44f162ae/Bournemouth-Chelsea-January-30-2019-Premier-League,
38,2019-02-02,15:00 ,Premier League,Matchweek 25,Sat,Home,W,5,0,Huddersfield,2.6,0.3,65,"40,626",César Azpilicueta,4-3-3,Paul Tierney,https://fbref.com/en/matches/1faef710/Chelsea-Huddersfield-Town-February-2-2019-Premier-League,
39,2019-02-10,16:00 ,Premier League,Matchweek 26,Sun,Away,L,0,6,Manchester City,0.9,3.0,44,"54,452",César Azpilicueta,4-3-3,Mike Dean,https://fbref.com/en/matches/5ec57dbe/Manchester-City-Chelsea-February-10-2019-Premier-League,
44,2019-02-27,20:00 ,Premier League,Matchweek 28,Wed,Home,W,2,0,Tottenham,0.6,0.6,46,"40,542",César Azpilicueta,4-3-3,Andre Marriner,https://fbref.com/en/matches/99ebf266/Chelsea-Tottenham-Hotspur-February-27-2019-Premier-League,
45,2019-03-03,14:05 ,Premier League,Matchweek 29,Sun,Away,W,2,1,Fulham,1.2,0.8,63,"24,900",César Azpilicueta,4-3-3,Graham Scott,https://fbref.com/en/matches/3a56d413/Fulham-Chelsea-March-3-2019-Premier-League,
47,2019-03-10,14:05 ,Premier League,Matchweek 30,Sun,Home,D,1,1,Wolves,1.1,0.5,76,"40,692",César Azpilicueta,4-3-3,Michael Oliver,https://fbref.com/en/matches/e39bc237/Chelsea-Wolverhampton-Wanderers-March-10-2019-Premier-League,
49,2019-03-17,16:30 ,Premier League,Matchweek 31,Sun,Away,L,0,2,Everton,1.4,2.3,67,"39,356",César Azpilicueta,4-3-3,Anthony Taylor,https://fbref.com/en/matches/537717fa/Everton-Chelsea-March-17-2019-Premier-League,
50,2019-03-31,14:05 ,Premier League,Matchweek 32,Sun,Away,W,2,1,Cardiff City,1.8,0.5,70,"32,657",César Azpilicueta,4-3-3,Craig Pawson,https://fbref.com/en/matches/2aac7103/Cardiff-City-Chelsea-March-31-2019-Premier-League,
51,2019-04-03,19:45 ,Premier League,Matchweek 27,Wed,Home,W,3,0,Brighton,2.7,0.4,68,"38,593",César Azpilicueta,4-3-3,Graham Scott,https://fbref.com/en/matches/e112b3a5/Chelsea-Brighton-and-Hove-Albion-April-3-2019-Premier-League,
52,2019-04-08,20:00 ,Premier League,Matchweek 33,Mon,Home,W,2,0,West Ham,1.9,0.6,53,"40,537",César Azpilicueta,4-3-3,Chris Kavanagh,https://fbref.com/en/matches/5c469753/Chelsea-West-Ham-United-April-8-2019-Premier-League,
54,2019-04-14,16:30 ,Premier League,Matchweek 34,Sun,Away,L,0,2,Liverpool,0.7,1.2,38,"53,279",César Azpilicueta,4-3-3,Michael Oliver,https://fbref.com/en/matches/bcd4eb6f/Liverpool-Chelsea-April-14-2019-Premier-League,
56,2019-04-22,20:00 ,Premier League,Matchweek 35,Mon,Home,D,2,2,Burnley,1.3,0.7,75,"40,642",César Azpilicueta,4-3-3,Kevin Friend,https://fbref.com/en/matches/9c5949d8/Chelsea-Burnley-April-22-2019-Premier-League,
57,2019-04-28,16:30 ,Premier League,Matchweek 36,Sun,Away,D,1,1,Manchester Utd,1.7,1.1,48,"74,526",César Azpilicueta,4-3-3,Martin Atkinson,https://fbref.com/en/matches/b7a64fc3/Manchester-United-Chelsea-April-28-2019-Premier-League,
59,2019-05-05,14:00 ,Premier League,Matchweek 37,Sun,Home,W,3,0,Watford,2.3,1.7,58,"40,560",César Azpilicueta,4-3-3,Paul Tierney,https://fbref.com/en/matches/bdf4e58c/Chelsea-Watford-May-5-2019-Premier-League,
61,2019-05-12,15:00 ,Premier League,Matchweek 38,Sun,Away,D,0,0,Leicester City,1.5,0.4,53,"32,140",César Azpilicueta,4-3-3,Anthony Taylor,https://fbref.com/en/matches/189bbc28/Leicester-City-Chelsea-May-12-2019-Premier-League,
