,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
18,2019-12-14,15:00 ,Premier League,Matchweek 17,Sat,Home,W,2,0,Aston Villa,1.7,1.1,56,"30,396",Oliver Norwood,3-5-2,Peter Bankes,https://fbref.com/en/matches/b1b5e590/Sheffield-United-Aston-Villa-December-14-2019-Premier-League,
19,2019-12-21,15:00 ,Premier League,Matchweek 18,Sat,Away,W,1,0,Brighton,1.3,0.5,31,"30,505",Oliver Norwood,3-5-2,Robert Jones,https://fbref.com/en/matches/473db5a3/Brighton-and-Hove-Albion-Sheffield-United-December-21-2019-Premier-League,
20,2019-12-26,15:00 ,Premier League,Matchweek 19,Thu,Home,D,1,1,Watford,2.4,0.6,58,"30,222",Oliver Norwood,3-5-2,David Coote,https://fbref.com/en/matches/960ce979/Sheffield-United-Watford-December-26-2019-Premier-League,
21,2019-12-29,18:00 ,Premier League,Matchweek 20,Sun,Away,L,0,2,Manchester City,1.1,1.1,28,"54,512",Oliver Norwood,3-5-2,Chris Kavanagh,https://fbref.com/en/matches/aaada016/Manchester-City-Sheffield-United-December-29-2019-Premier-League,
22,2020-01-02,20:00 ,Premier League,Matchweek 21,Thu,Away,L,0,2,Liverpool,0.6,2.8,26,"53,321",Oliver Norwood,3-5-2,Paul Tierney,https://fbref.com/en/matches/7fe3382b/Liverpool-Sheffield-United-January-2-2020-Premier-League,
24,2020-01-10,20:00 ,Premier League,Matchweek 22,Fri,Home,W,1,0,West Ham,1.4,0.7,47,"30,124",Oliver Norwood,3-5-2,Michael Oliver,https://fbref.com/en/matches/c5f47ccb/Sheffield-United-West-Ham-United-January-10-2020-Premier-League,
25,2020-01-18,15:00 ,Premier League,Matchweek 23,Sat,Away,D,1,1,Arsenal,0.8,1.4,39,"60,310",Oliver Norwood,3-5-2,Mike Dean,https://fbref.com/en/matches/0333a4b6/Arsenal-Sheffield-United-January-18-2020-Premier-League,
26,2020-01-21,19:30 ,Premier League,Matchweek 24,Tue,Home,L,0,1,Manchester City,0.8,2.8,34,"31,285",Billy Sharp,3-5-2,Lee Mason,https://fbref.com/en/matches/ae7cb0c2/Sheffield-United-Manchester-City-January-21-2020-Premier-League,
28,2020-02-01,15:00 ,Premier League,Matchweek 25,Sat,Away,W,1,0,Crystal Palace,0.7,0.8,39,"25,170",Billy Sharp,3-5-2,Andy Madley,https://fbref.com/en/matches/6b34e6af/Crystal-Palace-Sheffield-United-February-1-2020-Premier-League,
29,2020-02-09,14:00 ,Premier League,Matchweek 26,Sun,Home,W,2,1,Bournemouth,1.9,1.4,55,"30,361",Billy Sharp,3-5-2,Jonathan Moss,https://fbref.com/en/matches/9dbc60d4/Sheffield-United-Bournemouth-February-9-2020-Premier-League,
30,2020-02-22,15:00 ,Premier League,Matchweek 27,Sat,Home,D,1,1,Brighton,1.6,1.2,65,"31,888",Billy Sharp,3-5-2,Graham Scott,https://fbref.com/en/matches/c24b02bd/Sheffield-United-Brighton-and-Hove-Albion-February-22-2020-Premier-League,
32,2020-03-07,15:00 ,Premier League,Matchweek 29,Sat,Home,W,1,0,Norwich City,0.9,2.4,42,"31,379",Billy Sharp,3-5-2,Simon Hooper,https://fbref.com/en/matches/fcdf913d/Sheffield-United-Norwich-City-March-7-2020-Premier-League,
33,2020-06-17,18:00 ,Premier League,Matchweek 28,Wed,Away,D,0,0,Aston Villa,0.3,1.4,54,,Billy Sharp,3-5-2,Michael Oliver,https://fbref.com/en/matches/18961bf7/Aston-Villa-Sheffield-United-June-17-2020-Premier-League,
34,2020-06-21,14:00 ,Premier League,Matchweek 30,Sun,Away,L,0,3,Newcastle Utd,0.6,2.0,54,,Billy Sharp,3-5-2,David Coote,https://fbref.com/en/matches/4e501da1/Newcastle-United-Sheffield-United-June-21-2020-Premier-League,
35,2020-06-24,18:00 ,Premier League,Matchweek 31,Wed,Away,L,0,3,Manchester Utd,0.1,2.4,32,,Oliver Norwood,3-5-2,Anthony Taylor,https://fbref.com/en/matches/54cdce8b/Manchester-United-Sheffield-United-June-24-2020-Premier-League,
37,2020-07-02,18:00 ,Premier League,Matchweek 32,Thu,Home,W,3,1,Tottenham,1.6,1.1,33,,Oliver Norwood,3-5-2,Chris Kavanagh,https://fbref.com/en/matches/70507f3c/Sheffield-United-Tottenham-Hotspur-July-2-2020-Premier-League,
38,2020-07-05,12:00 ,Premier League,Matchweek 33,Sun,Away,D,1,1,Burnley,1.1,1.3,52,,Oliver Norwood,3-5-2,Peter Bankes,https://fbref.com/en/matches/c2378113/Burnley-Sheffield-United-July-5-2020-Premier-League,
39,2020-07-08,18:00 ,Premier League,Matchweek 34,Wed,Home,W,1,0,Wolves,0.5,0.4,44,,Billy Sharp,3-5-2,Martin Atkinson,https://fbref.com/en/matches/f898c8ea/Sheffield-United-Wolverhampton-Wanderers-July-8-2020-Premier-League,
40,2020-07-11,17:30 ,Premier League,Matchweek 35,Sat,Home,W,3,0,Chelsea,2.3,1.2,24,,Oliver Norwood,3-5-2,Andre Marriner,https://fbref.com/en/matches/3f83499d/Sheffield-United-Chelsea-July-11-2020-Premier-League,
41,2020-07-16,18:00 ,Premier League,Matchweek 36,Thu,Away,L,0,2,Leicester City,0.7,2.6,46,,Oliver Norwood,3-5-2,Michael Oliver,https://fbref.com/en/matches/0903cee0/Leicester-City-Sheffield-United-July-16-2020-Premier-League,
42,2020-07-20,18:00 ,Premier League,Matchweek 37,Mon,Home,L,0,1,Everton,0.5,0.4,51,,Oliver Norwood,3-5-2,Stuart Attwell,https://fbref.com/en/matches/d2e788d0/Sheffield-United-Everton-July-20-2020-Premier-League,
43,2020-07-26,16:00 ,Premier League,Matchweek 38,Sun,Away,L,1,3,Southampton,1.4,1.7,28,,Billy Sharp,3-5-2,Peter Bankes,https://fbref.com/en/matches/3e5b45b7/Southampton-Sheffield-United-July-26-2020-Premier-League,
