,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
14,2015-11-21,15:00 ,Premier League,Matchweek 13,Sat,Home,L,0,3,Leicester City,54,"50,151",Fabricio Coloccini,4-4-2,Mike Jones,https://fbref.com/en/matches/19345531/Newcastle-United-Leicester-City-November-21-2015-Premier-League,
15,2015-11-28,15:00 ,Premier League,Matchweek 14,Sat,Away,L,1,5,Crystal Palace,46,"24,833",Fabricio Coloccini,4-4-2,Stuart Attwell,https://fbref.com/en/matches/592586df/Crystal-Palace-Newcastle-United-November-28-2015-Premier-League,
16,2015-12-06,16:00 ,Premier League,Matchweek 15,Sun,Home,W,2,0,Liverpool,40,"51,273",Fabricio Coloccini,4-4-1-1,Andre Marriner,https://fbref.com/en/matches/7374bb6a/Newcastle-United-Liverpool-December-6-2015-Premier-League,
17,2015-12-13,16:00 ,Premier League,Matchweek 16,Sun,Away,W,2,1,Tottenham,42,"35,768",Fabricio Coloccini,4-4-1-1,Roger East,https://fbref.com/en/matches/b31ba726/Tottenham-Hotspur-Newcastle-United-December-13-2015-Premier-League,
18,2015-12-19,17:30 ,Premier League,Matchweek 17,Sat,Home,D,1,1,Aston Villa,47,"48,234",Fabricio Coloccini,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/ee99727b/Newcastle-United-Aston-Villa-December-19-2015-Premier-League,
19,2015-12-26,17:30 ,Premier League,Matchweek 18,Sat,Home,L,0,1,Everton,41,"51,682",Fabricio Coloccini,4-4-2,Lee Mason,https://fbref.com/en/matches/41cdb720/Newcastle-United-Everton-December-26-2015-Premier-League,
20,2015-12-28,15:00 ,Premier League,Matchweek 19,Mon,Away,L,0,1,West Brom,48,"26,313",Fabricio Coloccini,4-4-2,Mike Jones,https://fbref.com/en/matches/6d9ee499/West-Bromwich-Albion-Newcastle-United-December-28-2015-Premier-League,
21,2016-01-02,15:00 ,Premier League,Matchweek 20,Sat,Away,L,0,1,Arsenal,49,"59,257",Fabricio Coloccini,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/994b8926/Arsenal-Newcastle-United-January-2-2016-Premier-League,
23,2016-01-12,19:45 ,Premier League,Matchweek 21,Tue,Home,D,3,3,Manchester Utd,54,"49,673",Fabricio Coloccini,4-2-3-1,Mike Dean,https://fbref.com/en/matches/9935dde6/Newcastle-United-Manchester-United-January-12-2016-Premier-League,
24,2016-01-16,15:00 ,Premier League,Matchweek 22,Sat,Home,W,2,1,West Ham,51,"50,031",Fabricio Coloccini,4-2-3-1,Niel Swarbrick,https://fbref.com/en/matches/d648ab05/Newcastle-United-West-Ham-United-January-16-2016-Premier-League,
25,2016-01-23,15:00 ,Premier League,Matchweek 23,Sat,Away,L,1,2,Watford,49,"20,611",Fabricio Coloccini,3-4-3,Andre Marriner,https://fbref.com/en/matches/17e1a265/Watford-Newcastle-United-January-23-2016-Premier-League,
26,2016-02-03,19:45 ,Premier League,Matchweek 24,Wed,Away,L,0,3,Everton,44,"36,061",Fabricio Coloccini,4-1-4-1,Craig Pawson,https://fbref.com/en/matches/3c1777e3/Everton-Newcastle-United-February-3-2016-Premier-League,
27,2016-02-06,15:00 ,Premier League,Matchweek 25,Sat,Home,W,1,0,West Brom,69,"50,152",Fabricio Coloccini,4-2-3-1,Lee Mason,https://fbref.com/en/matches/d15731c1/Newcastle-United-West-Bromwich-Albion-February-6-2016-Premier-League,
28,2016-02-13,17:30 ,Premier League,Matchweek 26,Sat,Away,L,1,5,Chelsea,45,"41,622",Fabricio Coloccini,4-2-3-1,Roger East,https://fbref.com/en/matches/113f5f99/Chelsea-Newcastle-United-February-13-2016-Premier-League,
29,2016-03-02,19:45 ,Premier League,Matchweek 28,Wed,Away,L,0,1,Stoke City,45,"27,331",Jonjo Shelvey,4-2-3-1,Niel Swarbrick,https://fbref.com/en/matches/3087d86f/Stoke-City-Newcastle-United-March-2-2016-Premier-League,
30,2016-03-05,15:00 ,Premier League,Matchweek 29,Sat,Home,L,1,3,Bournemouth,49,"52,107",Jonjo Shelvey,4-2-3-1,Paul Tierney,https://fbref.com/en/matches/d4de2ce0/Newcastle-United-Bournemouth-March-5-2016-Premier-League,
31,2016-03-14,20:00 ,Premier League,Matchweek 30,Mon,Away,L,0,1,Leicester City,50,"31,824",Jonjo Shelvey,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/728d6e72/Leicester-City-Newcastle-United-March-14-2016-Premier-League,
32,2016-03-20,13:30 ,Premier League,Matchweek 31,Sun,Home,D,1,1,Sunderland,60,"52,311",Jonjo Shelvey,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/24d3e8f7/Newcastle-United-Sunderland-March-20-2016-Premier-League,
33,2016-04-02,15:00 ,Premier League,Matchweek 32,Sat,Away,L,2,3,Norwich City,57,"27,137",Jonjo Shelvey,4-2-3-1,Mike Dean,https://fbref.com/en/matches/360784c0/Norwich-City-Newcastle-United-April-2-2016-Premier-League,
34,2016-04-09,15:00 ,Premier League,Matchweek 33,Sat,Away,L,1,3,Southampton,49,"31,542",Jonjo Shelvey,4-2-3-1,Robert Madley,https://fbref.com/en/matches/1fd8c0e8/Southampton-Newcastle-United-April-9-2016-Premier-League,
35,2016-04-16,15:00 ,Premier League,Matchweek 34,Sat,Home,W,3,0,Swansea City,35,"48,949",Moussa Sissoko,4-2-3-1,Lee Mason,https://fbref.com/en/matches/269cd666/Newcastle-United-Swansea-City-April-16-2016-Premier-League,
36,2016-04-19,19:45 ,Premier League,Matchweek 27,Tue,Home,D,1,1,Manchester City,43,"46,424",Moussa Sissoko,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/2df616f6/Newcastle-United-Manchester-City-April-19-2016-Premier-League,
37,2016-04-23,15:00 ,Premier League,Matchweek 35,Sat,Away,D,2,2,Liverpool,33,"43,837",Moussa Sissoko,4-2-3-1,Andre Marriner,https://fbref.com/en/matches/f234ece6/Liverpool-Newcastle-United-April-23-2016-Premier-League,
38,2016-04-30,15:00 ,Premier League,Matchweek 36,Sat,Home,W,1,0,Crystal Palace,50,"52,107",Moussa Sissoko,4-2-3-1,Mike Dean,https://fbref.com/en/matches/b3b21078/Newcastle-United-Crystal-Palace-April-30-2016-Premier-League,
39,2016-05-07,15:00 ,Premier League,Matchweek 37,Sat,Away,D,0,0,Aston Villa,54,"33,055",Moussa Sissoko,4-2-3-1,Robert Madley,https://fbref.com/en/matches/68575c7a/Aston-Villa-Newcastle-United-May-7-2016-Premier-League,
40,2016-05-15,15:00 ,Premier League,Matchweek 38,Sun,Home,W,5,1,Tottenham,39,"52,183",Moussa Sissoko,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/049e324a/Newcastle-United-Tottenham-Hotspur-May-15-2016-Premier-League,
