,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
16,2014-11-08,12:45 ,Premier League,Matchweek 11,Sat,Home,L,1,2,Chelsea,58,"44,698",,4-3-3,Anthony Taylor,https://fbref.com/en/matches/242a0ecd/Liverpool-Chelsea-November-8-2014-Premier-League,
17,2014-11-23,13:30 ,Premier League,Matchweek 12,Sun,Away,L,1,3,Crystal Palace,64,"24,862",,4-3-3,Jonathan Moss,https://fbref.com/en/matches/e9b0c1d2/Crystal-Palace-Liverpool-November-23-2014-Premier-League,
19,2014-11-29,15:00 ,Premier League,Matchweek 13,Sat,Home,W,1,0,Stoke City,48,"44,735",,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/1923abf0/Liverpool-Stoke-City-November-29-2014-Premier-League,
20,2014-12-02,19:45 ,Premier League,Matchweek 14,Tue,Away,W,3,1,Leicester City,53,"32,000",,4-2-3-1,Lee Mason,https://fbref.com/en/matches/a4b8de1a/Leicester-City-Liverpool-December-2-2014-Premier-League,
21,2014-12-06,15:00 ,Premier League,Matchweek 15,Sat,Home,D,0,0,Sunderland,53,"44,716",,4-2-3-1,Niel Swarbrick,https://fbref.com/en/matches/3d7379b7/Liverpool-Sunderland-December-6-2014-Premier-League,
23,2014-12-14,13:30 ,Premier League,Matchweek 16,Sun,Away,L,0,3,Manchester Utd,45,"75,331",,3-4-3,Martin Atkinson,https://fbref.com/en/matches/c2581fbc/North-West-Derby-Manchester-United-Liverpool-December-14-2014-Premier-League,
25,2014-12-21,16:00 ,Premier League,Matchweek 17,Sun,Home,D,2,2,Arsenal,64,"44,703",,3-4-3,Michael Oliver,https://fbref.com/en/matches/482ab595/Liverpool-Arsenal-December-21-2014-Premier-League,
26,2014-12-26,15:00 ,Premier League,Matchweek 18,Fri,Away,W,1,0,Burnley,52,"21,335",,3-4-3,Anthony Taylor,https://fbref.com/en/matches/72f0bbf0/Burnley-Liverpool-December-26-2014-Premier-League,
27,2014-12-29,20:00 ,Premier League,Matchweek 19,Mon,Home,W,4,1,Swansea City,44,"44,714",,3-4-3,Andre Marriner,https://fbref.com/en/matches/cd66e1b6/Liverpool-Swansea-City-December-29-2014-Premier-League,
28,2015-01-01,15:00 ,Premier League,Matchweek 20,Thu,Home,D,2,2,Leicester City,59,"44,720",,3-4-3,Mark Jones,https://fbref.com/en/matches/9b5aac92/Liverpool-Leicester-City-January-1-2015-Premier-League,
30,2015-01-10,12:45 ,Premier League,Matchweek 21,Sat,Away,W,1,0,Sunderland,53,"45,369",,3-4-3,Craig Pawson,https://fbref.com/en/matches/1b79ee61/Sunderland-Liverpool-January-10-2015-Premier-League,
31,2015-01-17,15:00 ,Premier League,Matchweek 22,Sat,Away,W,2,0,Aston Villa,52,"39,758",,3-4-3,Mark Clattenburg,https://fbref.com/en/matches/9e36f969/Aston-Villa-Liverpool-January-17-2015-Premier-League,
35,2015-01-31,15:00 ,Premier League,Matchweek 23,Sat,Home,W,2,0,West Ham,66,"44,718",,3-4-3,Andre Marriner,https://fbref.com/en/matches/51899344/Liverpool-West-Ham-United-January-31-2015-Premier-League,
37,2015-02-07,17:30 ,Premier League,Matchweek 24,Sat,Away,D,0,0,Everton,54,"39,621",,3-4-3,Anthony Taylor,https://fbref.com/en/matches/3ff689f7/Merseyside-Derby-Everton-Liverpool-February-7-2015-Premier-League,
38,2015-02-10,20:00 ,Premier League,Matchweek 25,Tue,Home,W,3,2,Tottenham,49,"44,577",,3-4-3,Philip Dowd,https://fbref.com/en/matches/9222cfbf/Liverpool-Tottenham-Hotspur-February-10-2015-Premier-League,
41,2015-02-22,16:15 ,Premier League,Matchweek 26,Sun,Away,W,2,0,Southampton,40,"31,723",,3-4-3,Kevin Friend,https://fbref.com/en/matches/e00c4b21/Southampton-Liverpool-February-22-2015-Premier-League,
43,2015-03-01,12:00 ,Premier League,Matchweek 27,Sun,Home,W,2,1,Manchester City,48,"44,590",,3-4-3,Mark Clattenburg,https://fbref.com/en/matches/c5a7dd2f/Liverpool-Manchester-City-March-1-2015-Premier-League,
44,2015-03-04,20:00 ,Premier League,Matchweek 28,Wed,Home,W,2,0,Burnley,63,"44,717",,3-4-3,Lee Mason,https://fbref.com/en/matches/2396c07d/Liverpool-Burnley-March-4-2015-Premier-League,
46,2015-03-16,20:00 ,Premier League,Matchweek 29,Mon,Away,W,1,0,Swansea City,54,"20,828",,3-4-3,Roger East,https://fbref.com/en/matches/055f6232/Swansea-City-Liverpool-March-16-2015-Premier-League,
47,2015-03-22,13:30 ,Premier League,Matchweek 30,Sun,Home,L,1,2,Manchester Utd,42,"44,405",,3-4-3,Martin Atkinson,https://fbref.com/en/matches/a1dfb5dd/North-West-Derby-Liverpool-Manchester-United-March-22-2015-Premier-League,
48,2015-04-04,12:45 ,Premier League,Matchweek 31,Sat,Away,L,1,4,Arsenal,51,"60,081",,3-4-3,Anthony Taylor,https://fbref.com/en/matches/4df1ef2d/Arsenal-Liverpool-April-4-2015-Premier-League,
50,2015-04-13,20:00 ,Premier League,Matchweek 32,Mon,Home,W,2,0,Newcastle Utd,62,"44,611",,4-3-3,Lee Mason,https://fbref.com/en/matches/a3cc536c/Liverpool-Newcastle-United-April-13-2015-Premier-League,
52,2015-04-25,15:00 ,Premier League,Matchweek 34,Sat,Away,D,0,0,West Brom,73,"26,663",,4-2-3-1,Roger East,https://fbref.com/en/matches/793fb1ba/West-Bromwich-Albion-Liverpool-April-25-2015-Premier-League,
53,2015-04-28,19:45 ,Premier League,Matchweek 33,Tue,Away,L,0,1,Hull City,69,"24,843",,4-3-3,Lee Probert,https://fbref.com/en/matches/aac1d8dd/Hull-City-Liverpool-April-28-2015-Premier-League,
54,2015-05-02,15:00 ,Premier League,Matchweek 35,Sat,Home,W,2,1,QPR,62,"44,707",,4-3-3,Martin Atkinson,https://fbref.com/en/matches/28bf6437/Liverpool-Queens-Park-Rangers-May-2-2015-Premier-League,
55,2015-05-10,16:00 ,Premier League,Matchweek 36,Sun,Away,D,1,1,Chelsea,52,"41,547",,4-3-3,Andre Marriner,https://fbref.com/en/matches/52b4e4be/Chelsea-Liverpool-May-10-2015-Premier-League,
56,2015-05-16,17:30 ,Premier League,Matchweek 37,Sat,Home,L,1,3,Crystal Palace,66,"44,673",,3-4-3,Jonathan Moss,https://fbref.com/en/matches/1b672ea5/Liverpool-Crystal-Palace-May-16-2015-Premier-League,
57,2015-05-24,15:00 ,Premier League,Matchweek 38,Sun,Away,L,1,6,Stoke City,55,"27,602",,4-3-3,Anthony Taylor,https://fbref.com/en/matches/c77f026a/Stoke-City-Liverpool-May-24-2015-Premier-League,
