,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
31,2011-02-14,,Premier League,Matchweek 27,Mon,Away,D,0,0,Fulham,,"25,685",,4-3-3,Mike Dean,https://fbref.com/en/matches/6e49b6e4/Fulham-Chelsea-February-14-2011-Premier-League,
33,2011-03-01,,Premier League,Matchweek 18,Tue,Home,W,2,1,Manchester Utd,,"41,825",,4-4-2,Martin Atkinson,https://fbref.com/en/matches/c587e5b8/Chelsea-Manchester-United-March-1-2011-Premier-League,
34,2011-03-07,,Premier League,Matchweek 29,Mon,Away,W,3,1,Blackpool,,"15,584",,4-4-2,Mike Dean,https://fbref.com/en/matches/2fe04a34/Blackpool-Chelsea-March-7-2011-Premier-League,
36,2011-03-20,,Premier League,Matchweek 30,Sun,Home,W,2,0,Manchester City,,"41,741",,4-3-3,Chris Foy,https://fbref.com/en/matches/c045e7b7/Chelsea-Manchester-City-March-20-2011-Premier-League,
37,2011-04-02,,Premier League,Matchweek 31,Sat,Away,D,1,1,Stoke City,,"27,508",,4-4-2,Peter Walton,https://fbref.com/en/matches/477edd7b/Stoke-City-Chelsea-April-2-2011-Premier-League,
39,2011-04-09,,Premier League,Matchweek 32,Sat,Home,W,1,0,Wigan Athletic,,"40,734",,4-3-3,Howard Webb,https://fbref.com/en/matches/ce6b01d5/Chelsea-Wigan-Athletic-April-9-2011-Premier-League,
41,2011-04-16,,Premier League,Matchweek 33,Sat,Away,W,3,1,West Brom,,"25,163",,4-3-3,Lee Probert,https://fbref.com/en/matches/8afd1169/West-Bromwich-Albion-Chelsea-April-16-2011-Premier-League,
42,2011-04-20,,Premier League,Matchweek 28,Wed,Home,W,3,1,Birmingham City,,"40,848",,4-3-3,Mike Jones,https://fbref.com/en/matches/854037bd/Chelsea-Birmingham-City-April-20-2011-Premier-League,
43,2011-04-23,,Premier League,Matchweek 34,Sat,Home,W,3,0,West Ham,,"41,656",,4-3-3,Phil Dowd,https://fbref.com/en/matches/25a84f2c/Chelsea-West-Ham-United-April-23-2011-Premier-League,
44,2011-04-30,,Premier League,Matchweek 35,Sat,Home,W,2,1,Tottenham,,"41,681",,4-1-2-1-2◆,Andre Marriner,https://fbref.com/en/matches/5bc94900/Chelsea-Tottenham-Hotspur-April-30-2011-Premier-League,
45,2011-05-08,,Premier League,Matchweek 36,Sun,Away,L,1,2,Manchester Utd,,"75,445",,4-3-3,Howard Webb,https://fbref.com/en/matches/b4f521d9/Manchester-United-Chelsea-May-8-2011-Premier-League,
46,2011-05-15,,Premier League,Matchweek 37,Sun,Home,D,2,2,Newcastle Utd,,"41,739",,4-3-3,Lee Mason,https://fbref.com/en/matches/c1c3ab9c/Chelsea-Newcastle-United-May-15-2011-Premier-League,
47,2011-05-22,,Premier League,Matchweek 38,Sun,Away,L,0,1,Everton,,"38,712",,4-3-3,Peter Walton,https://fbref.com/en/matches/47db6938/Everton-Chelsea-May-22-2011-Premier-League,
