,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
26,2011-12-21,,Premier League,Matchweek 17,Wed,Away,L,0,3,Manchester City,,"46,321",,4-4-2,Mike Dean,https://fbref.com/en/matches/a69b7a7d/Manchester-City-Stoke-City-December-21-2011-Premier-League,
27,2011-12-26,,Premier League,Matchweek 18,Mon,Home,D,0,0,Aston Villa,,"27,739",,4-4-2,Mark Clattenburg,https://fbref.com/en/matches/f35c3ad0/Stoke-City-Aston-Villa-December-26-2011-Premier-League,
28,2011-12-31,,Premier League,Matchweek 19,Sat,Home,D,2,2,Wigan Athletic,,"26,595",,4-4-2,Michael Oliver,https://fbref.com/en/matches/f6be8bee/Stoke-City-Wigan-Athletic-December-31-2011-Premier-League,
29,2012-01-02,,Premier League,Matchweek 20,Mon,Away,W,2,1,Blackburn,,"20,615",,4-4-2,Lee Mason,https://fbref.com/en/matches/35d1ecbb/Blackburn-Rovers-Stoke-City-January-2-2012-Premier-League,
30,2012-01-14,,Premier League,Matchweek 21,Sat,Away,D,0,0,Liverpool,,"44,691",,4-5-1,Howard Webb,https://fbref.com/en/matches/745cc2ab/Liverpool-Stoke-City-January-14-2012-Premier-League,
31,2012-01-21,,Premier League,Matchweek 22,Sat,Home,L,1,2,West Brom,,"26,865",,4-4-2,Anthony Taylor,https://fbref.com/en/matches/96f27be2/Stoke-City-West-Bromwich-Albion-January-21-2012-Premier-League,
32,2012-01-31,,Premier League,Matchweek 23,Tue,Away,L,0,2,Manchester Utd,,"74,719",,4-4-2,Mike Jones,https://fbref.com/en/matches/4e0fc8be/Manchester-United-Stoke-City-January-31-2012-Premier-League,
33,2012-02-04,,Premier League,Matchweek 24,Sat,Home,L,0,1,Sunderland,,"27,717",,4-4-2,Martin Atkinson,https://fbref.com/en/matches/10687367/Stoke-City-Sunderland-February-4-2012-Premier-League,
34,2012-02-11,,Premier League,Matchweek 25,Sat,Away,L,1,2,Fulham,,"23,555",,4-4-2,Chris Foy,https://fbref.com/en/matches/50f045a3/Fulham-Stoke-City-February-11-2012-Premier-League,
37,2012-02-26,,Premier League,Matchweek 26,Sun,Home,W,2,0,Swansea City,,"26,678",,4-4-2,Howard Webb,https://fbref.com/en/matches/60f09b18/Stoke-City-Swansea-City-February-26-2012-Premier-League,
38,2012-03-03,,Premier League,Matchweek 27,Sat,Home,W,1,0,Norwich City,,"27,483",,4-4-2,Michael Oliver,https://fbref.com/en/matches/b08c1fdb/Stoke-City-Norwich-City-March-3-2012-Premier-League,
39,2012-03-10,,Premier League,Matchweek 28,Sat,Away,L,0,1,Chelsea,,"40,945",,4-4-2,Andre Marriner,https://fbref.com/en/matches/bd2fbade/Chelsea-Stoke-City-March-10-2012-Premier-League,
40,2012-03-21,,Premier League,Matchweek 29,Wed,Away,D,1,1,Tottenham,,"35,172",,4-4-2,Mike Jones,https://fbref.com/en/matches/895976f5/Tottenham-Hotspur-Stoke-City-March-21-2012-Premier-League,
41,2012-03-24,,Premier League,Matchweek 30,Sat,Home,D,1,1,Manchester City,,"27,535",,4-4-2,Howard Webb,https://fbref.com/en/matches/8dde5cb3/Stoke-City-Manchester-City-March-24-2012-Premier-League,
42,2012-03-31,,Premier League,Matchweek 31,Sat,Away,L,0,2,Wigan Athletic,,"19,786",,4-4-2,Mark Clattenburg,https://fbref.com/en/matches/050cde8a/Wigan-Athletic-Stoke-City-March-31-2012-Premier-League,
43,2012-04-07,,Premier League,Matchweek 32,Sat,Home,W,2,1,Wolves,,"27,005",,4-4-2,Mark Halsey,https://fbref.com/en/matches/18f2f76b/Stoke-City-Wolverhampton-Wanderers-April-7-2012-Premier-League,
44,2012-04-09,,Premier League,Matchweek 33,Mon,Away,D,1,1,Aston Villa,,"30,100",,4-4-2,Mike Dean,https://fbref.com/en/matches/7d56239d/Aston-Villa-Stoke-City-April-9-2012-Premier-League,
45,2012-04-21,,Premier League,Matchweek 35,Sat,Away,L,0,3,Newcastle Utd,,"52,162",,4-4-2,Andre Marriner,https://fbref.com/en/matches/6f7b250e/Newcastle-United-Stoke-City-April-21-2012-Premier-League,
46,2012-04-28,,Premier League,Matchweek 36,Sat,Home,D,1,1,Arsenal,,"27,502",,4-4-2,Chris Foy,https://fbref.com/en/matches/067fd5d6/Stoke-City-Arsenal-April-28-2012-Premier-League,
47,2012-05-01,,Premier League,Matchweek 34,Tue,Home,D,1,1,Everton,,"26,500",,4-4-2,Anthony Taylor,https://fbref.com/en/matches/e968aa77/Stoke-City-Everton-May-1-2012-Premier-League,
48,2012-05-06,,Premier League,Matchweek 37,Sun,Away,L,0,1,QPR,,"17,319",,4-4-2,Andre Marriner,https://fbref.com/en/matches/f4d319b0/Queens-Park-Rangers-Stoke-City-May-6-2012-Premier-League,
49,2012-05-13,,Premier League,Matchweek 38,Sun,Home,D,2,2,Bolton,,"27,789",,4-4-2,Chris Foy,https://fbref.com/en/matches/eb1d0891/Stoke-City-Bolton-Wanderers-May-13-2012-Premier-League,
