,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
19,2014-01-01,,Premier League,Matchweek 20,Wed,Away,L,1,2,Fulham,,"25,335",,4-2-3-1,Mark Clattenburg,https://fbref.com/en/matches/33245b44/Fulham-West-Ham-United-January-1-2014-Premier-League,
20,2014-01-11,,Premier League,Matchweek 21,Sat,Away,W,2,0,Cardiff City,,"27,750",,4-2-3-1,Lee Mason,https://fbref.com/en/matches/ee13cb94/Cardiff-City-West-Ham-United-January-11-2014-Premier-League,
21,2014-01-18,,Premier League,Matchweek 22,Sat,Home,L,1,3,Newcastle Utd,,"33,343",,4-2-3-1,Andre Marriner,https://fbref.com/en/matches/d3066a94/West-Ham-United-Newcastle-United-January-18-2014-Premier-League,
22,2014-01-29,,Premier League,Matchweek 23,Wed,Away,D,0,0,Chelsea,,"41,376",,4-2-3-1,Neil Swarbrick,https://fbref.com/en/matches/1fca1993/Chelsea-West-Ham-United-January-29-2014-Premier-League,
23,2014-02-01,,Premier League,Matchweek 24,Sat,Home,W,2,0,Swansea City,,"31,848",,4-2-3-1,Howard Webb,https://fbref.com/en/matches/77780325/West-Ham-United-Swansea-City-February-1-2014-Premier-League,
24,2014-02-08,,Premier League,Matchweek 25,Sat,Away,W,2,0,Aston Villa,,"36,261",,4-2-3-1,Mike Dean,https://fbref.com/en/matches/6a7bc516/Aston-Villa-West-Ham-United-February-8-2014-Premier-League,
25,2014-02-11,,Premier League,Matchweek 26,Tue,Home,W,2,0,Norwich City,,"35,153",,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/f758ce2a/West-Ham-United-Norwich-City-February-11-2014-Premier-League,
26,2014-02-22,,Premier League,Matchweek 27,Sat,Home,W,3,1,Southampton,,"33,148",,4-2-3-1,Mark Clattenburg,https://fbref.com/en/matches/4585cf4d/West-Ham-United-Southampton-February-22-2014-Premier-League,
27,2014-03-01,,Premier League,Matchweek 28,Sat,Away,L,0,1,Everton,,"38,286",,4-4-1-1,Jon Moss,https://fbref.com/en/matches/362ebf9e/Everton-West-Ham-United-March-1-2014-Premier-League,
28,2014-03-15,,Premier League,Matchweek 30,Sat,Away,L,1,3,Stoke City,,"27,015",,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/c925bbfe/Stoke-City-West-Ham-United-March-15-2014-Premier-League,
29,2014-03-22,,Premier League,Matchweek 31,Sat,Home,L,0,2,Manchester Utd,,"34,237",,4-2-3-1,Lee Mason,https://fbref.com/en/matches/80ebd6d6/West-Ham-United-Manchester-United-March-22-2014-Premier-League,
30,2014-03-26,,Premier League,Matchweek 29,Wed,Home,W,2,1,Hull City,,"31,033",,4-2-3-1,Mike Dean,https://fbref.com/en/matches/39517d30/West-Ham-United-Hull-City-March-26-2014-Premier-League,
31,2014-03-31,,Premier League,Matchweek 32,Mon,Away,W,2,1,Sunderland,,"37,396",,4-2-3-1,Howard Webb,https://fbref.com/en/matches/eb3546d8/Sunderland-West-Ham-United-March-31-2014-Premier-League,
32,2014-04-06,,Premier League,Matchweek 33,Sun,Home,L,1,2,Liverpool,,"34,977",,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/89d0afa3/West-Ham-United-Liverpool-April-6-2014-Premier-League,
33,2014-04-15,,Premier League,Matchweek 34,Tue,Away,L,1,3,Arsenal,,"59,977",,4-3-3,Kevin Friend,https://fbref.com/en/matches/9efe3d9a/Arsenal-West-Ham-United-April-15-2014-Premier-League,
34,2014-04-19,,Premier League,Matchweek 35,Sat,Home,L,0,1,Crystal Palace,,"34,977",,4-3-3,Martin Atkinson,https://fbref.com/en/matches/dec39952/West-Ham-United-Crystal-Palace-April-19-2014-Premier-League,
35,2014-04-26,,Premier League,Matchweek 36,Sat,Away,L,0,1,West Brom,,"26,541",,4-2-3-1,Mike Dean,https://fbref.com/en/matches/8d14a139/West-Bromwich-Albion-West-Ham-United-April-26-2014-Premier-League,
36,2014-05-03,,Premier League,Matchweek 37,Sat,Home,W,2,0,Tottenham,,"34,977",,4-2-3-1,Phil Dowd,https://fbref.com/en/matches/d677cc06/West-Ham-United-Tottenham-Hotspur-May-3-2014-Premier-League,
37,2014-05-11,,Premier League,Matchweek 38,Sun,Away,L,0,2,Manchester City,,"47,300",,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/10cb7099/Manchester-City-West-Ham-United-May-11-2014-Premier-League,
