,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
20,2015-01-01,15:00 ,Premier League,Matchweek 20,Thu,Home,D,1,1,Swansea City,41,"17,729",,4-4-2,Anthony Taylor,https://fbref.com/en/matches/9da6b844/Queens-Park-Rangers-Swansea-City-January-1-2015-Premier-League,
22,2015-01-10,15:00 ,Premier League,Matchweek 21,Sat,Away,L,1,2,Burnley,55,"17,523",,4-4-1-1,Andre Marriner,https://fbref.com/en/matches/dad91171/Burnley-Queens-Park-Rangers-January-10-2015-Premier-League,
23,2015-01-17,15:00 ,Premier League,Matchweek 22,Sat,Home,L,0,2,Manchester Utd,38,"18,098",,4-4-2,Niel Swarbrick,https://fbref.com/en/matches/2238acdb/Queens-Park-Rangers-Manchester-United-January-17-2015-Premier-League,
24,2015-01-31,15:00 ,Premier League,Matchweek 23,Sat,Away,L,1,3,Stoke City,49,"27,512",,4-1-4-1,Mike Dean,https://fbref.com/en/matches/c8120ce1/Stoke-City-Queens-Park-Rangers-January-31-2015-Premier-League,
25,2015-02-07,15:00 ,Premier League,Matchweek 24,Sat,Home,L,0,1,Southampton,46,"18,082",,4-4-1-1,Roger East,https://fbref.com/en/matches/9fff17ee/Queens-Park-Rangers-Southampton-February-7-2015-Premier-League,
26,2015-02-10,19:45 ,Premier League,Matchweek 25,Tue,Away,W,2,0,Sunderland,47,"39,077",,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/a0264b9e/Sunderland-Queens-Park-Rangers-February-10-2015-Premier-League,
27,2015-02-21,15:00 ,Premier League,Matchweek 26,Sat,Away,L,1,2,Hull City,46,"24,466",,4-4-2,Anthony Taylor,https://fbref.com/en/matches/db2c50c7/Hull-City-Queens-Park-Rangers-February-21-2015-Premier-League,
28,2015-03-04,19:45 ,Premier League,Matchweek 28,Wed,Home,L,1,2,Arsenal,43,"17,977",,4-4-2,Kevin Friend,https://fbref.com/en/matches/25c452a6/Queens-Park-Rangers-Arsenal-March-4-2015-Premier-League,
29,2015-03-07,15:00 ,Premier League,Matchweek 27,Sat,Home,L,1,2,Tottenham,38,"17,992",,4-4-2,Craig Pawson,https://fbref.com/en/matches/5af581ad/Queens-Park-Rangers-Tottenham-Hotspur-March-7-2015-Premier-League,
30,2015-03-14,12:45 ,Premier League,Matchweek 29,Sat,Away,L,1,3,Crystal Palace,57,"24,886",,4-4-1-1,Lee Mason,https://fbref.com/en/matches/35b87ad0/Crystal-Palace-Queens-Park-Rangers-March-14-2015-Premier-League,
31,2015-03-22,16:00 ,Premier League,Matchweek 30,Sun,Home,L,1,2,Everton,52,"17,706",,4-4-2,Jonathan Moss,https://fbref.com/en/matches/0cf95208/Queens-Park-Rangers-Everton-March-22-2015-Premier-League,
32,2015-04-04,15:00 ,Premier League,Matchweek 31,Sat,Away,W,4,1,West Brom,45,"25,735",,4-4-2,Lee Probert,https://fbref.com/en/matches/da1b8e25/West-Bromwich-Albion-Queens-Park-Rangers-April-4-2015-Premier-League,
33,2015-04-07,19:45 ,Premier League,Matchweek 33,Tue,Away,D,3,3,Aston Villa,36,"33,708",,4-4-2,Craig Pawson,https://fbref.com/en/matches/cddc0e45/Aston-Villa-Queens-Park-Rangers-April-7-2015-Premier-League,
34,2015-04-12,13:30 ,Premier League,Matchweek 32,Sun,Home,L,0,1,Chelsea,40,"17,939",,4-4-2,Andre Marriner,https://fbref.com/en/matches/7d4090b7/Queens-Park-Rangers-Chelsea-April-12-2015-Premier-League,
35,2015-04-25,15:00 ,Premier League,Matchweek 34,Sat,Home,D,0,0,West Ham,54,"18,036",,4-4-2,Mike Jones,https://fbref.com/en/matches/3d5347ef/Queens-Park-Rangers-West-Ham-United-April-25-2015-Premier-League,
36,2015-05-02,15:00 ,Premier League,Matchweek 35,Sat,Away,L,1,2,Liverpool,38,"44,707",,4-4-1-1,Martin Atkinson,https://fbref.com/en/matches/28bf6437/Liverpool-Queens-Park-Rangers-May-2-2015-Premier-League,
37,2015-05-10,13:30 ,Premier League,Matchweek 36,Sun,Away,L,0,6,Manchester City,41,"44,564",,3-4-1-2,Mike Dean,https://fbref.com/en/matches/eda6f00e/Manchester-City-Queens-Park-Rangers-May-10-2015-Premier-League,
38,2015-05-16,15:00 ,Premier League,Matchweek 37,Sat,Home,W,2,1,Newcastle Utd,48,"17,608",,4-4-1-1,Lee Probert,https://fbref.com/en/matches/b01eae1f/Queens-Park-Rangers-Newcastle-United-May-16-2015-Premier-League,
39,2015-05-24,15:00 ,Premier League,Matchweek 38,Sun,Away,L,1,5,Leicester City,54,"31,467",,4-4-2,Michael Oliver,https://fbref.com/en/matches/3e841a3c/Leicester-City-Queens-Park-Rangers-May-24-2015-Premier-League,
