,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
11,2021-11-06,17:30 ,Premier League,Matchweek 11,Sat,Away,D,1,1,Brighton,0.3,1.5,35,"31,267",Jamaal Lascelles,5-4-1,David Coote,https://fbref.com/en/matches/10d11999/Brighton-and-Hove-Albion-Newcastle-United-November-6-2021-Premier-League,
12,2021-11-20,15:00 ,Premier League,Matchweek 12,Sat,Home,D,3,3,Brentford,1.5,0.9,53,"52,131",Jamaal Lascelles,3-4-3,Robert Jones,https://fbref.com/en/matches/adbf56bc/Newcastle-United-Brentford-November-20-2021-Premier-League,
13,2021-11-27,12:30 ,Premier League,Matchweek 13,Sat,Away,L,0,2,Arsenal,0.3,2.5,34,"59,886",Jamaal Lascelles,4-4-2,Stuart Attwell,https://fbref.com/en/matches/067e0ab9/Arsenal-Newcastle-United-November-27-2021-Premier-League,
14,2021-11-30,19:30 ,Premier League,Matchweek 14,Tue,Home,D,1,1,Norwich City,1.1,1.2,32,"50,757",Callum Wilson,4-4-2,Andy Madley,https://fbref.com/en/matches/ce4d873f/Newcastle-United-Norwich-City-November-30-2021-Premier-League,
15,2021-12-04,15:00 ,Premier League,Matchweek 15,Sat,Home,W,1,0,Burnley,1.0,0.6,48,"51,948",Jamaal Lascelles,4-4-2,Paul Tierney,https://fbref.com/en/matches/11ed382d/Newcastle-United-Burnley-December-4-2021-Premier-League,
16,2021-12-12,14:00 ,Premier League,Matchweek 16,Sun,Away,L,0,4,Leicester City,1.0,2.6,53,"31,959",Jamaal Lascelles,4-4-2,Peter Bankes,https://fbref.com/en/matches/8805978d/Leicester-City-Newcastle-United-December-12-2021-Premier-League,
17,2021-12-16,20:00 ,Premier League,Matchweek 17,Thu,Away,L,1,3,Liverpool,0.3,2.7,26,"52,951",Jamaal Lascelles,4-5-1,Mike Dean,https://fbref.com/en/matches/5aec4772/Liverpool-Newcastle-United-December-16-2021-Premier-League,
18,2021-12-19,14:15 ,Premier League,Matchweek 18,Sun,Home,L,0,4,Manchester City,0.3,2.9,29,"52,127",Jamaal Lascelles,4-5-1,Martin Atkinson,https://fbref.com/en/matches/4d9bcee9/Newcastle-United-Manchester-City-December-19-2021-Premier-League,
19,2021-12-27,20:00 ,Premier League,Matchweek 19,Mon,Home,D,1,1,Manchester Utd,1.3,1.6,32,"52,178",Jamaal Lascelles,4-5-1,Craig Pawson,https://fbref.com/en/matches/f91fee43/Newcastle-United-Manchester-United-December-27-2021-Premier-League,
21,2022-01-15,15:00 ,Premier League,Matchweek 22,Sat,Home,D,1,1,Watford,1.2,1.4,52,"52,223",Jamaal Lascelles,4-3-3,Paul Tierney,https://fbref.com/en/matches/64dd3e3f/Newcastle-United-Watford-January-15-2022-Premier-League,
22,2022-01-22,15:00 ,Premier League,Matchweek 23,Sat,Away,W,1,0,Leeds United,0.9,0.7,38,"36,405",Jamaal Lascelles,4-3-3,Chris Kavanagh,https://fbref.com/en/matches/07df6328/Leeds-United-Newcastle-United-January-22-2022-Premier-League,
23,2022-02-08,19:45 ,Premier League,Matchweek 24,Tue,Home,W,3,1,Everton,1.9,0.7,40,"52,186",Jamaal Lascelles,4-3-3,Anthony Taylor,https://fbref.com/en/matches/fde8d97d/Newcastle-United-Everton-February-8-2022-Premier-League,
24,2022-02-13,14:00 ,Premier League,Matchweek 25,Sun,Home,W,1,0,Aston Villa,0.5,0.6,38,"52,207",Kieran Trippier,4-3-3,Craig Pawson,https://fbref.com/en/matches/59b88877/Newcastle-United-Aston-Villa-February-13-2022-Premier-League,
25,2022-02-19,12:30 ,Premier League,Matchweek 26,Sat,Away,D,1,1,West Ham,0.8,0.6,53,"59,949",Jonjo Shelvey,4-3-3,Chris Kavanagh,https://fbref.com/en/matches/4e263347/West-Ham-United-Newcastle-United-February-19-2022-Premier-League,
26,2022-02-26,15:00 ,Premier League,Matchweek 27,Sat,Away,W,2,0,Brentford,2.7,0.4,63,"17,039",Jonjo Shelvey,4-3-3,Mike Dean,https://fbref.com/en/matches/fd61d442/Brentford-Newcastle-United-February-26-2022-Premier-League,
27,2022-03-05,15:00 ,Premier League,Matchweek 28,Sat,Home,W,2,1,Brighton,1.7,1.5,32,"52,214",Jonjo Shelvey,4-3-3,Martin Atkinson,https://fbref.com/en/matches/02337bda/Newcastle-United-Brighton-and-Hove-Albion-March-5-2022-Premier-League,
28,2022-03-10,19:30 ,Premier League,Matchweek 21,Thu,Away,W,2,1,Southampton,0.6,1.1,33,"30,056",Jonjo Shelvey,4-3-3,Kevin Friend,https://fbref.com/en/matches/2d6fb488/Southampton-Newcastle-United-March-10-2022-Premier-League,
29,2022-03-13,14:00 ,Premier League,Matchweek 29,Sun,Away,L,0,1,Chelsea,0.3,1.1,29,"40,026",Jamaal Lascelles,5-4-1,David Coote,https://fbref.com/en/matches/0dcf103b/Chelsea-Newcastle-United-March-13-2022-Premier-League,
30,2022-03-17,19:45 ,Premier League,Matchweek 20,Thu,Away,L,0,1,Everton,0.9,0.7,61,"39,068",Fabian Schär,4-3-3,Craig Pawson,https://fbref.com/en/matches/029e5f94/Everton-Newcastle-United-March-17-2022-Premier-League,
31,2022-04-03,16:30 ,Premier League,Matchweek 31,Sun,Away,L,1,5,Tottenham,0.5,3.1,40,"57,553",Jonjo Shelvey,4-3-3,Martin Atkinson,https://fbref.com/en/matches/6f8a2207/Tottenham-Hotspur-Newcastle-United-April-3-2022-Premier-League,
32,2022-04-08,20:00 ,Premier League,Matchweek 32,Fri,Home,W,1,0,Wolves,1.5,0.4,42,"52,164",Jonjo Shelvey,4-3-3,Peter Bankes,https://fbref.com/en/matches/739d8264/Newcastle-United-Wolverhampton-Wanderers-April-8-2022-Premier-League,
33,2022-04-17,14:15 ,Premier League,Matchweek 33,Sun,Home,W,2,1,Leicester City,1.8,0.6,32,"52,104",Jonjo Shelvey,4-3-3,Jarred Gillett,https://fbref.com/en/matches/89803b3a/Newcastle-United-Leicester-City-April-17-2022-Premier-League,
34,2022-04-20,19:45 ,Premier League,Matchweek 30,Wed,Home,W,1,0,Crystal Palace,0.9,0.5,37,"51,938",Jonjo Shelvey,4-3-3,Tony Harrington,https://fbref.com/en/matches/7a668764/Newcastle-United-Crystal-Palace-April-20-2022-Premier-League,
35,2022-04-23,15:00 ,Premier League,Matchweek 34,Sat,Away,W,3,0,Norwich City,1.9,0.6,54,"26,910",Jamaal Lascelles,4-3-3,Chris Kavanagh,https://fbref.com/en/matches/f6a877bb/Norwich-City-Newcastle-United-April-23-2022-Premier-League,
36,2022-04-30,12:30 ,Premier League,Matchweek 35,Sat,Home,L,0,1,Liverpool,0.2,2.3,36,"52,281",Jonjo Shelvey,4-3-3,Andre Marriner,https://fbref.com/en/matches/d736eab8/Newcastle-United-Liverpool-April-30-2022-Premier-League,
37,2022-05-08,16:30 ,Premier League,Matchweek 36,Sun,Away,L,0,5,Manchester City,0.8,3.1,29,"53,336",Jamaal Lascelles,4-3-3,Stuart Attwell,https://fbref.com/en/matches/d1bcaf2b/Manchester-City-Newcastle-United-May-8-2022-Premier-League,
38,2022-05-16,20:00 ,Premier League,Matchweek 37,Mon,Home,W,2,0,Arsenal,1.6,0.6,51,"52,274",Callum Wilson,4-3-3,Darren England,https://fbref.com/en/matches/a3b3a0d5/Newcastle-United-Arsenal-May-16-2022-Premier-League,
39,2022-05-22,16:00 ,Premier League,Matchweek 38,Sun,Away,W,2,1,Burnley,1.8,1.6,48,"21,361",Jamaal Lascelles,4-3-3,Craig Pawson,https://fbref.com/en/matches/ad4ac82b/Burnley-Newcastle-United-May-22-2022-Premier-League,
