,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
18,2016-12-19,20:00 ,Premier League,Matchweek 17,Mon,Home,L,0,1,Liverpool,32,"39,590",Leighton Baines,4-2-3-1,Mike Dean,https://fbref.com/en/matches/af8cbcff/Merseyside-Derby-Everton-Liverpool-December-19-2016-Premier-League,
19,2016-12-26,15:00 ,Premier League,Matchweek 18,Mon,Away,W,2,0,Leicester City,58,"31,985",Gareth Barry,3-4-3,Stuart Attwell,https://fbref.com/en/matches/8bb3f3c2/Leicester-City-Everton-December-26-2016-Premier-League,
20,2016-12-30,20:00 ,Premier League,Matchweek 19,Fri,Away,D,2,2,Hull City,57,"20,111",Phil Jagielka,4-2-3-1,Jonathan Moss,https://fbref.com/en/matches/05c6c17b/Hull-City-Everton-December-30-2016-Premier-League,
21,2017-01-02,15:00 ,Premier League,Matchweek 20,Mon,Home,W,3,0,Southampton,54,"38,891",Leighton Baines,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/6478604d/Everton-Southampton-January-2-2017-Premier-League,
23,2017-01-15,13:30 ,Premier League,Matchweek 21,Sun,Home,W,4,0,Manchester City,29,"39,588",Gareth Barry,3-5-2,Mark Clattenburg,https://fbref.com/en/matches/4395d785/Everton-Manchester-City-January-15-2017-Premier-League,
24,2017-01-21,15:00 ,Premier League,Matchweek 22,Sat,Away,W,1,0,Crystal Palace,56,"25,594",Gareth Barry,3-5-2,Anthony Taylor,https://fbref.com/en/matches/c89c1cde/Crystal-Palace-Everton-January-21-2017-Premier-League,
25,2017-02-01,20:00 ,Premier League,Matchweek 23,Wed,Away,D,1,1,Stoke City,53,"27,612",Leighton Baines,3-5-2,Craig Pawson,https://fbref.com/en/matches/2a495ac8/Stoke-City-Everton-February-1-2017-Premier-League,
26,2017-02-04,15:00 ,Premier League,Matchweek 24,Sat,Home,W,6,3,Bournemouth,46,"39,026",Gareth Barry,4-3-3,Mike Jones,https://fbref.com/en/matches/44aa1ccd/Everton-Bournemouth-February-4-2017-Premier-League,
27,2017-02-11,15:00 ,Premier League,Matchweek 25,Sat,Away,D,0,0,Middlesbrough,54,"31,496",Leighton Baines,4-3-3,Mike Dean,https://fbref.com/en/matches/1a4c847d/Middlesbrough-Everton-February-11-2017-Premier-League,
28,2017-02-25,15:00 ,Premier League,Matchweek 26,Sat,Home,W,2,0,Sunderland,63,"39,595",Leighton Baines,4-3-3,Stuart Attwell,https://fbref.com/en/matches/d28fd5fd/Everton-Sunderland-February-25-2017-Premier-League,
29,2017-03-05,13:30 ,Premier League,Matchweek 27,Sun,Away,L,2,3,Tottenham,49,"31,962",Gareth Barry,4-3-2-1,Michael Oliver,https://fbref.com/en/matches/f3357cd6/Tottenham-Hotspur-Everton-March-5-2017-Premier-League,
30,2017-03-11,15:00 ,Premier League,Matchweek 28,Sat,Home,W,3,0,West Brom,63,"39,592",Phil Jagielka,4-2-3-1,Graham Scott,https://fbref.com/en/matches/a41c0118/Everton-West-Bromwich-Albion-March-11-2017-Premier-League,
31,2017-03-18,15:00 ,Premier League,Matchweek 29,Sat,Home,W,4,0,Hull City,51,"39,248",Phil Jagielka,4-2-3-1,Paul Tierney,https://fbref.com/en/matches/b09a27fa/Everton-Hull-City-March-18-2017-Premier-League,
32,2017-04-01,12:30 ,Premier League,Matchweek 30,Sat,Away,L,1,3,Liverpool,49,"52,920",Phil Jagielka,3-4-3,Anthony Taylor,https://fbref.com/en/matches/12d67737/Merseyside-Derby-Liverpool-Everton-April-1-2017-Premier-League,
33,2017-04-04,20:00 ,Premier League,Matchweek 31,Tue,Away,D,1,1,Manchester Utd,39,"75,272",Phil Jagielka,4-2-3-1,Niel Swarbrick,https://fbref.com/en/matches/4b143a1f/Manchester-United-Everton-April-4-2017-Premier-League,
34,2017-04-09,16:00 ,Premier League,Matchweek 32,Sun,Home,W,4,2,Leicester City,60,"39,573",Phil Jagielka,4-3-3,Robert Madley,https://fbref.com/en/matches/7401712b/Everton-Leicester-City-April-9-2017-Premier-League,
35,2017-04-15,15:00 ,Premier League,Matchweek 33,Sat,Home,W,3,1,Burnley,63,"39,328",Phil Jagielka,4-3-3,Mark Clattenburg,https://fbref.com/en/matches/3e5420a6/Everton-Burnley-April-15-2017-Premier-League,
36,2017-04-22,15:00 ,Premier League,Matchweek 34,Sat,Away,D,0,0,West Ham,59,"56,971",Phil Jagielka,4-3-3,Roger East,https://fbref.com/en/matches/6f57618b/West-Ham-United-Everton-April-22-2017-Premier-League,
37,2017-04-30,14:05 ,Premier League,Matchweek 35,Sun,Home,L,0,3,Chelsea,50,"39,595",Phil Jagielka,4-2-3-1,Jonathan Moss,https://fbref.com/en/matches/c0ed0645/Everton-Chelsea-April-30-2017-Premier-League,
38,2017-05-06,17:30 ,Premier League,Matchweek 36,Sat,Away,L,0,1,Swansea City,62,"20,827",Phil Jagielka,4-3-3,Martin Atkinson,https://fbref.com/en/matches/09a5904c/Swansea-City-Everton-May-6-2017-Premier-League,
39,2017-05-12,19:45 ,Premier League,Matchweek 37,Fri,Home,W,1,0,Watford,63,"38,550",Phil Jagielka,4-3-3,Kevin Friend,https://fbref.com/en/matches/a09c07c5/Everton-Watford-May-12-2017-Premier-League,
40,2017-05-21,15:00 ,Premier League,Matchweek 38,Sun,Away,L,1,3,Arsenal,50,"59,976",Phil Jagielka,4-3-3,Michael Oliver,https://fbref.com/en/matches/5032a8f5/Arsenal-Everton-May-21-2017-Premier-League,
