,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
14,2017-11-18,15:00 ,Premier League,Matchweek 12,Sat,Away,L,0,2,Burnley,0.6,1.6,61,"18,895",Federico Fernández,4-3-3,Martin Atkinson,https://fbref.com/en/matches/807a3956/Burnley-Swansea-City-November-18-2017-Premier-League,
15,2017-11-25,15:00 ,Premier League,Matchweek 13,Sat,Home,D,0,0,Bournemouth,0.9,0.4,49,"20,228",Wilfried Bony,4-1-2-1-2◆,Stuart Attwell,https://fbref.com/en/matches/bc90e5b8/Swansea-City-Bournemouth-November-25-2017-Premier-League,
16,2017-11-29,19:45 ,Premier League,Matchweek 14,Wed,Away,L,0,1,Chelsea,0.1,1.5,39,"41,365",Wilfried Bony,4-3-1-2,Niel Swarbrick,https://fbref.com/en/matches/0d60e1e4/Chelsea-Swansea-City-November-29-2017-Premier-League,
17,2017-12-02,15:00 ,Premier League,Matchweek 15,Sat,Away,L,1,2,Stoke City,0.4,1.1,55,"28,261",Wilfried Bony,4-1-2-1-2◆,Craig Pawson,https://fbref.com/en/matches/83bc0290/Stoke-City-Swansea-City-December-2-2017-Premier-League,
18,2017-12-09,15:00 ,Premier League,Matchweek 16,Sat,Home,W,1,0,West Brom,1.5,0.3,54,"19,580",Wilfried Bony,4-3-3,Mike Dean,https://fbref.com/en/matches/dbcf5536/Swansea-City-West-Bromwich-Albion-December-9-2017-Premier-League,
19,2017-12-13,19:45 ,Premier League,Matchweek 17,Wed,Home,L,0,4,Manchester City,0.6,2.7,22,"20,870",Wilfried Bony,4-5-1,Anthony Taylor,https://fbref.com/en/matches/f7ddcac0/Swansea-City-Manchester-City-December-13-2017-Premier-League,
20,2017-12-18,20:00 ,Premier League,Matchweek 18,Mon,Away,L,1,3,Everton,0.8,2.0,49,"37,580",Federico Fernández,4-3-3,Jonathan Moss,https://fbref.com/en/matches/34b9d0ea/Everton-Swansea-City-December-18-2017-Premier-League,
21,2017-12-23,15:00 ,Premier League,Matchweek 19,Sat,Home,D,1,1,Crystal Palace,0.5,1.3,64,"20,354",Federico Fernández,4-3-3,Craig Pawson,https://fbref.com/en/matches/49d4cefb/Swansea-City-Crystal-Palace-December-23-2017-Premier-League,
22,2017-12-26,17:30 ,Premier League,Matchweek 20,Tue,Away,L,0,5,Liverpool,0.4,3.1,45,"52,850",Federico Fernández,4-5-1,Kevin Friend,https://fbref.com/en/matches/0d761f4b/Liverpool-Swansea-City-December-26-2017-Premier-League,
23,2017-12-30,15:00 ,Premier League,Matchweek 21,Sat,Away,W,2,1,Watford,1.1,1.2,49,"20,002",Federico Fernández,4-2-2-2,Martin Atkinson,https://fbref.com/en/matches/ca2f3a1a/Watford-Swansea-City-December-30-2017-Premier-League,
24,2018-01-02,19:45 ,Premier League,Matchweek 22,Tue,Home,L,0,2,Tottenham,0.4,1.3,33,"20,615",Àngel Rangel,5-3-2,Robert Madley,https://fbref.com/en/matches/3a995480/Swansea-City-Tottenham-Hotspur-January-2-2018-Premier-League,
26,2018-01-13,15:00 ,Premier League,Matchweek 23,Sat,Away,D,1,1,Newcastle Utd,1.3,1.4,58,"51,444",Kyle Bartley,4-4-2,Graham Scott,https://fbref.com/en/matches/2f39646c/Newcastle-United-Swansea-City-January-13-2018-Premier-League,
28,2018-01-22,20:00 ,Premier League,Matchweek 24,Mon,Home,W,1,0,Liverpool,0.2,2.5,29,"20,886",Federico Fernández,5-4-1,Niel Swarbrick,https://fbref.com/en/matches/2c81652d/Swansea-City-Liverpool-January-22-2018-Premier-League,
30,2018-01-30,19:45 ,Premier League,Matchweek 25,Tue,Home,W,3,1,Arsenal,2.1,1.3,26,"20,819",Łukasz Fabiański,5-4-1,Lee Mason,https://fbref.com/en/matches/d42b1f12/Swansea-City-Arsenal-January-30-2018-Premier-League,
31,2018-02-03,15:00 ,Premier League,Matchweek 26,Sat,Away,D,1,1,Leicester City,0.3,1.7,40,"31,179",Federico Fernández,5-4-1,Anthony Taylor,https://fbref.com/en/matches/e85b8a76/Leicester-City-Swansea-City-February-3-2018-Premier-League,
33,2018-02-10,15:00 ,Premier League,Matchweek 27,Sat,Home,W,1,0,Burnley,0.7,0.5,57,"20,179",Federico Fernández,5-4-1,Andre Marriner,https://fbref.com/en/matches/2fffd724/Swansea-City-Burnley-February-10-2018-Premier-League,
35,2018-02-24,15:00 ,Premier League,Matchweek 28,Sat,Away,L,1,4,Brighton,0.6,3.0,53,"30,523",Federico Fernández,5-4-1,Mike Dean,https://fbref.com/en/matches/ecb61418/Brighton-and-Hove-Albion-Swansea-City-February-24-2018-Premier-League,
37,2018-03-03,15:00 ,Premier League,Matchweek 29,Sat,Home,W,4,1,West Ham,1.8,0.4,46,"20,829",Federico Fernández,5-4-1,Martin Atkinson,https://fbref.com/en/matches/4d3b05af/Swansea-City-West-Ham-United-March-3-2018-Premier-League,
38,2018-03-10,15:00 ,Premier League,Matchweek 30,Sat,Away,D,0,0,Huddersfield,0.0,1.4,20,"23,567",Federico Fernández,5-4-1,Michael Oliver,https://fbref.com/en/matches/f35f4268/Huddersfield-Town-Swansea-City-March-10-2018-Premier-League,
40,2018-03-31,15:00 ,Premier League,Matchweek 32,Sat,Away,L,0,2,Manchester Utd,0.2,2.2,34,"75,038",Federico Fernández,5-4-1,Robert Madley,https://fbref.com/en/matches/41e0dc54/Manchester-United-Swansea-City-March-31-2018-Premier-League,
41,2018-04-07,15:00 ,Premier League,Matchweek 33,Sat,Away,D,1,1,West Brom,0.8,1.2,48,"23,297",Federico Fernández,5-4-1,Roger East,https://fbref.com/en/matches/bfe5ba12/West-Bromwich-Albion-Swansea-City-April-7-2018-Premier-League,
42,2018-04-14,15:00 ,Premier League,Matchweek 34,Sat,Home,D,1,1,Everton,1.3,1.6,51,"20,933",Federico Fernández,4-4-2,Lee Mason,https://fbref.com/en/matches/f863ee2a/Swansea-City-Everton-April-14-2018-Premier-League,
43,2018-04-22,16:30 ,Premier League,Matchweek 35,Sun,Away,L,0,5,Manchester City,0.3,3.2,18,"54,387",Federico Fernández,5-4-1,Craig Pawson,https://fbref.com/en/matches/8beedd1d/Manchester-City-Swansea-City-April-22-2018-Premier-League,
44,2018-04-28,17:30 ,Premier League,Matchweek 36,Sat,Home,L,0,1,Chelsea,0.7,1.5,51,"20,900",André Ayew,3-4-3,Jonathan Moss,https://fbref.com/en/matches/d5f17e08/Swansea-City-Chelsea-April-28-2018-Premier-League,
45,2018-05-05,15:00 ,Premier League,Matchweek 37,Sat,Away,L,0,1,Bournemouth,1.3,1.9,55,"10,820",Federico Fernández,3-4-3,Kevin Friend,https://fbref.com/en/matches/e7933b97/Bournemouth-Swansea-City-May-5-2018-Premier-League,
46,2018-05-08,19:45 ,Premier League,Matchweek 31,Tue,Home,L,0,1,Southampton,0.5,1.2,54,"20,858",Federico Fernández,3-4-3,Michael Oliver,https://fbref.com/en/matches/625bb62f/Swansea-City-Southampton-May-8-2018-Premier-League,
47,2018-05-13,15:00 ,Premier League,Matchweek 38,Sun,Home,L,1,2,Stoke City,3.0,1.6,58,"20,673",Àngel Rangel,4-4-2,Anthony Taylor,https://fbref.com/en/matches/03a63fbc/Swansea-City-Stoke-City-May-13-2018-Premier-League,
