,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
26,2021-12-26,15:00 ,Premier League,Matchweek 19,Sun,Home,W,3,0,Crystal Palace,2.3,0.2,60,"40,539",Hugo Lloris,3-4-3,Jonathan Moss,https://fbref.com/en/matches/ac4560d6/Tottenham-Hotspur-Crystal-Palace-December-26-2021-Premier-League,
27,2021-12-28,15:00 ,Premier League,Matchweek 20,Tue,Away,D,1,1,Southampton,2.3,0.4,65,"31,304",Hugo Lloris,3-4-3,Anthony Taylor,https://fbref.com/en/matches/08d5ef01/Southampton-Tottenham-Hotspur-December-28-2021-Premier-League,
28,2022-01-01,15:00 ,Premier League,Matchweek 21,Sat,Away,W,1,0,Watford,2.2,0.3,74,"20,391",Hugo Lloris,3-4-3,Robert Jones,https://fbref.com/en/matches/9c831c07/Watford-Tottenham-Hotspur-January-1-2022-Premier-League,
32,2022-01-19,19:30 ,Premier League,Matchweek 17,Wed,Away,W,3,2,Leicester City,3.1,1.2,51,"31,986",Hugo Lloris,3-5-2,Jonathan Moss,https://fbref.com/en/matches/77d28549/Leicester-City-Tottenham-Hotspur-January-19-2022-Premier-League,
33,2022-01-23,16:30 ,Premier League,Matchweek 23,Sun,Away,L,0,2,Chelsea,0.5,1.2,36,"40,020",Hugo Lloris,4-4-2,Paul Tierney,https://fbref.com/en/matches/29e164e3/Chelsea-Tottenham-Hotspur-January-23-2022-Premier-League,
35,2022-02-09,19:45 ,Premier League,Matchweek 24,Wed,Home,L,2,3,Southampton,1.4,2.2,48,"54,012",Hugo Lloris,3-4-3,David Coote,https://fbref.com/en/matches/0613df22/Tottenham-Hotspur-Southampton-February-9-2022-Premier-League,
36,2022-02-13,14:00 ,Premier League,Matchweek 25,Sun,Home,L,0,2,Wolves,1.2,1.3,58,"56,452",Hugo Lloris,3-4-3,Kevin Friend,https://fbref.com/en/matches/fe93b491/Tottenham-Hotspur-Wolverhampton-Wanderers-February-13-2022-Premier-League,
37,2022-02-19,17:30 ,Premier League,Matchweek 26,Sat,Away,W,3,2,Manchester City,1.4,2.1,29,"53,201",Hugo Lloris,3-4-3,Anthony Taylor,https://fbref.com/en/matches/cd797899/Manchester-City-Tottenham-Hotspur-February-19-2022-Premier-League,
38,2022-02-23,19:30 ,Premier League,Matchweek 13,Wed,Away,L,0,1,Burnley,0.7,0.9,66,"19,488",Hugo Lloris,3-4-3,Graham Scott,https://fbref.com/en/matches/f8d646cb/Burnley-Tottenham-Hotspur-February-23-2022-Premier-League,
39,2022-02-26,12:30 ,Premier League,Matchweek 27,Sat,Away,W,4,0,Leeds United,1.9,1.5,50,"36,599",Hugo Lloris,3-4-3,Craig Pawson,https://fbref.com/en/matches/05d37de9/Leeds-United-Tottenham-Hotspur-February-26-2022-Premier-League,
41,2022-03-07,20:00 ,Premier League,Matchweek 28,Mon,Home,W,5,0,Everton,2.5,0.2,55,"59,647",Hugo Lloris,3-4-3,Stuart Attwell,https://fbref.com/en/matches/6e11eac6/Tottenham-Hotspur-Everton-March-7-2022-Premier-League,
42,2022-03-12,17:30 ,Premier League,Matchweek 29,Sat,Away,L,2,3,Manchester Utd,1.5,1.0,57,"73,458",Hugo Lloris,3-4-3,Jonathan Moss,https://fbref.com/en/matches/e5e7becb/Manchester-United-Tottenham-Hotspur-March-12-2022-Premier-League,
43,2022-03-16,19:30 ,Premier League,Matchweek 16,Wed,Away,W,2,0,Brighton,2.2,0.7,52,"31,144",Hugo Lloris,3-4-3,Robert Jones,https://fbref.com/en/matches/59b3ee40/Brighton-and-Hove-Albion-Tottenham-Hotspur-March-16-2022-Premier-League,
44,2022-03-20,16:30 ,Premier League,Matchweek 30,Sun,Home,W,3,1,West Ham,3.0,0.6,53,"58,685",Hugo Lloris,3-4-3,Anthony Taylor,https://fbref.com/en/matches/5fb752fa/Tottenham-Hotspur-West-Ham-United-March-20-2022-Premier-League,
45,2022-04-03,16:30 ,Premier League,Matchweek 31,Sun,Home,W,5,1,Newcastle Utd,3.1,0.5,60,"57,553",Hugo Lloris,3-4-3,Martin Atkinson,https://fbref.com/en/matches/6f8a2207/Tottenham-Hotspur-Newcastle-United-April-3-2022-Premier-League,
46,2022-04-09,17:30 ,Premier League,Matchweek 32,Sat,Away,W,4,0,Aston Villa,1.1,1.6,48,"41,949",Hugo Lloris,3-4-3,Graham Scott,https://fbref.com/en/matches/811d471f/Aston-Villa-Tottenham-Hotspur-April-9-2022-Premier-League,
47,2022-04-16,12:30 ,Premier League,Matchweek 33,Sat,Home,L,0,1,Brighton,0.5,0.6,49,"58,685",Hugo Lloris,3-4-3,Craig Pawson,https://fbref.com/en/matches/0b266073/Tottenham-Hotspur-Brighton-and-Hove-Albion-April-16-2022-Premier-League,
48,2022-04-23,17:30 ,Premier League,Matchweek 34,Sat,Away,D,0,0,Brentford,0.6,0.9,56,"17,072",Hugo Lloris,3-4-3,Martin Atkinson,https://fbref.com/en/matches/9c939b7f/Brentford-Tottenham-Hotspur-April-23-2022-Premier-League,
49,2022-05-01,14:00 ,Premier League,Matchweek 35,Sun,Home,W,3,1,Leicester City,1.2,0.5,40,"59,482",Hugo Lloris,3-4-3,Jonathan Moss,https://fbref.com/en/matches/26ff83e6/Tottenham-Hotspur-Leicester-City-May-1-2022-Premier-League,
50,2022-05-07,19:45 ,Premier League,Matchweek 36,Sat,Away,D,1,1,Liverpool,0.9,1.3,36,"53,177",Hugo Lloris,3-4-3,Michael Oliver,https://fbref.com/en/matches/9a93e9b2/Liverpool-Tottenham-Hotspur-May-7-2022-Premier-League,
51,2022-05-12,19:45 ,Premier League,Matchweek 22,Thu,Home,W,3,0,Arsenal,2.7,0.5,57,"62,027",Hugo Lloris,3-4-3,Paul Tierney,https://fbref.com/en/matches/607d0562/North-London-Derby-Tottenham-Hotspur-Arsenal-May-12-2022-Premier-League,
52,2022-05-15,12:00 ,Premier League,Matchweek 37,Sun,Home,W,1,0,Burnley,2.2,0.7,68,"61,729",Hugo Lloris,3-4-3,Kevin Friend,https://fbref.com/en/matches/1d0f7282/Tottenham-Hotspur-Burnley-May-15-2022-Premier-League,
53,2022-05-22,16:00 ,Premier League,Matchweek 38,Sun,Away,W,5,0,Norwich City,3.4,0.5,59,"27,022",Hugo Lloris,3-4-3,Chris Kavanagh,https://fbref.com/en/matches/771ecae9/Norwich-City-Tottenham-Hotspur-May-22-2022-Premier-League,
