,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
16,2021-11-07,16:30 ,Premier League,Matchweek 11,Sun,Home,W,3,2,Liverpool,1.0,1.2,31,"59,909",Declan Rice,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/63538dc7/West-Ham-United-Liverpool-November-7-2021-Premier-League,
17,2021-11-20,15:00 ,Premier League,Matchweek 12,Sat,Away,L,0,1,Wolves,0.4,1.4,48,"30,667",Declan Rice,4-2-3-1,Mike Dean,https://fbref.com/en/matches/013c4797/Wolverhampton-Wanderers-West-Ham-United-November-20-2021-Premier-League,
19,2021-11-28,14:00 ,Premier League,Matchweek 13,Sun,Away,L,1,2,Manchester City,0.2,2.1,32,"53,245",Declan Rice,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/c37446de/Manchester-City-West-Ham-United-November-28-2021-Premier-League,
20,2021-12-01,19:30 ,Premier League,Matchweek 14,Wed,Home,D,1,1,Brighton,1.3,1.3,35,"59,626",Declan Rice,4-2-3-1,Chris Kavanagh,https://fbref.com/en/matches/2049300f/West-Ham-United-Brighton-and-Hove-Albion-December-1-2021-Premier-League,
21,2021-12-04,12:30 ,Premier League,Matchweek 15,Sat,Home,W,3,2,Chelsea,1.8,1.1,37,"59,942",Declan Rice,3-4-3,Andre Marriner,https://fbref.com/en/matches/776aa8ab/West-Ham-United-Chelsea-December-4-2021-Premier-League,
23,2021-12-12,14:00 ,Premier League,Matchweek 16,Sun,Away,D,0,0,Burnley,0.8,0.8,60,"18,065",Declan Rice,4-2-3-1,Graham Scott,https://fbref.com/en/matches/6d236ce6/Burnley-West-Ham-United-December-12-2021-Premier-League,
24,2021-12-15,20:00 ,Premier League,Matchweek 17,Wed,Away,L,0,2,Arsenal,0.4,2.8,45,"59,777",Declan Rice,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/3f1ff3a5/Arsenal-West-Ham-United-December-15-2021-Premier-League,
26,2021-12-26,15:00 ,Premier League,Matchweek 19,Sun,Home,L,2,3,Southampton,1.6,1.2,56,"41,027",Declan Rice,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/36a056cf/West-Ham-United-Southampton-December-26-2021-Premier-League,
27,2021-12-28,15:00 ,Premier League,Matchweek 20,Tue,Away,W,4,1,Watford,3.6,1.6,57,"20,073",Mark Noble,4-2-3-1,Darren England,https://fbref.com/en/matches/b56fd899/Watford-West-Ham-United-December-28-2021-Premier-League,
28,2022-01-01,17:30 ,Premier League,Matchweek 21,Sat,Away,W,3,2,Crystal Palace,2.2,2.4,38,"24,351",Declan Rice,4-2-3-1,Darren England,https://fbref.com/en/matches/b0b5cba6/Crystal-Palace-West-Ham-United-January-1-2022-Premier-League,
30,2022-01-12,19:45 ,Premier League,Matchweek 18,Wed,Home,W,2,0,Norwich City,2.5,0.3,62,"59,775",Declan Rice,4-2-3-1,Simon Hooper,https://fbref.com/en/matches/7d53d1ea/West-Ham-United-Norwich-City-January-12-2022-Premier-League,
31,2022-01-16,14:00 ,Premier League,Matchweek 22,Sun,Home,L,2,3,Leeds United,2.4,2.2,48,"59,951",Declan Rice,4-2-3-1,Mike Dean,https://fbref.com/en/matches/62c16969/West-Ham-United-Leeds-United-January-16-2022-Premier-League,
32,2022-01-22,15:00 ,Premier League,Matchweek 23,Sat,Away,L,0,1,Manchester Utd,0.3,1.9,43,"73,130",Declan Rice,4-2-3-1,Jonathan Moss,https://fbref.com/en/matches/7c23f694/Manchester-United-West-Ham-United-January-22-2022-Premier-League,
34,2022-02-08,19:45 ,Premier League,Matchweek 24,Tue,Home,W,1,0,Watford,0.8,0.3,64,"59,581",Declan Rice,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/3778ac3f/West-Ham-United-Watford-February-8-2022-Premier-League,
35,2022-02-13,16:30 ,Premier League,Matchweek 25,Sun,Away,D,2,2,Leicester City,1.1,1.4,45,"32,061",Declan Rice,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/c2c20295/Leicester-City-West-Ham-United-February-13-2022-Premier-League,
36,2022-02-19,12:30 ,Premier League,Matchweek 26,Sat,Home,D,1,1,Newcastle Utd,0.6,0.8,47,"59,949",Declan Rice,4-2-3-1,Chris Kavanagh,https://fbref.com/en/matches/4e263347/West-Ham-United-Newcastle-United-February-19-2022-Premier-League,
37,2022-02-27,14:00 ,Premier League,Matchweek 27,Sun,Home,W,1,0,Wolves,1.8,0.7,39,"59,946",Declan Rice,3-4-3,Anthony Taylor,https://fbref.com/en/matches/b1dcaf8d/West-Ham-United-Wolverhampton-Wanderers-February-27-2022-Premier-League,
39,2022-03-05,17:30 ,Premier League,Matchweek 28,Sat,Away,L,0,1,Liverpool,1.3,2.4,32,"59,925",Aaron Cresswell,4-4-2,Jonathan Moss,https://fbref.com/en/matches/bc1944c3/Liverpool-West-Ham-United-March-5-2022-Premier-League,
41,2022-03-13,14:00 ,Premier League,Matchweek 29,Sun,Home,W,2,1,Aston Villa,1.2,1.1,47,"59,957",Declan Rice,4-2-3-1,Jarred Gillett,https://fbref.com/en/matches/81f2f022/West-Ham-United-Aston-Villa-March-13-2022-Premier-League,
43,2022-03-20,16:30 ,Premier League,Matchweek 30,Sun,Away,L,1,3,Tottenham,0.6,3.0,47,"58,685",Declan Rice,3-4-3,Anthony Taylor,https://fbref.com/en/matches/5fb752fa/Tottenham-Hotspur-West-Ham-United-March-20-2022-Premier-League,
44,2022-04-03,14:00 ,Premier League,Matchweek 31,Sun,Home,W,2,1,Everton,1.2,0.7,55,"59,953",Declan Rice,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/b22e54c4/West-Ham-United-Everton-April-3-2022-Premier-League,
46,2022-04-10,14:00 ,Premier League,Matchweek 32,Sun,Away,L,0,2,Brentford,0.3,1.4,53,"17,032",Declan Rice,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/6bb36736/Brentford-West-Ham-United-April-10-2022-Premier-League,
48,2022-04-17,14:15 ,Premier League,Matchweek 33,Sun,Home,D,1,1,Burnley,2.2,1.8,61,"59,958",Declan Rice,4-2-3-1,Paul Tierney,https://fbref.com/en/matches/f3a245c8/West-Ham-United-Burnley-April-17-2022-Premier-League,
49,2022-04-24,14:00 ,Premier League,Matchweek 34,Sun,Away,L,0,1,Chelsea,0.5,3.0,34,"32,231",Mark Noble,3-4-3,Michael Oliver,https://fbref.com/en/matches/cfcd90ed/Chelsea-West-Ham-United-April-24-2022-Premier-League,
51,2022-05-01,16:30 ,Premier League,Matchweek 35,Sun,Home,L,1,2,Arsenal,0.5,0.9,57,"59,959",Mark Noble,4-2-3-1,Mike Dean,https://fbref.com/en/matches/5290c2da/West-Ham-United-Arsenal-May-1-2022-Premier-League,
53,2022-05-08,14:00 ,Premier League,Matchweek 36,Sun,Away,W,4,0,Norwich City,3.0,0.8,63,"26,428",Declan Rice,4-2-3-1,Robert Jones,https://fbref.com/en/matches/a370b8d5/Norwich-City-West-Ham-United-May-8-2022-Premier-League,
54,2022-05-15,14:00 ,Premier League,Matchweek 37,Sun,Home,D,2,2,Manchester City,1.1,2.4,22,"59,972",Declan Rice,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/f94c5f85/West-Ham-United-Manchester-City-May-15-2022-Premier-League,
55,2022-05-22,16:00 ,Premier League,Matchweek 38,Sun,Away,L,1,3,Brighton,0.2,1.6,50,"31,604",Declan Rice,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/70a81794/Brighton-and-Hove-Albion-West-Ham-United-May-22-2022-Premier-League,
