,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
16,2012-12-15,,Premier League,Matchweek 17,Sat,Home,W,2,1,Wigan Athletic,,"26,677",,4-4-1-1,Lee Probert,https://fbref.com/en/matches/25b34975/Norwich-City-Wigan-Athletic-December-15-2012-Premier-League,
17,2012-12-22,,Premier League,Matchweek 18,Sat,Away,L,1,2,West Brom,,"25,799",,4-4-1-1,Martin Atkinson,https://fbref.com/en/matches/32c2ff27/West-Bromwich-Albion-Norwich-City-December-22-2012-Premier-League,
18,2012-12-26,,Premier League,Matchweek 19,Wed,Home,L,0,1,Chelsea,,"26,831",,4-4-1-1,Jon Moss,https://fbref.com/en/matches/4eb2ef3a/Norwich-City-Chelsea-December-26-2012-Premier-League,
19,2012-12-29,,Premier League,Matchweek 20,Sat,Home,L,3,4,Manchester City,,"26,827",,4-4-1-1,Mike Jones,https://fbref.com/en/matches/c3eaadcc/Norwich-City-Manchester-City-December-29-2012-Premier-League,
20,2013-01-01,,Premier League,Matchweek 21,Tue,Away,L,1,2,West Ham,,"35,005",,4-4-1-1,Mark Clattenburg,https://fbref.com/en/matches/30c86c81/West-Ham-United-Norwich-City-January-1-2013-Premier-League,
21,2013-01-12,,Premier League,Matchweek 22,Sat,Home,D,0,0,Newcastle Utd,,"26,752",,4-4-1-1,Anthony Taylor,https://fbref.com/en/matches/26ff3845/Norwich-City-Newcastle-United-January-12-2013-Premier-League,
22,2013-01-19,,Premier League,Matchweek 23,Sat,Away,L,0,5,Liverpool,,"44,901",,4-4-1-1,Michael Oliver,https://fbref.com/en/matches/d601fc8a/Liverpool-Norwich-City-January-19-2013-Premier-League,
23,2013-01-30,,Premier League,Matchweek 24,Wed,Home,D,1,1,Tottenham,,"26,818",,4-4-1-1,Neil Swarbrick,https://fbref.com/en/matches/5e5d2bf7/Norwich-City-Tottenham-Hotspur-January-30-2013-Premier-League,
24,2013-02-02,,Premier League,Matchweek 25,Sat,Away,D,0,0,QPR,,"17,543",,4-4-1-1,Jon Moss,https://fbref.com/en/matches/7a11562e/Queens-Park-Rangers-Norwich-City-February-2-2013-Premier-League,
25,2013-02-09,,Premier League,Matchweek 26,Sat,Home,D,0,0,Fulham,,"26,816",,4-4-1-1,Howard Webb,https://fbref.com/en/matches/3ada0e90/Norwich-City-Fulham-February-9-2013-Premier-League,
26,2013-02-23,,Premier League,Matchweek 27,Sat,Home,W,2,1,Everton,,"26,828",,4-4-2,Lee Mason,https://fbref.com/en/matches/7ece4569/Norwich-City-Everton-February-23-2013-Premier-League,
27,2013-03-02,,Premier League,Matchweek 28,Sat,Away,L,0,4,Manchester Utd,,"75,586",,4-5-1,Neil Swarbrick,https://fbref.com/en/matches/9a51380d/Manchester-United-Norwich-City-March-2-2013-Premier-League,
28,2013-03-09,,Premier League,Matchweek 29,Sat,Home,D,0,0,Southampton,,"26,783",,4-4-2,Mark Clattenburg,https://fbref.com/en/matches/a232a256/Norwich-City-Southampton-March-9-2013-Premier-League,
29,2013-03-17,,Premier League,Matchweek 30,Sun,Away,D,1,1,Sunderland,,"38,625",,4-2-3-1,Chris Foy,https://fbref.com/en/matches/73acf6e7/Sunderland-Norwich-City-March-17-2013-Premier-League,
30,2013-03-30,,Premier League,Matchweek 31,Sat,Away,L,0,1,Wigan Athletic,,"17,784",,4-4-1-1,Howard Webb,https://fbref.com/en/matches/0e3ceb28/Wigan-Athletic-Norwich-City-March-30-2013-Premier-League,
31,2013-04-06,,Premier League,Matchweek 32,Sat,Home,D,2,2,Swansea City,,"26,372",,4-4-1-1,Michael Oliver,https://fbref.com/en/matches/7bb5e26d/Norwich-City-Swansea-City-April-6-2013-Premier-League,
32,2013-04-13,,Premier League,Matchweek 33,Sat,Away,L,1,3,Arsenal,,"60,095",,4-1-4-1,Mike Jones,https://fbref.com/en/matches/d50e75ab/Arsenal-Norwich-City-April-13-2013-Premier-League,
33,2013-04-20,,Premier League,Matchweek 34,Sat,Home,W,2,1,Reading,,"26,460",,4-4-2,Mike Dean,https://fbref.com/en/matches/9d249aa6/Norwich-City-Reading-April-20-2013-Premier-League,
34,2013-04-27,,Premier League,Matchweek 35,Sat,Away,L,0,1,Stoke City,,"27,488",,4-5-1,Anthony Taylor,https://fbref.com/en/matches/9d77b689/Stoke-City-Norwich-City-April-27-2013-Premier-League,
35,2013-05-04,,Premier League,Matchweek 36,Sat,Home,L,1,2,Aston Villa,,"26,842",,4-5-1,Kevin Friend,https://fbref.com/en/matches/8371b0a8/Norwich-City-Aston-Villa-May-4-2013-Premier-League,
36,2013-05-12,,Premier League,Matchweek 37,Sun,Home,W,4,0,West Brom,,"26,837",,4-4-1-1,Howard Webb,https://fbref.com/en/matches/48332a5c/Norwich-City-West-Bromwich-Albion-May-12-2013-Premier-League,
37,2013-05-19,,Premier League,Matchweek 38,Sun,Away,W,3,2,Manchester City,,"47,054",,4-4-1-1,Mark Halsey,https://fbref.com/en/matches/6cf976af/Manchester-City-Norwich-City-May-19-2013-Premier-League,
