,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
24,2020-01-18,15:00 ,Premier League,Matchweek 23,Sat,Home,W,1,0,Bournemouth,1.8,0.7,65,"26,781",Alexander Tettey,4-2-3-1,Paul Tierney,https://fbref.com/en/matches/2550abdc/Norwich-City-Bournemouth-January-18-2020-Premier-League,
25,2020-01-22,19:30 ,Premier League,Matchweek 24,Wed,Away,L,1,2,Tottenham,1.5,2.1,49,"58,182",Grant Hanley,4-2-3-1,Chris Kavanagh,https://fbref.com/en/matches/b36a7b4d/Tottenham-Hotspur-Norwich-City-January-22-2020-Premier-League,
27,2020-02-01,15:00 ,Premier League,Matchweek 25,Sat,Away,D,0,0,Newcastle Utd,2.2,1.0,56,"52,204",Grant Hanley,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/eef415ec/Newcastle-United-Norwich-City-February-1-2020-Premier-League,
28,2020-02-15,17:30 ,Premier League,Matchweek 26,Sat,Home,L,0,1,Liverpool,0.3,2.0,37,"27,110",Grant Hanley,4-2-3-1,Stuart Attwell,https://fbref.com/en/matches/9c238122/Norwich-City-Liverpool-February-15-2020-Premier-League,
29,2020-02-23,14:00 ,Premier League,Matchweek 27,Sun,Away,L,0,3,Wolves,0.4,2.9,60,"31,046",Grant Hanley,4-2-3-1,Chris Kavanagh,https://fbref.com/en/matches/09ec6552/Wolverhampton-Wanderers-Norwich-City-February-23-2020-Premier-League,
30,2020-02-28,20:00 ,Premier League,Matchweek 28,Fri,Home,W,1,0,Leicester City,0.6,1.3,43,"27,010",Grant Hanley,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/8edf3e12/Norwich-City-Leicester-City-February-28-2020-Premier-League,
32,2020-03-07,15:00 ,Premier League,Matchweek 29,Sat,Away,L,0,1,Sheffield Utd,2.4,0.9,58,"31,379",Grant Hanley,4-2-3-1,Simon Hooper,https://fbref.com/en/matches/fcdf913d/Sheffield-United-Norwich-City-March-7-2020-Premier-League,
33,2020-06-19,18:00 ,Premier League,Matchweek 30,Fri,Home,L,0,3,Southampton,0.6,1.7,54,,Timm Klose,4-4-2,Kevin Friend,https://fbref.com/en/matches/d659cbdf/Norwich-City-Southampton-June-19-2020-Premier-League,
34,2020-06-24,18:00 ,Premier League,Matchweek 31,Wed,Home,L,0,1,Everton,0.4,0.8,47,,Alexander Tettey,4-2-3-1,Andy Madley,https://fbref.com/en/matches/49724d90/Norwich-City-Everton-June-24-2020-Premier-League,
36,2020-07-01,18:00 ,Premier League,Matchweek 32,Wed,Away,L,0,4,Arsenal,0.3,1.5,49,,Alexander Tettey,4-1-4-1,Peter Bankes,https://fbref.com/en/matches/cb52b4c8/Arsenal-Norwich-City-July-1-2020-Premier-League,
37,2020-07-04,12:30 ,Premier League,Matchweek 33,Sat,Home,L,0,1,Brighton,0.6,1.0,58,,Alexander Tettey,4-2-3-1,Stuart Attwell,https://fbref.com/en/matches/aa3a3540/Norwich-City-Brighton-and-Hove-Albion-July-4-2020-Premier-League,
38,2020-07-07,18:00 ,Premier League,Matchweek 34,Tue,Away,L,1,2,Watford,1.2,1.2,56,,Alexander Tettey,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/7e51a0cb/Watford-Norwich-City-July-7-2020-Premier-League,
39,2020-07-11,12:30 ,Premier League,Matchweek 35,Sat,Home,L,0,4,West Ham,0.6,3.5,53,,Alexander Tettey,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/1f633005/Norwich-City-West-Ham-United-July-11-2020-Premier-League,
40,2020-07-14,20:15 ,Premier League,Matchweek 36,Tue,Away,L,0,1,Chelsea,0.1,2.5,33,,Alexander Tettey,4-1-4-1,Jonathan Moss,https://fbref.com/en/matches/88d08b7b/Chelsea-Norwich-City-July-14-2020-Premier-League,
41,2020-07-18,17:30 ,Premier League,Matchweek 37,Sat,Home,L,0,2,Burnley,0.3,1.8,42,,Alexander Tettey,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/9594e0b4/Norwich-City-Burnley-July-18-2020-Premier-League,
42,2020-07-26,16:00 ,Premier League,Matchweek 38,Sun,Away,L,0,5,Manchester City,1.0,3.2,27,,Christoph Zimmermann,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/9099d1e5/Manchester-City-Norwich-City-July-26-2020-Premier-League,
