,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
13,2017-11-04,17:30 ,Premier League,Matchweek 11,Sat,Home,L,1,4,Liverpool,1.2,2.7,48,"56,961",Mark Noble,3-4-3,Niel Swarbrick,https://fbref.com/en/matches/172202bc/West-Ham-United-Liverpool-November-4-2017-Premier-League,
14,2017-11-19,16:00 ,Premier League,Matchweek 12,Sun,Away,L,0,2,Watford,1.6,1.0,42,"20,018",Mark Noble,4-3-3,Andre Marriner,https://fbref.com/en/matches/236c48b6/Watford-West-Ham-United-November-19-2017-Premier-League,
15,2017-11-24,20:00 ,Premier League,Matchweek 13,Fri,Home,D,1,1,Leicester City,0.9,0.4,50,"56,897",Winston Reid,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/3ac99526/West-Ham-United-Leicester-City-November-24-2017-Premier-League,
16,2017-11-29,20:00 ,Premier League,Matchweek 14,Wed,Away,L,0,4,Everton,1.1,1.5,56,"38,242",Winston Reid,4-1-4-1,Michael Oliver,https://fbref.com/en/matches/a302fbdd/Everton-West-Ham-United-November-29-2017-Premier-League,
17,2017-12-03,16:00 ,Premier League,Matchweek 15,Sun,Away,L,1,2,Manchester City,0.6,2.3,24,"54,203",Pablo Zabaleta,3-5-1-1,Mike Dean,https://fbref.com/en/matches/7c65617e/Manchester-City-West-Ham-United-December-3-2017-Premier-League,
18,2017-12-09,12:30 ,Premier League,Matchweek 16,Sat,Home,W,1,0,Chelsea,0.3,1.2,31,"56,953",Mark Noble,3-4-3,Anthony Taylor,https://fbref.com/en/matches/efda9b14/West-Ham-United-Chelsea-December-9-2017-Premier-League,
19,2017-12-13,20:00 ,Premier League,Matchweek 17,Wed,Home,D,0,0,Arsenal,0.4,1.0,31,"56,921",Mark Noble,5-3-2,Jonathan Moss,https://fbref.com/en/matches/2f10aa8f/West-Ham-United-Arsenal-December-13-2017-Premier-League,
20,2017-12-16,16:00 ,Premier League,Matchweek 18,Sat,Away,W,3,0,Stoke City,3.1,1.1,46,"29,265",Mark Noble,3-4-1-2,Graham Scott,https://fbref.com/en/matches/17329e19/Stoke-City-West-Ham-United-December-16-2017-Premier-League,
22,2017-12-23,15:00 ,Premier League,Matchweek 19,Sat,Home,L,2,3,Newcastle Utd,2.1,1.7,64,"56,955",Winston Reid,3-4-3,Lee Mason,https://fbref.com/en/matches/f30add1b/West-Ham-United-Newcastle-United-December-23-2017-Premier-League,
23,2017-12-26,15:00 ,Premier League,Matchweek 20,Tue,Away,D,3,3,Bournemouth,1.7,2.9,45,"10,596",James Collins,3-4-3,Stuart Attwell,https://fbref.com/en/matches/0abc466b/Bournemouth-West-Ham-United-December-26-2017-Premier-League,
24,2018-01-02,19:45 ,Premier League,Matchweek 22,Tue,Home,W,2,1,West Brom,1.3,1.0,53,"56,888",Winston Reid,3-4-3,Mike Jones,https://fbref.com/en/matches/2d1547f5/West-Ham-United-West-Bromwich-Albion-January-2-2018-Premier-League,
25,2018-01-04,20:00 ,Premier League,Matchweek 21,Thu,Away,D,1,1,Tottenham,0.5,1.8,30,"50,034",Mark Noble,3-5-1-1,Mike Dean,https://fbref.com/en/matches/017448ed/Tottenham-Hotspur-West-Ham-United-January-4-2018-Premier-League,
27,2018-01-13,15:00 ,Premier League,Matchweek 23,Sat,Away,W,4,1,Huddersfield,0.9,0.7,37,"24,105",Mark Noble,3-5-1-1,Jonathan Moss,https://fbref.com/en/matches/7e7a4e35/Huddersfield-Town-West-Ham-United-January-13-2018-Premier-League,
29,2018-01-20,15:00 ,Premier League,Matchweek 24,Sat,Home,D,1,1,Bournemouth,0.8,0.5,48,"56,948",Mark Noble,3-5-1-1,Martin Atkinson,https://fbref.com/en/matches/bbd82d91/West-Ham-United-Bournemouth-January-20-2018-Premier-League,
31,2018-01-30,19:45 ,Premier League,Matchweek 25,Tue,Home,D,1,1,Crystal Palace,1.1,0.9,41,"56,911",Mark Noble,3-4-3,Niel Swarbrick,https://fbref.com/en/matches/9ae03901/West-Ham-United-Crystal-Palace-January-30-2018-Premier-League,
32,2018-02-03,15:00 ,Premier League,Matchweek 26,Sat,Away,L,1,3,Brighton,0.4,1.7,45,"30,589",Mark Noble,3-4-3,Roger East,https://fbref.com/en/matches/a424d390/Brighton-and-Hove-Albion-West-Ham-United-February-3-2018-Premier-League,
33,2018-02-10,15:00 ,Premier League,Matchweek 27,Sat,Home,W,2,0,Watford,1.5,0.6,37,"56,197",Mark Noble,3-4-3,Graham Scott,https://fbref.com/en/matches/fd50c838/West-Ham-United-Watford-February-10-2018-Premier-League,
34,2018-02-24,15:00 ,Premier League,Matchweek 28,Sat,Away,L,1,4,Liverpool,0.4,4.0,33,"53,256",Mark Noble,3-4-3,Stuart Attwell,https://fbref.com/en/matches/c7b11325/Liverpool-West-Ham-United-February-24-2018-Premier-League,
35,2018-03-03,15:00 ,Premier League,Matchweek 29,Sat,Away,L,1,4,Swansea City,0.4,1.8,54,"20,829",Mark Noble,3-4-3,Martin Atkinson,https://fbref.com/en/matches/4d3b05af/Swansea-City-West-Ham-United-March-3-2018-Premier-League,
36,2018-03-10,15:00 ,Premier League,Matchweek 30,Sat,Home,L,0,3,Burnley,0.8,1.4,52,"56,904",Mark Noble,3-4-3,Lee Mason,https://fbref.com/en/matches/1cd9b494/West-Ham-United-Burnley-March-10-2018-Premier-League,
37,2018-03-31,15:00 ,Premier League,Matchweek 32,Sat,Home,W,3,0,Southampton,1.4,0.5,49,"56,882",Mark Noble,3-4-3,Jonathan Moss,https://fbref.com/en/matches/781945f9/West-Ham-United-Southampton-March-31-2018-Premier-League,
38,2018-04-08,16:30 ,Premier League,Matchweek 33,Sun,Away,D,1,1,Chelsea,0.3,1.7,41,"41,324",Mark Noble,3-4-3,Kevin Friend,https://fbref.com/en/matches/b325a378/Chelsea-West-Ham-United-April-8-2018-Premier-League,
39,2018-04-16,20:00 ,Premier League,Matchweek 34,Mon,Home,D,1,1,Stoke City,0.8,1.7,63,"56,795",Mark Noble,3-4-3,Michael Oliver,https://fbref.com/en/matches/1b6e8568/West-Ham-United-Stoke-City-April-16-2018-Premier-League,
40,2018-04-22,13:30 ,Premier League,Matchweek 35,Sun,Away,L,1,4,Arsenal,0.8,1.8,33,"59,422",Mark Noble,3-4-3,Lee Mason,https://fbref.com/en/matches/183dc99a/Arsenal-West-Ham-United-April-22-2018-Premier-League,
41,2018-04-29,14:15 ,Premier League,Matchweek 36,Sun,Home,L,1,4,Manchester City,0.2,2.4,26,"56,904",Mark Noble,3-5-1-1,Niel Swarbrick,https://fbref.com/en/matches/fdabc4e9/West-Ham-United-Manchester-City-April-29-2018-Premier-League,
42,2018-05-05,15:00 ,Premier League,Matchweek 37,Sat,Away,W,2,0,Leicester City,1.6,0.5,47,"32,013",Mark Noble,3-4-3,Chris Kavanagh,https://fbref.com/en/matches/0914df36/Leicester-City-West-Ham-United-May-5-2018-Premier-League,
43,2018-05-10,19:45 ,Premier League,Matchweek 31,Thu,Home,D,0,0,Manchester Utd,0.6,0.8,44,"56,902",Mark Noble,3-4-3,Jonathan Moss,https://fbref.com/en/matches/153401b5/West-Ham-United-Manchester-United-May-10-2018-Premier-League,
44,2018-05-13,15:00 ,Premier League,Matchweek 38,Sun,Home,W,3,1,Everton,1.1,1.6,57,"56,926",Mark Noble,3-4-3,Graham Scott,https://fbref.com/en/matches/5214d676/West-Ham-United-Everton-May-13-2018-Premier-League,
