,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
15,2016-12-10,12:30 ,Premier League,Matchweek 15,Sat,Home,W,3,2,Everton,47,"20,769",Troy Deeney,4-3-3,Anthony Taylor,https://fbref.com/en/matches/c48b9e6c/Watford-Everton-December-10-2016-Premier-League,
16,2016-12-14,20:00 ,Premier League,Matchweek 16,Wed,Away,L,0,2,Manchester City,37,"51,527",Heurelho Gomes,4-4-2,Kevin Friend,https://fbref.com/en/matches/e89d656a/Manchester-City-Watford-December-14-2016-Premier-League,
17,2016-12-17,15:00 ,Premier League,Matchweek 17,Sat,Away,L,0,1,Sunderland,57,"40,267",Troy Deeney,4-4-2,Robert Madley,https://fbref.com/en/matches/46cce5f1/Sunderland-Watford-December-17-2016-Premier-League,
18,2016-12-26,12:30 ,Premier League,Matchweek 18,Mon,Home,D,1,1,Crystal Palace,56,"20,304",Heurelho Gomes,3-4-3,Mark Clattenburg,https://fbref.com/en/matches/d275e513/Watford-Crystal-Palace-December-26-2016-Premier-League,
19,2017-01-01,13:30 ,Premier League,Matchweek 19,Sun,Home,L,1,4,Tottenham,34,"20,882",Troy Deeney,3-4-3,Michael Oliver,https://fbref.com/en/matches/3a95bef3/Watford-Tottenham-Hotspur-January-1-2017-Premier-League,
20,2017-01-03,20:00 ,Premier League,Matchweek 20,Tue,Away,L,0,2,Stoke City,46,"27,010",Troy Deeney,3-5-1-1,Niel Swarbrick,https://fbref.com/en/matches/c78da03a/Stoke-City-Watford-January-3-2017-Premier-League,
22,2017-01-14,15:00 ,Premier League,Matchweek 21,Sat,Home,D,0,0,Middlesbrough,47,"20,659",Troy Deeney,3-4-1-2,Jonathan Moss,https://fbref.com/en/matches/ea9dccc5/Watford-Middlesbrough-January-14-2017-Premier-League,
23,2017-01-21,15:00 ,Premier League,Matchweek 22,Sat,Away,D,2,2,Bournemouth,37,"11,123",Troy Deeney,3-4-1-2,Lee Mason,https://fbref.com/en/matches/3195f182/Bournemouth-Watford-January-21-2017-Premier-League,
25,2017-01-31,19:45 ,Premier League,Matchweek 23,Tue,Away,W,2,1,Arsenal,26,"60,035",Troy Deeney,4-5-1,Andre Marriner,https://fbref.com/en/matches/eef8e264/Arsenal-Watford-January-31-2017-Premier-League,
26,2017-02-04,15:00 ,Premier League,Matchweek 24,Sat,Home,W,2,1,Burnley,60,"20,178",Troy Deeney,4-3-3,Michael Oliver,https://fbref.com/en/matches/f7541d55/Watford-Burnley-February-4-2017-Premier-League,
27,2017-02-11,15:00 ,Premier League,Matchweek 25,Sat,Away,L,0,2,Manchester Utd,42,"75,301",Troy Deeney,3-4-3,Robert Madley,https://fbref.com/en/matches/00e2d14e/Manchester-United-Watford-February-11-2017-Premier-League,
28,2017-02-25,17:30 ,Premier League,Matchweek 26,Sat,Home,D,1,1,West Ham,36,"20,702",Troy Deeney,4-3-3,Craig Pawson,https://fbref.com/en/matches/1caae702/Watford-West-Ham-United-February-25-2017-Premier-League,
29,2017-03-04,15:00 ,Premier League,Matchweek 27,Sat,Home,L,3,4,Southampton,37,"20,670",Troy Deeney,4-4-2,Jonathan Moss,https://fbref.com/en/matches/e0eca321/Watford-Southampton-March-4-2017-Premier-League,
30,2017-03-18,15:00 ,Premier League,Matchweek 29,Sat,Away,L,0,1,Crystal Palace,57,"25,109",Troy Deeney,4-5-1,Martin Atkinson,https://fbref.com/en/matches/5280c1f6/Crystal-Palace-Watford-March-18-2017-Premier-League,
31,2017-04-01,15:00 ,Premier League,Matchweek 30,Sat,Home,W,1,0,Sunderland,57,"20,805",Heurelho Gomes,4-5-1,Lee Probert,https://fbref.com/en/matches/3e6fe70c/Watford-Sunderland-April-1-2017-Premier-League,
32,2017-04-04,19:45 ,Premier League,Matchweek 31,Tue,Home,W,2,0,West Brom,55,"20,090",Troy Deeney,4-5-1,Paul Tierney,https://fbref.com/en/matches/205a52ed/Watford-West-Bromwich-Albion-April-4-2017-Premier-League,
33,2017-04-08,12:30 ,Premier League,Matchweek 32,Sat,Away,L,0,4,Tottenham,42,"31,706",Heurelho Gomes,4-5-1,Anthony Taylor,https://fbref.com/en/matches/6f85e5d6/Tottenham-Hotspur-Watford-April-8-2017-Premier-League,
34,2017-04-15,15:00 ,Premier League,Matchweek 33,Sat,Home,W,1,0,Swansea City,53,"20,272",Troy Deeney,4-3-3,Lee Mason,https://fbref.com/en/matches/a570a1ad/Watford-Swansea-City-April-15-2017-Premier-League,
35,2017-04-22,15:00 ,Premier League,Matchweek 34,Sat,Away,L,0,2,Hull City,66,"20,432",Troy Deeney,4-2-3-1,Robert Madley,https://fbref.com/en/matches/01faceb4/Hull-City-Watford-April-22-2017-Premier-League,
36,2017-05-01,20:00 ,Premier League,Matchweek 35,Mon,Home,L,0,1,Liverpool,40,"20,959",Troy Deeney,3-5-2,Craig Pawson,https://fbref.com/en/matches/17af420d/Watford-Liverpool-May-1-2017-Premier-League,
37,2017-05-06,15:00 ,Premier League,Matchweek 36,Sat,Away,L,0,3,Leicester City,58,"31,628",Heurelho Gomes,3-5-2,Roger East,https://fbref.com/en/matches/c2b30d93/Leicester-City-Watford-May-6-2017-Premier-League,
38,2017-05-12,19:45 ,Premier League,Matchweek 37,Fri,Away,L,0,1,Everton,37,"38,550",Troy Deeney,3-5-2,Kevin Friend,https://fbref.com/en/matches/a09c07c5/Everton-Watford-May-12-2017-Premier-League,
39,2017-05-15,20:00 ,Premier League,Matchweek 28,Mon,Away,L,3,4,Chelsea,53,"41,473",Heurelho Gomes,3-5-1-1,Lee Mason,https://fbref.com/en/matches/2749f512/Chelsea-Watford-May-15-2017-Premier-League,
40,2017-05-21,15:00 ,Premier League,Matchweek 38,Sun,Home,L,0,5,Manchester City,33,"20,829",Heurelho Gomes,4-2-3-1,Jonathan Moss,https://fbref.com/en/matches/cecce3da/Watford-Manchester-City-May-21-2017-Premier-League,
