,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
21,2017-12-26,15:00 ,Premier League,Matchweek 20,Tue,Away,L,0,2,Chelsea,0.5,2.1,33,"41,568",Lewis Dunk,4-5-1,Mike Dean,https://fbref.com/en/matches/d187fd93/Chelsea-Brighton-and-Hove-Albion-December-26-2017-Premier-League,
22,2017-12-30,15:00 ,Premier League,Matchweek 21,Sat,Away,D,0,0,Newcastle Utd,0.5,0.5,54,"52,209",Bruno,4-4-1-1,Anthony Taylor,https://fbref.com/en/matches/edf48b64/Newcastle-United-Brighton-and-Hove-Albion-December-30-2017-Premier-League,
23,2018-01-01,12:30 ,Premier League,Matchweek 22,Mon,Home,D,2,2,Bournemouth,2.4,1.5,49,"30,152",Lewis Dunk,4-4-1-1,Michael Oliver,https://fbref.com/en/matches/42fceb48/Brighton-and-Hove-Albion-Bournemouth-January-1-2018-Premier-League,
25,2018-01-13,15:00 ,Premier League,Matchweek 23,Sat,Away,L,0,2,West Brom,0.6,1.0,56,"25,240",Bruno,4-4-1-1,Martin Atkinson,https://fbref.com/en/matches/e1119830/West-Bromwich-Albion-Brighton-and-Hove-Albion-January-13-2018-Premier-League,
26,2018-01-20,12:30 ,Premier League,Matchweek 24,Sat,Home,L,0,4,Chelsea,0.8,1.3,42,"30,600",Lewis Dunk,5-3-2,Jonathan Moss,https://fbref.com/en/matches/9c2b1d89/Brighton-and-Hove-Albion-Chelsea-January-20-2018-Premier-League,
28,2018-01-31,19:45 ,Premier League,Matchweek 25,Wed,Away,D,1,1,Southampton,1.1,1.4,34,"30,034",Lewis Dunk,4-4-1-1,Mike Dean,https://fbref.com/en/matches/02109db0/Southampton-Brighton-and-Hove-Albion-January-31-2018-Premier-League,
29,2018-02-03,15:00 ,Premier League,Matchweek 26,Sat,Home,W,3,1,West Ham,1.7,0.4,55,"30,589",Lewis Dunk,4-4-1-1,Roger East,https://fbref.com/en/matches/a424d390/Brighton-and-Hove-Albion-West-Ham-United-February-3-2018-Premier-League,
30,2018-02-10,15:00 ,Premier League,Matchweek 27,Sat,Away,D,1,1,Stoke City,1.1,1.4,42,"29,876",Lewis Dunk,4-4-1-1,Robert Madley,https://fbref.com/en/matches/f37354cd/Stoke-City-Brighton-and-Hove-Albion-February-10-2018-Premier-League,
32,2018-02-24,15:00 ,Premier League,Matchweek 28,Sat,Home,W,4,1,Swansea City,3.0,0.6,47,"30,523",Lewis Dunk,4-4-1-1,Mike Dean,https://fbref.com/en/matches/ecb61418/Brighton-and-Hove-Albion-Swansea-City-February-24-2018-Premier-League,
33,2018-03-04,13:30 ,Premier League,Matchweek 29,Sun,Home,W,2,1,Arsenal,1.2,1.2,33,"30,620",Lewis Dunk,4-4-1-1,Stuart Attwell,https://fbref.com/en/matches/42457283/Brighton-and-Hove-Albion-Arsenal-March-4-2018-Premier-League,
34,2018-03-10,15:00 ,Premier League,Matchweek 30,Sat,Away,L,0,2,Everton,0.3,1.5,41,"39,199",Lewis Dunk,4-4-1-1,Roger East,https://fbref.com/en/matches/9f941a1f/Everton-Brighton-and-Hove-Albion-March-10-2018-Premier-League,
36,2018-03-31,15:00 ,Premier League,Matchweek 32,Sat,Home,L,0,2,Leicester City,1.8,1.2,48,"30,629",Lewis Dunk,4-1-4-1,Chris Kavanagh,https://fbref.com/en/matches/683b188f/Brighton-and-Hove-Albion-Leicester-City-March-31-2018-Premier-League,
37,2018-04-07,15:00 ,Premier League,Matchweek 33,Sat,Home,D,1,1,Huddersfield,1.5,1.5,42,"30,501",Lewis Dunk,4-4-1-1,Anthony Taylor,https://fbref.com/en/matches/a5f340e0/Brighton-and-Hove-Albion-Huddersfield-Town-April-7-2018-Premier-League,
38,2018-04-14,15:00 ,Premier League,Matchweek 34,Sat,Away,L,2,3,Crystal Palace,1.5,2.1,51,"24,656",Lewis Dunk,4-3-3,Andre Marriner,https://fbref.com/en/matches/30714500/Crystal-Palace-Brighton-and-Hove-Albion-April-14-2018-Premier-League,
39,2018-04-17,19:45 ,Premier League,Matchweek 35,Tue,Home,D,1,1,Tottenham,1.1,1.3,37,"30,440",Bruno,4-4-1-1,Kevin Friend,https://fbref.com/en/matches/c42bcaf3/Brighton-and-Hove-Albion-Tottenham-Hotspur-April-17-2018-Premier-League,
40,2018-04-28,15:00 ,Premier League,Matchweek 36,Sat,Away,D,0,0,Burnley,0.4,1.5,55,"19,459",Bruno,4-4-1-1,Roger East,https://fbref.com/en/matches/c1a0d4ce/Burnley-Brighton-and-Hove-Albion-April-28-2018-Premier-League,
41,2018-05-04,20:00 ,Premier League,Matchweek 37,Fri,Home,W,1,0,Manchester Utd,1.0,0.8,32,"30,611",Bruno,4-3-3,Craig Pawson,https://fbref.com/en/matches/0cbb18e2/Brighton-and-Hove-Albion-Manchester-United-May-4-2018-Premier-League,
42,2018-05-09,20:00 ,Premier League,Matchweek 31,Wed,Away,L,1,3,Manchester City,1.2,1.6,27,"54,013",Bruno,4-5-1,Paul Tierney,https://fbref.com/en/matches/f2114fff/Manchester-City-Brighton-and-Hove-Albion-May-9-2018-Premier-League,
43,2018-05-13,15:00 ,Premier League,Matchweek 38,Sun,Away,L,0,4,Liverpool,0.1,2.8,28,"50,752",Lewis Dunk,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/0c92e854/Liverpool-Brighton-and-Hove-Albion-May-13-2018-Premier-League,
