,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
41,2021-03-03,20:15 ,Premier League,Matchweek 29,Wed,Away,D,0,0,Crystal Palace,0.9,0.9,63,,Harry Maguire,4-2-3-1,Andre Marriner,https://fbref.com/en/matches/aecb46ac/Crystal-Palace-Manchester-United-March-3-2021-Premier-League,
42,2021-03-07,16:30 ,Premier League,Matchweek 27,Sun,Away,W,2,0,Manchester City,1.7,1.3,34,,Harry Maguire,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/28ebbc70/Manchester-Derby-Manchester-City-Manchester-United-March-7-2021-Premier-League,
44,2021-03-14,19:15 ,Premier League,Matchweek 28,Sun,Home,W,1,0,West Ham,1.5,0.6,61,,Harry Maguire,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/05c95367/Manchester-United-West-Ham-United-March-14-2021-Premier-League,
47,2021-04-04,19:30 ,Premier League,Matchweek 30,Sun,Home,W,2,1,Brighton,1.5,1.2,57,,Harry Maguire,4-2-3-1,Mike Dean,https://fbref.com/en/matches/de17a70e/Manchester-United-Brighton-and-Hove-Albion-April-4-2021-Premier-League,
49,2021-04-11,16:30 ,Premier League,Matchweek 31,Sun,Away,W,3,1,Tottenham,2.1,0.9,53,,Harry Maguire,4-2-3-1,Chris Kavanagh,https://fbref.com/en/matches/a51d567c/Tottenham-Hotspur-Manchester-United-April-11-2021-Premier-League,
51,2021-04-18,16:00 ,Premier League,Matchweek 32,Sun,Home,W,3,1,Burnley,2.5,0.9,69,,Harry Maguire,4-2-3-1,Jonathan Moss,https://fbref.com/en/matches/3e00561f/Manchester-United-Burnley-April-18-2021-Premier-League,
52,2021-04-25,14:00 ,Premier League,Matchweek 33,Sun,Away,D,0,0,Leeds United,1.2,0.3,56,,Harry Maguire,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/8422804d/Leeds-United-Manchester-United-April-25-2021-Premier-League,
55,2021-05-09,14:05 ,Premier League,Matchweek 35,Sun,Away,W,3,1,Aston Villa,1.7,0.5,59,,Harry Maguire,4-2-3-1,Chris Kavanagh,https://fbref.com/en/matches/c80d17ca/Aston-Villa-Manchester-United-May-9-2021-Premier-League,
56,2021-05-11,18:00 ,Premier League,Matchweek 36,Tue,Home,L,1,2,Leicester City,0.2,0.9,53,,Nemanja Matić,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/855994bf/Manchester-United-Leicester-City-May-11-2021-Premier-League,
57,2021-05-13,20:15 ,Premier League,Matchweek 34,Thu,Home,L,2,4,Liverpool,1.9,2.7,53,,Bruno Fernandes,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/9f0275a4/North-West-Derby-Manchester-United-Liverpool-May-13-2021-Premier-League,
58,2021-05-18,18:00 ,Premier League,Matchweek 37,Tue,Home,D,1,1,Fulham,0.9,0.9,57,"10,000",Bruno Fernandes,4-2-3-1,Lee Mason,https://fbref.com/en/matches/d8018048/Manchester-United-Fulham-May-18-2021-Premier-League,
59,2021-05-23,16:00 ,Premier League,Matchweek 38,Sun,Away,W,2,1,Wolves,2.0,0.9,43,"4,500",Nemanja Matić,4-2-3-1,Mike Dean,https://fbref.com/en/matches/2c081c94/Wolverhampton-Wanderers-Manchester-United-May-23-2021-Premier-League,
