,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
15,2015-11-28,15:00 ,Premier League,Matchweek 14,Sat,Home,W,2,0,Stoke City,48,"41,516",John O'Shea,5-3-2,Mike Dean,https://fbref.com/en/matches/387d9688/Sunderland-Stoke-City-November-28-2015-Premier-League,
16,2015-12-05,15:00 ,Premier League,Matchweek 15,Sat,Away,L,1,3,Arsenal,28,"59,937",John O'Shea,5-4-1,Robert Madley,https://fbref.com/en/matches/203cc04b/Arsenal-Sunderland-December-5-2015-Premier-League,
17,2015-12-12,15:00 ,Premier League,Matchweek 16,Sat,Home,L,0,1,Watford,49,"43,989",John O'Shea,5-4-1,Graham Scott,https://fbref.com/en/matches/b41f9bf0/Sunderland-Watford-December-12-2015-Premier-League,
18,2015-12-19,15:00 ,Premier League,Matchweek 17,Sat,Away,L,1,3,Chelsea,33,"41,562",John O'Shea,5-3-2,Roger East,https://fbref.com/en/matches/34f67709/Chelsea-Sunderland-December-19-2015-Premier-League,
19,2015-12-26,15:00 ,Premier League,Matchweek 18,Sat,Away,L,1,4,Manchester City,34,"54,523",John O'Shea,4-3-3,Anthony Taylor,https://fbref.com/en/matches/36ded974/Manchester-City-Sunderland-December-26-2015-Premier-League,
20,2015-12-30,19:45 ,Premier League,Matchweek 19,Wed,Home,L,0,1,Liverpool,42,"45,765",Lee Cattermole,4-5-1,Kevin Friend,https://fbref.com/en/matches/034b8c78/Sunderland-Liverpool-December-30-2015-Premier-League,
21,2016-01-02,15:00 ,Premier League,Matchweek 20,Sat,Home,W,3,1,Aston Villa,45,"41,535",John O'Shea,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/a9494dac/Sunderland-Aston-Villa-January-2-2016-Premier-League,
23,2016-01-13,19:45 ,Premier League,Matchweek 21,Wed,Away,W,4,2,Swansea City,49,"20,140",John O'Shea,4-2-3-1,Graham Scott,https://fbref.com/en/matches/248c21a7/Swansea-City-Sunderland-January-13-2016-Premier-League,
24,2016-01-16,12:45 ,Premier League,Matchweek 22,Sat,Away,L,1,4,Tottenham,33,"35,854",John O'Shea,4-2-3-1,Mike Dean,https://fbref.com/en/matches/c4ee4d89/Tottenham-Hotspur-Sunderland-January-16-2016-Premier-League,
25,2016-01-23,15:00 ,Premier League,Matchweek 23,Sat,Home,D,1,1,Bournemouth,43,"41,367",John O'Shea,4-2-3-1,Roger East,https://fbref.com/en/matches/28d4ad02/Sunderland-Bournemouth-January-23-2016-Premier-League,
26,2016-02-02,19:45 ,Premier League,Matchweek 24,Tue,Home,L,0,1,Manchester City,50,"38,852",John O'Shea,4-1-4-1,Stuart Attwell,https://fbref.com/en/matches/36f7d04e/Sunderland-Manchester-City-February-2-2016-Premier-League,
27,2016-02-06,15:00 ,Premier League,Matchweek 25,Sat,Away,D,2,2,Liverpool,29,"44,179",John O'Shea,4-1-4-1,Robert Madley,https://fbref.com/en/matches/8ebf4e50/Liverpool-Sunderland-February-6-2016-Premier-League,
28,2016-02-13,12:45 ,Premier League,Matchweek 26,Sat,Home,W,2,1,Manchester Utd,34,"41,687",John O'Shea,4-1-4-1,Andre Marriner,https://fbref.com/en/matches/cb8d1c8c/Sunderland-Manchester-United-February-13-2016-Premier-League,
29,2016-02-27,12:45 ,Premier League,Matchweek 27,Sat,Away,L,0,1,West Ham,47,"34,946",John O'Shea,4-1-4-1,Mike Dean,https://fbref.com/en/matches/74ebaee1/West-Ham-United-Sunderland-February-27-2016-Premier-League,
30,2016-03-01,19:45 ,Premier League,Matchweek 28,Tue,Home,D,2,2,Crystal Palace,59,"39,795",John O'Shea,4-1-4-1,Anthony Taylor,https://fbref.com/en/matches/fd8e6f5d/Sunderland-Crystal-Palace-March-1-2016-Premier-League,
31,2016-03-05,15:00 ,Premier League,Matchweek 29,Sat,Away,D,1,1,Southampton,35,"31,458",Younès Kaboul,4-1-4-1,Niel Swarbrick,https://fbref.com/en/matches/e144da5b/Southampton-Sunderland-March-5-2016-Premier-League,
32,2016-03-20,13:30 ,Premier League,Matchweek 31,Sun,Away,D,1,1,Newcastle Utd,40,"52,311",Younès Kaboul,4-1-4-1,Martin Atkinson,https://fbref.com/en/matches/24d3e8f7/Newcastle-United-Sunderland-March-20-2016-Premier-League,
33,2016-04-02,15:00 ,Premier League,Matchweek 32,Sat,Home,D,0,0,West Brom,57,"45,144",Lee Cattermole,4-1-4-1,Roger East,https://fbref.com/en/matches/b38f5cba/Sunderland-West-Bromwich-Albion-April-2-2016-Premier-League,
34,2016-04-10,13:30 ,Premier League,Matchweek 33,Sun,Home,L,0,2,Leicester City,45,"46,531",Lee Cattermole,4-1-4-1,Anthony Taylor,https://fbref.com/en/matches/d79a08fb/Sunderland-Leicester-City-April-10-2016-Premier-League,
35,2016-04-16,12:45 ,Premier League,Matchweek 34,Sat,Away,W,3,0,Norwich City,36,"27,117",Lee Cattermole,4-1-4-1,Andre Marriner,https://fbref.com/en/matches/33fb2fb2/Norwich-City-Sunderland-April-16-2016-Premier-League,
36,2016-04-24,14:05 ,Premier League,Matchweek 35,Sun,Home,D,0,0,Arsenal,30,"45,420",Lee Cattermole,4-1-4-1,Mike Dean,https://fbref.com/en/matches/2f86d664/Sunderland-Arsenal-April-24-2016-Premier-League,
37,2016-04-30,15:00 ,Premier League,Matchweek 36,Sat,Away,D,1,1,Stoke City,46,"27,667",Lee Cattermole,4-1-4-1,Craig Pawson,https://fbref.com/en/matches/90eab69c/Stoke-City-Sunderland-April-30-2016-Premier-League,
38,2016-05-07,15:00 ,Premier League,Matchweek 37,Sat,Home,W,3,2,Chelsea,31,"47,050",Lee Cattermole,4-1-4-1,Mike Jones,https://fbref.com/en/matches/663af43d/Sunderland-Chelsea-May-7-2016-Premier-League,
39,2016-05-11,19:45 ,Premier League,Matchweek 30,Wed,Home,W,3,0,Everton,38,"46,454",Lee Cattermole,4-1-4-1,Anthony Taylor,https://fbref.com/en/matches/eb00ba4f/Sunderland-Everton-May-11-2016-Premier-League,
40,2016-05-15,15:00 ,Premier League,Matchweek 38,Sun,Away,D,2,2,Watford,46,"21,012",John O'Shea,4-1-4-1,Kevin Friend,https://fbref.com/en/matches/33a59591/Watford-Sunderland-May-15-2016-Premier-League,
