,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
16,2012-12-15,,Premier League,Matchweek 17,Sat,Home,W,2,1,Fulham,,"18,233",,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/1d574b37/Queens-Park-Rangers-Fulham-December-15-2012-Premier-League,
17,2012-12-22,,Premier League,Matchweek 18,Sat,Away,L,0,1,Newcastle Utd,,"50,180",,4-1-4-1,Kevin Friend,https://fbref.com/en/matches/ab2420e6/Newcastle-United-Queens-Park-Rangers-December-22-2012-Premier-League,
18,2012-12-26,,Premier League,Matchweek 19,Wed,Home,L,1,2,West Brom,,"17,782",,4-2-3-1,Chris Foy,https://fbref.com/en/matches/879d853c/Queens-Park-Rangers-West-Bromwich-Albion-December-26-2012-Premier-League,
19,2012-12-30,,Premier League,Matchweek 20,Sun,Home,L,0,3,Liverpool,,"18,304",,4-4-1-1,Anthony Taylor,https://fbref.com/en/matches/7834ab5f/Queens-Park-Rangers-Liverpool-December-30-2012-Premier-League,
20,2013-01-02,,Premier League,Matchweek 21,Wed,Away,W,1,0,Chelsea,,"41,634",,4-3-3,Lee Mason,https://fbref.com/en/matches/5fbed167/Chelsea-Queens-Park-Rangers-January-2-2013-Premier-League,
21,2013-01-12,,Premier League,Matchweek 22,Sat,Home,D,0,0,Tottenham,,"18,018",,4-3-3,Lee Probert,https://fbref.com/en/matches/a52210f1/Queens-Park-Rangers-Tottenham-Hotspur-January-12-2013-Premier-League,
22,2013-01-19,,Premier League,Matchweek 23,Sat,Away,D,1,1,West Ham,,"34,962",,4-2-3-1,Howard Webb,https://fbref.com/en/matches/afca303c/West-Ham-United-Queens-Park-Rangers-January-19-2013-Premier-League,
23,2013-01-29,,Premier League,Matchweek 24,Tue,Home,D,0,0,Manchester City,,"17,894",,4-2-3-1,Phil Dowd,https://fbref.com/en/matches/1979fe3c/Queens-Park-Rangers-Manchester-City-January-29-2013-Premier-League,
24,2013-02-02,,Premier League,Matchweek 25,Sat,Home,D,0,0,Norwich City,,"17,543",,4-4-1-1,Jon Moss,https://fbref.com/en/matches/7a11562e/Queens-Park-Rangers-Norwich-City-February-2-2013-Premier-League,
25,2013-02-09,,Premier League,Matchweek 26,Sat,Away,L,1,4,Swansea City,,"20,529",,4-2-3-1,Neil Swarbrick,https://fbref.com/en/matches/a7038e7f/Swansea-City-Queens-Park-Rangers-February-9-2013-Premier-League,
26,2013-02-23,,Premier League,Matchweek 27,Sat,Home,L,0,2,Manchester Utd,,"18,337",,4-4-1-1,Anthony Taylor,https://fbref.com/en/matches/cea0b79f/Queens-Park-Rangers-Manchester-United-February-23-2013-Premier-League,
27,2013-03-02,,Premier League,Matchweek 28,Sat,Away,W,2,1,Southampton,,"31,728",,4-3-3,Howard Webb,https://fbref.com/en/matches/271f82f7/Southampton-Queens-Park-Rangers-March-2-2013-Premier-League,
28,2013-03-09,,Premier League,Matchweek 29,Sat,Home,W,3,1,Sunderland,,"18,169",,4-4-2,Mike Jones,https://fbref.com/en/matches/ac864868/Queens-Park-Rangers-Sunderland-March-9-2013-Premier-League,
29,2013-03-16,,Premier League,Matchweek 30,Sat,Away,L,2,3,Aston Villa,,"38,594",,4-3-3,Kevin Friend,https://fbref.com/en/matches/22208c04/Aston-Villa-Queens-Park-Rangers-March-16-2013-Premier-League,
30,2013-04-01,,Premier League,Matchweek 31,Mon,Away,L,2,3,Fulham,,"25,117",,4-2-3-1,Lee Probert,https://fbref.com/en/matches/962ed55c/Fulham-Queens-Park-Rangers-April-1-2013-Premier-League,
31,2013-04-07,,Premier League,Matchweek 32,Sun,Home,D,1,1,Wigan Athletic,,"16,658",,4-4-2,Phil Dowd,https://fbref.com/en/matches/2e771f79/Queens-Park-Rangers-Wigan-Athletic-April-7-2013-Premier-League,
32,2013-04-13,,Premier League,Matchweek 33,Sat,Away,L,0,2,Everton,,"34,876",,4-5-1,Lee Mason,https://fbref.com/en/matches/7f15e7d7/Everton-Queens-Park-Rangers-April-13-2013-Premier-League,
33,2013-04-20,,Premier League,Matchweek 34,Sat,Home,L,0,2,Stoke City,,"17,391",,4-2-3-1,Chris Foy,https://fbref.com/en/matches/403222c1/Queens-Park-Rangers-Stoke-City-April-20-2013-Premier-League,
34,2013-04-28,,Premier League,Matchweek 35,Sun,Away,D,0,0,Reading,,"23,388",,4-1-2-1-2◆,Kevin Friend,https://fbref.com/en/matches/a002f4ea/Reading-Queens-Park-Rangers-April-28-2013-Premier-League,
35,2013-05-04,,Premier League,Matchweek 36,Sat,Home,L,0,1,Arsenal,,"18,178",,4-4-2,Jon Moss,https://fbref.com/en/matches/aed61cfa/Queens-Park-Rangers-Arsenal-May-4-2013-Premier-League,
36,2013-05-12,,Premier League,Matchweek 37,Sun,Home,L,1,2,Newcastle Utd,,"17,278",,4-4-2,Lee Probert,https://fbref.com/en/matches/946852f8/Queens-Park-Rangers-Newcastle-United-May-12-2013-Premier-League,
37,2013-05-19,,Premier League,Matchweek 38,Sun,Away,L,0,1,Liverpool,,"44,792",,4-4-2,Martin Atkinson,https://fbref.com/en/matches/a72eca48/Liverpool-Queens-Park-Rangers-May-19-2013-Premier-League,
