,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
15,2011-12-17,,Premier League,Matchweek 16,Sat,Away,W,2,1,Blackburn,,"22,909",,4-4-2,Mark Clattenburg,https://fbref.com/en/matches/5f87b93f/Blackburn-Rovers-West-Bromwich-Albion-December-17-2011-Premier-League,
16,2011-12-21,,Premier League,Matchweek 17,Wed,Away,W,3,2,Newcastle Utd,,"51,060",,4-4-2,Anthony Taylor,https://fbref.com/en/matches/d38d953c/Newcastle-United-West-Bromwich-Albion-December-21-2011-Premier-League,
17,2011-12-26,,Premier League,Matchweek 18,Mon,Home,D,0,0,Manchester City,,"25,938",,4-4-2,Lee Mason,https://fbref.com/en/matches/400f502e/West-Bromwich-Albion-Manchester-City-December-26-2011-Premier-League,
18,2012-01-01,,Premier League,Matchweek 19,Sun,Home,L,0,1,Everton,,"23,038",,4-4-2,Stuart Attwell,https://fbref.com/en/matches/5c49c8dd/West-Bromwich-Albion-Everton-January-1-2012-Premier-League,
19,2012-01-03,,Premier League,Matchweek 20,Tue,Away,L,0,1,Tottenham,,"36,062",,4-5-1,Mark Halsey,https://fbref.com/en/matches/051a3c3e/Tottenham-Hotspur-West-Bromwich-Albion-January-3-2012-Premier-League,
20,2012-01-14,,Premier League,Matchweek 21,Sat,Home,L,1,2,Norwich City,,"22,474",,4-4-1-1,Mike Dean,https://fbref.com/en/matches/6f30b4b6/West-Bromwich-Albion-Norwich-City-January-14-2012-Premier-League,
21,2012-01-21,,Premier League,Matchweek 22,Sat,Away,W,2,1,Stoke City,,"26,865",,4-5-1,Anthony Taylor,https://fbref.com/en/matches/96f27be2/Stoke-City-West-Bromwich-Albion-January-21-2012-Premier-League,
22,2012-02-01,,Premier League,Matchweek 23,Wed,Away,D,1,1,Fulham,,"25,689",,4-4-2,Mark Halsey,https://fbref.com/en/matches/8bfe1927/Fulham-West-Bromwich-Albion-February-1-2012-Premier-League,
23,2012-02-04,,Premier League,Matchweek 24,Sat,Home,L,1,2,Swansea City,,"24,274",,4-4-2,Jon Moss,https://fbref.com/en/matches/fe1fb7a5/West-Bromwich-Albion-Swansea-City-February-4-2012-Premier-League,
24,2012-02-12,,Premier League,Matchweek 25,Sun,Away,W,5,1,Wolves,,"27,131",,4-5-1,Lee Mason,https://fbref.com/en/matches/14bc716e/Wolverhampton-Wanderers-West-Bromwich-Albion-February-12-2012-Premier-League,
25,2012-02-25,,Premier League,Matchweek 26,Sat,Home,W,4,0,Sunderland,,"25,311",,4-5-1,Chris Foy,https://fbref.com/en/matches/f0d087bb/West-Bromwich-Albion-Sunderland-February-25-2012-Premier-League,
26,2012-03-03,,Premier League,Matchweek 27,Sat,Home,W,1,0,Chelsea,,"24,838",,4-3-3,Phil Dowd,https://fbref.com/en/matches/19e69487/West-Bromwich-Albion-Chelsea-March-3-2012-Premier-League,
27,2012-03-11,,Premier League,Matchweek 28,Sun,Away,L,0,2,Manchester Utd,,"75,598",,4-1-4-1,Lee Probert,https://fbref.com/en/matches/2b152977/Manchester-United-West-Bromwich-Albion-March-11-2012-Premier-League,
28,2012-03-17,,Premier League,Matchweek 29,Sat,Away,D,1,1,Wigan Athletic,,"21,379",,4-3-3,Michael Oliver,https://fbref.com/en/matches/78d26bb1/Wigan-Athletic-West-Bromwich-Albion-March-17-2012-Premier-League,
29,2012-03-25,,Premier League,Matchweek 30,Sun,Home,L,1,3,Newcastle Utd,,"25,049",,4-5-1,Chris Foy,https://fbref.com/en/matches/2a4d9839/West-Bromwich-Albion-Newcastle-United-March-25-2012-Premier-League,
30,2012-03-31,,Premier League,Matchweek 31,Sat,Away,L,0,2,Everton,,"32,051",,4-4-2,Peter Walton,https://fbref.com/en/matches/436a4547/Everton-West-Bromwich-Albion-March-31-2012-Premier-League,
31,2012-04-07,,Premier League,Matchweek 32,Sat,Home,W,3,0,Blackburn,,"23,414",,4-5-1,Lee Probert,https://fbref.com/en/matches/3d9da8a2/West-Bromwich-Albion-Blackburn-Rovers-April-7-2012-Premier-League,
32,2012-04-11,,Premier League,Matchweek 33,Wed,Away,L,0,4,Manchester City,,"46,746",,4-5-1,Kevin Friend,https://fbref.com/en/matches/a30be9ee/Manchester-City-West-Bromwich-Albion-April-11-2012-Premier-League,
33,2012-04-14,,Premier League,Matchweek 34,Sat,Home,W,1,0,QPR,,"25,521",,4-4-2,Jon Moss,https://fbref.com/en/matches/d6aeafd2/West-Bromwich-Albion-Queens-Park-Rangers-April-14-2012-Premier-League,
34,2012-04-22,,Premier League,Matchweek 35,Sun,Away,W,1,0,Liverpool,,"43,660",,4-4-2,Neil Swarbrick,https://fbref.com/en/matches/bcf04b56/Liverpool-West-Bromwich-Albion-April-22-2012-Premier-League,
35,2012-04-28,,Premier League,Matchweek 36,Sat,Home,D,0,0,Aston Villa,,"25,984",,4-4-2,Mark Clattenburg,https://fbref.com/en/matches/6049ec90/West-Bromwich-Albion-Aston-Villa-April-28-2012-Premier-League,
36,2012-05-06,,Premier League,Matchweek 37,Sun,Away,D,2,2,Bolton,,"25,662",,4-4-2,Kevin Friend,https://fbref.com/en/matches/b57285a6/Bolton-Wanderers-West-Bromwich-Albion-May-6-2012-Premier-League,
37,2012-05-13,,Premier League,Matchweek 38,Sun,Home,L,2,3,Arsenal,,"26,358",,4-4-2,Mike Jones,https://fbref.com/en/matches/32527c11/West-Bromwich-Albion-Arsenal-May-13-2012-Premier-League,
