,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
13,2015-10-31,15:00 ,Premier League,Matchweek 11,Sat,Away,D,0,0,Newcastle Utd,48,"47,139",Ryan Shawcross,4-2-3-1,Roger East,https://fbref.com/en/matches/c0bb7ab6/Newcastle-United-Stoke-City-October-31-2015-Premier-League,
14,2015-11-07,17:30 ,Premier League,Matchweek 12,Sat,Home,W,1,0,Chelsea,37,"27,550",Ryan Shawcross,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/1fd87946/Stoke-City-Chelsea-November-7-2015-Premier-League,
15,2015-11-21,15:00 ,Premier League,Matchweek 13,Sat,Away,W,1,0,Southampton,42,"30,039",Ryan Shawcross,4-2-3-1,Lee Mason,https://fbref.com/en/matches/2acc02f8/Southampton-Stoke-City-November-21-2015-Premier-League,
16,2015-11-28,15:00 ,Premier League,Matchweek 14,Sat,Away,L,0,2,Sunderland,52,"41,516",Ryan Shawcross,4-2-3-1,Mike Dean,https://fbref.com/en/matches/387d9688/Sunderland-Stoke-City-November-28-2015-Premier-League,
18,2015-12-05,12:45 ,Premier League,Matchweek 15,Sat,Home,W,2,0,Manchester City,47,"27,264",Ryan Shawcross,4-5-1,Martin Atkinson,https://fbref.com/en/matches/d8e95448/Stoke-City-Manchester-City-December-5-2015-Premier-League,
19,2015-12-12,15:00 ,Premier League,Matchweek 16,Sat,Away,D,0,0,West Ham,53,"34,857",Ryan Shawcross,4-3-3,Andre Marriner,https://fbref.com/en/matches/6f795733/West-Ham-United-Stoke-City-December-12-2015-Premier-League,
20,2015-12-19,15:00 ,Premier League,Matchweek 17,Sat,Home,L,1,2,Crystal Palace,58,"27,500",Ryan Shawcross,4-3-3,Robert Madley,https://fbref.com/en/matches/0fbae0cb/Stoke-City-Crystal-Palace-December-19-2015-Premier-League,
21,2015-12-26,12:45 ,Premier League,Matchweek 18,Sat,Home,W,2,0,Manchester Utd,42,"27,426",Ryan Shawcross,4-3-3,Kevin Friend,https://fbref.com/en/matches/693de83b/Stoke-City-Manchester-United-December-26-2015-Premier-League,
22,2015-12-28,15:00 ,Premier League,Matchweek 19,Mon,Away,W,4,3,Everton,49,"39,340",Ryan Shawcross,4-2-3-1,Mark Clattenburg,https://fbref.com/en/matches/889a660d/Everton-Stoke-City-December-28-2015-Premier-League,
23,2016-01-02,15:00 ,Premier League,Matchweek 20,Sat,Away,L,1,2,West Brom,54,"23,218",Ryan Shawcross,4-2-3-1,Lee Mason,https://fbref.com/en/matches/a5cf696a/West-Bromwich-Albion-Stoke-City-January-2-2016-Premier-League,
26,2016-01-13,19:45 ,Premier League,Matchweek 21,Wed,Home,W,3,1,Norwich City,64,"27,274",Ryan Shawcross,4-2-3-1,Niel Swarbrick,https://fbref.com/en/matches/3e918925/Stoke-City-Norwich-City-January-13-2016-Premier-League,
27,2016-01-17,16:15 ,Premier League,Matchweek 22,Sun,Home,D,0,0,Arsenal,45,"27,683",Ryan Shawcross,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/bb6fe6ba/Stoke-City-Arsenal-January-17-2016-Premier-League,
28,2016-01-23,15:00 ,Premier League,Matchweek 23,Sat,Away,L,0,3,Leicester City,55,"32,018",Ryan Shawcross,4-2-3-1,Mike Dean,https://fbref.com/en/matches/1bec2f78/Leicester-City-Stoke-City-January-23-2016-Premier-League,
31,2016-02-02,20:00 ,Premier League,Matchweek 24,Tue,Away,L,0,3,Manchester Utd,53,"75,234",Glenn Whelan,4-2-3-1,Roger East,https://fbref.com/en/matches/90ad6691/Manchester-United-Stoke-City-February-2-2016-Premier-League,
32,2016-02-06,15:00 ,Premier League,Matchweek 25,Sat,Home,L,0,3,Everton,66,"27,733",Glenn Whelan,4-3-3,Andre Marriner,https://fbref.com/en/matches/65e02142/Stoke-City-Everton-February-6-2016-Premier-League,
33,2016-02-13,15:00 ,Premier League,Matchweek 26,Sat,Away,W,3,1,Bournemouth,34,"10,863",Glenn Whelan,4-2-3-1,Graham Scott,https://fbref.com/en/matches/fa7acde5/Bournemouth-Stoke-City-February-13-2016-Premier-League,
34,2016-02-27,15:00 ,Premier League,Matchweek 27,Sat,Home,W,2,1,Aston Villa,55,"27,703",Glenn Whelan,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/25962ee6/Stoke-City-Aston-Villa-February-27-2016-Premier-League,
35,2016-03-02,19:45 ,Premier League,Matchweek 28,Wed,Home,W,1,0,Newcastle Utd,55,"27,331",Glenn Whelan,4-2-3-1,Niel Swarbrick,https://fbref.com/en/matches/3087d86f/Stoke-City-Newcastle-United-March-2-2016-Premier-League,
36,2016-03-05,15:00 ,Premier League,Matchweek 29,Sat,Away,D,1,1,Chelsea,51,"41,381",Glenn Whelan,4-2-3-1,Mark Clattenburg,https://fbref.com/en/matches/fe425a35/Chelsea-Stoke-City-March-5-2016-Premier-League,
37,2016-03-12,15:00 ,Premier League,Matchweek 30,Sat,Home,L,1,2,Southampton,61,"27,833",Ryan Shawcross,4-2-3-1,Lee Mason,https://fbref.com/en/matches/f977d34e/Stoke-City-Southampton-March-12-2016-Premier-League,
38,2016-03-19,15:00 ,Premier League,Matchweek 31,Sat,Away,W,2,1,Watford,48,"20,759",Glenn Whelan,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/12444101/Watford-Stoke-City-March-19-2016-Premier-League,
39,2016-04-02,15:00 ,Premier League,Matchweek 32,Sat,Home,D,2,2,Swansea City,47,"27,649",Glenn Whelan,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/7a0313b2/Stoke-City-Swansea-City-April-2-2016-Premier-League,
40,2016-04-10,16:00 ,Premier League,Matchweek 33,Sun,Away,L,1,4,Liverpool,47,"43,688",Ryan Shawcross,4-2-3-1,Mark Clattenburg,https://fbref.com/en/matches/fe311727/Liverpool-Stoke-City-April-10-2016-Premier-League,
41,2016-04-18,20:00 ,Premier League,Matchweek 34,Mon,Home,L,0,4,Tottenham,51,"27,442",Ryan Shawcross,4-2-3-1,Niel Swarbrick,https://fbref.com/en/matches/34de2c66/Stoke-City-Tottenham-Hotspur-April-18-2016-Premier-League,
42,2016-04-23,12:45 ,Premier League,Matchweek 35,Sat,Away,L,0,4,Manchester City,47,"53,974",Ryan Shawcross,4-2-3-1,Robert Madley,https://fbref.com/en/matches/ee22b1dc/Manchester-City-Stoke-City-April-23-2016-Premier-League,
43,2016-04-30,15:00 ,Premier League,Matchweek 36,Sat,Home,D,1,1,Sunderland,54,"27,667",Ryan Shawcross,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/90eab69c/Stoke-City-Sunderland-April-30-2016-Premier-League,
44,2016-05-07,15:00 ,Premier League,Matchweek 37,Sat,Away,L,1,2,Crystal Palace,42,"23,990",Ryan Shawcross,4-1-4-1,Kevin Friend,https://fbref.com/en/matches/f127e699/Crystal-Palace-Stoke-City-May-7-2016-Premier-League,
45,2016-05-15,15:00 ,Premier League,Matchweek 38,Sun,Home,W,2,1,West Ham,47,"27,721",Ryan Shawcross,4-2-3-1,Mike Jones,https://fbref.com/en/matches/c2771d49/Stoke-City-West-Ham-United-May-15-2016-Premier-League,
