,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
18,2019-12-21,15:00 ,Premier League,Matchweek 18,Sat,Home,W,1,0,Crystal Palace,0.5,1.3,43,"45,453",Jonjo Shelvey,3-5-2,Simon Hooper,https://fbref.com/en/matches/5e599d06/Newcastle-United-Crystal-Palace-December-21-2019-Premier-League,
19,2019-12-26,17:30 ,Premier League,Matchweek 19,Thu,Away,L,1,4,Manchester Utd,0.8,1.9,28,"73,206",Federico Fernández,3-5-2,Kevin Friend,https://fbref.com/en/matches/b3d5292f/Manchester-United-Newcastle-United-December-26-2019-Premier-League,
20,2019-12-28,15:00 ,Premier League,Matchweek 20,Sat,Home,L,1,2,Everton,1.8,2.9,43,"52,211",Jonjo Shelvey,3-5-2,Lee Mason,https://fbref.com/en/matches/6edbd555/Newcastle-United-Everton-December-28-2019-Premier-League,
21,2020-01-01,15:00 ,Premier League,Matchweek 21,Wed,Home,L,0,3,Leicester City,0.7,2.6,24,"52,178",Jonjo Shelvey,3-4-3,Martin Atkinson,https://fbref.com/en/matches/a7902bb1/Newcastle-United-Leicester-City-January-1-2020-Premier-League,
23,2020-01-11,15:00 ,Premier League,Matchweek 22,Sat,Away,D,1,1,Wolves,0.2,1.6,35,"31,570",Federico Fernández,5-4-1,Peter Bankes,https://fbref.com/en/matches/d5b1eda9/Wolverhampton-Wanderers-Newcastle-United-January-11-2020-Premier-League,
25,2020-01-18,17:30 ,Premier League,Matchweek 23,Sat,Home,W,1,0,Chelsea,0.6,2.4,31,"52,217",Jamaal Lascelles,5-4-1,Chris Kavanagh,https://fbref.com/en/matches/e5a20f1e/Newcastle-United-Chelsea-January-18-2020-Premier-League,
26,2020-01-21,19:30 ,Premier League,Matchweek 24,Tue,Away,D,2,2,Everton,1.3,1.8,45,"38,822",Jamaal Lascelles,5-4-1,Simon Hooper,https://fbref.com/en/matches/33b8c50a/Everton-Newcastle-United-January-21-2020-Premier-League,
28,2020-02-01,15:00 ,Premier League,Matchweek 25,Sat,Home,D,0,0,Norwich City,1.0,2.2,44,"52,204",Jamaal Lascelles,5-4-1,Martin Atkinson,https://fbref.com/en/matches/eef415ec/Newcastle-United-Norwich-City-February-1-2020-Premier-League,
30,2020-02-16,16:30 ,Premier League,Matchweek 26,Sun,Away,L,0,4,Arsenal,0.9,2.6,32,"60,188",Jamaal Lascelles,5-4-1,Lee Mason,https://fbref.com/en/matches/6ce374b0/Arsenal-Newcastle-United-February-16-2020-Premier-League,
31,2020-02-22,15:00 ,Premier League,Matchweek 27,Sat,Away,L,0,1,Crystal Palace,0.2,1.6,55,"25,486",Jamaal Lascelles,5-4-1,Peter Bankes,https://fbref.com/en/matches/5947b8fb/Crystal-Palace-Newcastle-United-February-22-2020-Premier-League,
32,2020-02-29,15:00 ,Premier League,Matchweek 28,Sat,Home,D,0,0,Burnley,1.1,0.7,54,"52,219",Jamaal Lascelles,4-4-2,Andy Madley,https://fbref.com/en/matches/5d623dc0/Newcastle-United-Burnley-February-29-2020-Premier-League,
34,2020-03-07,15:00 ,Premier League,Matchweek 29,Sat,Away,W,1,0,Southampton,2.8,0.6,61,"30,096",Jamaal Lascelles,4-4-2,Graham Scott,https://fbref.com/en/matches/947a04e9/Southampton-Newcastle-United-March-7-2020-Premier-League,
35,2020-06-21,14:00 ,Premier League,Matchweek 30,Sun,Home,W,3,0,Sheffield Utd,2.0,0.6,46,,Jamaal Lascelles,4-4-1-1,David Coote,https://fbref.com/en/matches/4e501da1/Newcastle-United-Sheffield-United-June-21-2020-Premier-League,
36,2020-06-24,18:00 ,Premier League,Matchweek 31,Wed,Home,D,1,1,Aston Villa,0.9,1.6,52,,Jamaal Lascelles,4-4-1-1,Chris Kavanagh,https://fbref.com/en/matches/66027e20/Newcastle-United-Aston-Villa-June-24-2020-Premier-League,
38,2020-07-01,18:00 ,Premier League,Matchweek 32,Wed,Away,W,4,1,Bournemouth,1.8,1.6,45,,Jamaal Lascelles,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/92aaad57/Bournemouth-Newcastle-United-July-1-2020-Premier-League,
39,2020-07-05,14:15 ,Premier League,Matchweek 33,Sun,Home,D,2,2,West Ham,1.4,2.1,57,,Jamaal Lascelles,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/3d549d43/Newcastle-United-West-Ham-United-July-5-2020-Premier-League,
40,2020-07-08,18:00 ,Premier League,Matchweek 34,Wed,Away,L,0,5,Manchester City,0.3,2.8,27,,Jonjo Shelvey,4-4-1-1,Andy Madley,https://fbref.com/en/matches/426dcb15/Manchester-City-Newcastle-United-July-8-2020-Premier-League,
41,2020-07-11,12:30 ,Premier League,Matchweek 35,Sat,Away,L,1,2,Watford,1.3,3.4,51,,Jamaal Lascelles,4-4-1-1,Craig Pawson,https://fbref.com/en/matches/ae59ff28/Watford-Newcastle-United-July-11-2020-Premier-League,
42,2020-07-15,18:00 ,Premier League,Matchweek 36,Wed,Home,L,1,3,Tottenham,1.1,1.5,52,,Jonjo Shelvey,5-3-2,David Coote,https://fbref.com/en/matches/21cbea56/Newcastle-United-Tottenham-Hotspur-July-15-2020-Premier-League,
43,2020-07-20,18:00 ,Premier League,Matchweek 37,Mon,Away,D,0,0,Brighton,0.9,0.8,39,,Jonjo Shelvey,3-5-2,Simon Hooper,https://fbref.com/en/matches/9defdd38/Brighton-and-Hove-Albion-Newcastle-United-July-20-2020-Premier-League,
44,2020-07-26,16:00 ,Premier League,Matchweek 38,Sun,Home,L,1,3,Liverpool,0.1,0.6,26,,Jonjo Shelvey,3-5-2,Anthony Taylor,https://fbref.com/en/matches/b6b1209d/Newcastle-United-Liverpool-July-26-2020-Premier-League,
