,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
31,2013-02-10,,Premier League,Matchweek 26,Sun,Home,W,2,0,Everton,,"75,525",,4-2-3-1,Mark Halsey,https://fbref.com/en/matches/b7129c3c/Manchester-United-Everton-February-10-2013-Premier-League,
33,2013-02-23,,Premier League,Matchweek 27,Sat,Away,W,2,0,QPR,,"18,337",,4-4-2,Anthony Taylor,https://fbref.com/en/matches/cea0b79f/Queens-Park-Rangers-Manchester-United-February-23-2013-Premier-League,
34,2013-03-02,,Premier League,Matchweek 28,Sat,Home,W,4,0,Norwich City,,"75,586",,4-2-3-1,Neil Swarbrick,https://fbref.com/en/matches/9a51380d/Manchester-United-Norwich-City-March-2-2013-Premier-League,
36,2013-03-16,,Premier League,Matchweek 30,Sat,Home,W,1,0,Reading,,"75,605",,4-2-3-1,Lee Mason,https://fbref.com/en/matches/5577913c/Manchester-United-Reading-March-16-2013-Premier-League,
37,2013-03-30,,Premier League,Matchweek 31,Sat,Away,W,1,0,Sunderland,,"43,760",,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/fa26d911/Sunderland-Manchester-United-March-30-2013-Premier-League,
38,2013-04-08,,Premier League,Matchweek 32,Mon,Home,L,1,2,Manchester City,,"75,498",,4-2-3-1,Mike Dean,https://fbref.com/en/matches/68c9f470/Manchester-Derby-Manchester-United-Manchester-City-April-8-2013-Premier-League,
39,2013-04-14,,Premier League,Matchweek 33,Sun,Away,W,2,0,Stoke City,,"27,191",,4-2-3-1,Jon Moss,https://fbref.com/en/matches/f08e4265/Stoke-City-Manchester-United-April-14-2013-Premier-League,
40,2013-04-17,,Premier League,Matchweek 29,Wed,Away,D,2,2,West Ham,,"34,692",,4-2-3-1,Lee Probert,https://fbref.com/en/matches/17869de0/West-Ham-United-Manchester-United-April-17-2013-Premier-League,
41,2013-04-22,,Premier League,Matchweek 34,Mon,Home,W,3,0,Aston Villa,,"75,591",,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/50703c2b/Manchester-United-Aston-Villa-April-22-2013-Premier-League,
42,2013-04-28,,Premier League,Matchweek 35,Sun,Away,D,1,1,Arsenal,,"60,112",,4-4-2,Phil Dowd,https://fbref.com/en/matches/c1135472/Arsenal-Manchester-United-April-28-2013-Premier-League,
43,2013-05-05,,Premier League,Matchweek 36,Sun,Home,L,0,1,Chelsea,,"75,500",,4-2-3-1,Howard Webb,https://fbref.com/en/matches/75b756a4/Manchester-United-Chelsea-May-5-2013-Premier-League,
44,2013-05-12,,Premier League,Matchweek 37,Sun,Home,W,2,1,Swansea City,,"75,572",,4-2-3-1,Jon Moss,https://fbref.com/en/matches/4ab25647/Manchester-United-Swansea-City-May-12-2013-Premier-League,
45,2013-05-19,,Premier League,Matchweek 38,Sun,Away,D,5,5,West Brom,,"26,438",,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/2ae38953/West-Bromwich-Albion-Manchester-United-May-19-2013-Premier-League,
