,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
27,2012-03-12,,Premier League,Matchweek 28,Mon,Away,L,1,2,Arsenal,,"60,095",,4-4-1-1,Howard Webb,https://fbref.com/en/matches/480d28ea/Arsenal-Newcastle-United-March-12-2012-Premier-League,
28,2012-03-18,,Premier League,Matchweek 29,Sun,Home,W,1,0,Norwich City,,"47,833",,4-1-2-1-2◆,Phil Dowd,https://fbref.com/en/matches/d35535f5/Newcastle-United-Norwich-City-March-18-2012-Premier-League,
29,2012-03-25,,Premier League,Matchweek 30,Sun,Away,W,3,1,West Brom,,"25,049",,4-4-2,Chris Foy,https://fbref.com/en/matches/2a4d9839/West-Bromwich-Albion-Newcastle-United-March-25-2012-Premier-League,
30,2012-04-01,,Premier League,Matchweek 31,Sun,Home,W,2,0,Liverpool,,"52,363",,4-5-1,Martin Atkinson,https://fbref.com/en/matches/219b49a0/Newcastle-United-Liverpool-April-1-2012-Premier-League,
31,2012-04-06,,Premier League,Matchweek 32,Fri,Away,W,2,0,Swansea City,,"19,874",,4-3-3,Howard Webb,https://fbref.com/en/matches/2f25c809/Swansea-City-Newcastle-United-April-6-2012-Premier-League,
32,2012-04-09,,Premier League,Matchweek 33,Mon,Home,W,2,0,Bolton,,"52,264",,4-4-2,Mike Jones,https://fbref.com/en/matches/f5d48fc0/Newcastle-United-Bolton-Wanderers-April-9-2012-Premier-League,
33,2012-04-21,,Premier League,Matchweek 35,Sat,Home,W,3,0,Stoke City,,"52,162",,4-3-3,Andre Marriner,https://fbref.com/en/matches/6f7b250e/Newcastle-United-Stoke-City-April-21-2012-Premier-League,
34,2012-04-28,,Premier League,Matchweek 36,Sat,Away,L,0,4,Wigan Athletic,,"22,187",,4-3-3,Mike Dean,https://fbref.com/en/matches/8147e88b/Wigan-Athletic-Newcastle-United-April-28-2012-Premier-League,
35,2012-05-02,,Premier League,Matchweek 34,Wed,Away,W,2,0,Chelsea,,"41,559",,4-4-2,Mark Halsey,https://fbref.com/en/matches/7dc974ca/Chelsea-Newcastle-United-May-2-2012-Premier-League,
36,2012-05-06,,Premier League,Matchweek 37,Sun,Home,L,0,2,Manchester City,,"52,389",,4-3-3,Howard Webb,https://fbref.com/en/matches/6c0a4b3a/Newcastle-United-Manchester-City-May-6-2012-Premier-League,
37,2012-05-13,,Premier League,Matchweek 38,Sun,Away,L,1,3,Everton,,"39,517",,4-4-2,Andre Marriner,https://fbref.com/en/matches/b5ab552e/Everton-Newcastle-United-May-13-2012-Premier-League,
