,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
15,2015-10-31,15:00 ,Premier League,Matchweek 11,Sat,Home,W,2,1,Norwich City,71,"53,418",Vincent Kompany,4-4-2,Robert Madley,https://fbref.com/en/matches/8838d0a5/Manchester-City-Norwich-City-October-31-2015-Premier-League,
17,2015-11-08,13:30 ,Premier League,Matchweek 12,Sun,Away,D,0,0,Aston Villa,59,"36,757",Vincent Kompany,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/1eda4c4b/Aston-Villa-Manchester-City-November-8-2015-Premier-League,
18,2015-11-21,17:30 ,Premier League,Matchweek 13,Sat,Home,L,1,4,Liverpool,58,"54,444",Yaya Touré,4-2-3-1,Jonathan Moss,https://fbref.com/en/matches/a583fe62/Manchester-City-Liverpool-November-21-2015-Premier-League,
20,2015-11-28,15:00 ,Premier League,Matchweek 14,Sat,Home,W,3,1,Southampton,46,"54,102",Yaya Touré,4-2-3-1,Roger East,https://fbref.com/en/matches/98d93343/Manchester-City-Southampton-November-28-2015-Premier-League,
22,2015-12-05,12:45 ,Premier League,Matchweek 15,Sat,Away,L,0,2,Stoke City,54,"27,264",Joe Hart,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/d8e95448/Stoke-City-Manchester-City-December-5-2015-Premier-League,
24,2015-12-12,15:00 ,Premier League,Matchweek 16,Sat,Home,W,2,1,Swansea City,53,"53,052",Yaya Touré,4-2-3-1,Robert Madley,https://fbref.com/en/matches/be37683c/Manchester-City-Swansea-City-December-12-2015-Premier-League,
25,2015-12-21,20:00 ,Premier League,Matchweek 17,Mon,Away,L,1,2,Arsenal,63,"60,053",Yaya Touré,4-4-1-1,Andre Marriner,https://fbref.com/en/matches/872b392d/Arsenal-Manchester-City-December-21-2015-Premier-League,
26,2015-12-26,15:00 ,Premier League,Matchweek 18,Sat,Home,W,4,1,Sunderland,66,"54,523",Yaya Touré,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/36ded974/Manchester-City-Sunderland-December-26-2015-Premier-League,
27,2015-12-29,19:45 ,Premier League,Matchweek 19,Tue,Away,D,0,0,Leicester City,61,"32,072",Yaya Touré,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/02a152cf/Leicester-City-Manchester-City-December-29-2015-Premier-League,
28,2016-01-02,17:30 ,Premier League,Matchweek 20,Sat,Away,W,2,1,Watford,52,"20,676",Yaya Touré,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/dc0bbe7b/Watford-Manchester-City-January-2-2016-Premier-League,
31,2016-01-13,19:45 ,Premier League,Matchweek 21,Wed,Home,D,0,0,Everton,55,"53,796",Yaya Touré,4-4-2,Roger East,https://fbref.com/en/matches/fd8569cf/Manchester-City-Everton-January-13-2016-Premier-League,
32,2016-01-16,15:00 ,Premier League,Matchweek 22,Sat,Home,W,4,0,Crystal Palace,53,"53,983",Joe Hart,4-4-2,Jonathan Moss,https://fbref.com/en/matches/f7537967/Manchester-City-Crystal-Palace-January-16-2016-Premier-League,
33,2016-01-23,17:30 ,Premier League,Matchweek 23,Sat,Away,D,2,2,West Ham,53,"34,977",Yaya Touré,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/7ec8244a/West-Ham-United-Manchester-City-January-23-2016-Premier-League,
36,2016-02-02,19:45 ,Premier League,Matchweek 24,Tue,Away,W,1,0,Sunderland,50,"38,852",Yaya Touré,4-4-2,Stuart Attwell,https://fbref.com/en/matches/36f7d04e/Sunderland-Manchester-City-February-2-2016-Premier-League,
37,2016-02-06,12:45 ,Premier League,Matchweek 25,Sat,Home,L,1,3,Leicester City,66,"54,693",Yaya Touré,4-4-2,Anthony Taylor,https://fbref.com/en/matches/7ffb1e98/Manchester-City-Leicester-City-February-6-2016-Premier-League,
38,2016-02-14,16:15 ,Premier League,Matchweek 26,Sun,Home,L,1,2,Tottenham,46,"54,551",Vincent Kompany,4-2-3-1,Mark Clattenburg,https://fbref.com/en/matches/2e18ee84/Manchester-City-Tottenham-Hotspur-February-14-2016-Premier-League,
42,2016-03-02,20:00 ,Premier League,Matchweek 28,Wed,Away,L,0,3,Liverpool,50,"43,597",Vincent Kompany,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/eb3817c4/Liverpool-Manchester-City-March-2-2016-Premier-League,
43,2016-03-05,15:00 ,Premier League,Matchweek 29,Sat,Home,W,4,0,Aston Villa,71,"53,892",Vincent Kompany,4-4-2,Lee Mason,https://fbref.com/en/matches/7d913489/Manchester-City-Aston-Villa-March-5-2016-Premier-League,
44,2016-03-12,12:45 ,Premier League,Matchweek 30,Sat,Away,D,0,0,Norwich City,66,"26,323",Vincent Kompany,4-4-2,Jonathan Moss,https://fbref.com/en/matches/c90a41ad/Norwich-City-Manchester-City-March-12-2016-Premier-League,
46,2016-03-20,16:00 ,Premier League,Matchweek 31,Sun,Home,L,0,1,Manchester Utd,55,"54,557",Yaya Touré,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/88726299/Manchester-Derby-Manchester-City-Manchester-United-March-20-2016-Premier-League,
47,2016-04-02,15:00 ,Premier League,Matchweek 32,Sat,Away,W,4,0,Bournemouth,54,"11,192",Pablo Zabaleta,4-2-3-1,Robert Madley,https://fbref.com/en/matches/caadab6c/Bournemouth-Manchester-City-April-2-2016-Premier-League,
49,2016-04-09,17:30 ,Premier League,Matchweek 33,Sat,Home,W,2,1,West Brom,62,"53,920",Joe Hart,4-4-2,Mike Jones,https://fbref.com/en/matches/465efeb6/Manchester-City-West-Bromwich-Albion-April-9-2016-Premier-League,
51,2016-04-16,17:30 ,Premier League,Matchweek 34,Sat,Away,W,3,0,Chelsea,48,"41,212",Yaya Touré,4-2-3-1,Mike Dean,https://fbref.com/en/matches/c0d9bda5/Chelsea-Manchester-City-April-16-2016-Premier-League,
52,2016-04-19,19:45 ,Premier League,Matchweek 27,Tue,Away,D,1,1,Newcastle Utd,57,"46,424",Vincent Kompany,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/2df616f6/Newcastle-United-Manchester-City-April-19-2016-Premier-League,
53,2016-04-23,12:45 ,Premier League,Matchweek 35,Sat,Home,W,4,0,Stoke City,53,"53,974",Yaya Touré,4-4-2,Robert Madley,https://fbref.com/en/matches/ee22b1dc/Manchester-City-Stoke-City-April-23-2016-Premier-League,
55,2016-05-01,16:30 ,Premier League,Matchweek 36,Sun,Away,L,2,4,Southampton,60,"31,472",Joe Hart,4-4-2,Andre Marriner,https://fbref.com/en/matches/bf0ff891/Southampton-Manchester-City-May-1-2016-Premier-League,
57,2016-05-08,16:00 ,Premier League,Matchweek 37,Sun,Home,D,2,2,Arsenal,57,"54,425",Joe Hart,4-4-2,Anthony Taylor,https://fbref.com/en/matches/55352594/Manchester-City-Arsenal-May-8-2016-Premier-League,
58,2016-05-15,15:00 ,Premier League,Matchweek 38,Sun,Away,D,1,1,Swansea City,50,"20,934",Joe Hart,4-4-2,Mike Dean,https://fbref.com/en/matches/058aaceb/Swansea-City-Manchester-City-May-15-2016-Premier-League,
