,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
13,2021-11-06,17:30 ,Premier League,Matchweek 11,Sat,Home,D,1,1,Newcastle Utd,1.5,0.3,65,"31,267",Lewis Dunk,4-2-3-1,David Coote,https://fbref.com/en/matches/10d11999/Brighton-and-Hove-Albion-Newcastle-United-November-6-2021-Premier-League,
14,2021-11-20,15:00 ,Premier League,Matchweek 12,Sat,Away,L,0,2,Aston Villa,0.4,0.7,62,"41,925",Lewis Dunk,3-5-2,Anthony Taylor,https://fbref.com/en/matches/88f081ac/Aston-Villa-Brighton-and-Hove-Albion-November-20-2021-Premier-League,
15,2021-11-27,17:30 ,Premier League,Matchweek 13,Sat,Home,D,0,0,Leeds United,2.1,0.6,57,"31,166",Lewis Dunk,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/5d651cd7/Brighton-and-Hove-Albion-Leeds-United-November-27-2021-Premier-League,
16,2021-12-01,19:30 ,Premier League,Matchweek 14,Wed,Away,D,1,1,West Ham,1.3,1.3,65,"59,626",Lewis Dunk,4-2-3-1,Chris Kavanagh,https://fbref.com/en/matches/2049300f/West-Ham-United-Brighton-and-Hove-Albion-December-1-2021-Premier-League,
17,2021-12-04,15:00 ,Premier League,Matchweek 15,Sat,Away,D,1,1,Southampton,1.6,1.6,56,"28,706",Shane Duffy,3-5-2,Anthony Taylor,https://fbref.com/en/matches/27fd5d70/Southampton-Brighton-and-Hove-Albion-December-4-2021-Premier-League,
18,2021-12-15,19:30 ,Premier League,Matchweek 17,Wed,Home,L,0,1,Wolves,1.2,1.0,59,"30,362",Dan Burn,4-3-3,Tony Harrington,https://fbref.com/en/matches/60178542/Brighton-and-Hove-Albion-Wolverhampton-Wanderers-December-15-2021-Premier-League,
19,2021-12-26,20:00 ,Premier League,Matchweek 19,Sun,Home,W,2,0,Brentford,0.8,0.7,50,"30,141",Adam Lallana,4-1-2-1-2◆,Darren England,https://fbref.com/en/matches/1f64133b/Brighton-and-Hove-Albion-Brentford-December-26-2021-Premier-League,
20,2021-12-29,19:30 ,Premier League,Matchweek 20,Wed,Away,D,1,1,Chelsea,0.9,0.7,53,"40,080",Adam Lallana,3-4-3,Mike Dean,https://fbref.com/en/matches/8fbe2e12/Chelsea-Brighton-and-Hove-Albion-December-29-2021-Premier-League,
21,2022-01-02,14:00 ,Premier League,Matchweek 21,Sun,Away,W,3,2,Everton,1.7,1.6,50,"38,203",Adam Lallana,4-4-2,John Brooks,https://fbref.com/en/matches/e22bb565/Everton-Brighton-and-Hove-Albion-January-2-2022-Premier-League,
23,2022-01-14,20:00 ,Premier League,Matchweek 22,Fri,Home,D,1,1,Crystal Palace,2.0,0.2,63,"30,675",Adam Lallana,4-1-2-1-2◆,Robert Jones,https://fbref.com/en/matches/96630936/Brighton-and-Hove-Albion-Crystal-Palace-January-14-2022-Premier-League,
24,2022-01-18,20:00 ,Premier League,Matchweek 24,Tue,Home,D,1,1,Chelsea,0.7,0.7,44,"30,880",Adam Webster,4-1-4-1,Kevin Friend,https://fbref.com/en/matches/b4c9c369/Brighton-and-Hove-Albion-Chelsea-January-18-2022-Premier-League,
25,2022-01-23,14:00 ,Premier League,Matchweek 23,Sun,Away,D,1,1,Leicester City,1.1,1.4,56,"31,231",Adam Webster,4-1-2-1-2◆,Martin Atkinson,https://fbref.com/en/matches/a28f6f69/Leicester-City-Brighton-and-Hove-Albion-January-23-2022-Premier-League,
27,2022-02-12,15:00 ,Premier League,Matchweek 25,Sat,Away,W,2,0,Watford,1.6,0.5,64,"20,795",Lewis Dunk,3-1-4-2,Jonathan Moss,https://fbref.com/en/matches/e04d98c4/Watford-Brighton-and-Hove-Albion-February-12-2022-Premier-League,
28,2022-02-15,20:15 ,Premier League,Matchweek 18,Tue,Away,L,0,2,Manchester Utd,0.7,1.7,50,"73,012",Lewis Dunk,4-1-2-1-2◆,Peter Bankes,https://fbref.com/en/matches/a1fb5fa2/Manchester-United-Brighton-and-Hove-Albion-February-15-2022-Premier-League,
29,2022-02-19,15:00 ,Premier League,Matchweek 26,Sat,Home,L,0,3,Burnley,0.6,0.7,68,"30,361",Adam Lallana,4-4-2,Kevin Friend,https://fbref.com/en/matches/b1df8cfd/Brighton-and-Hove-Albion-Burnley-February-19-2022-Premier-League,
30,2022-02-26,15:00 ,Premier League,Matchweek 27,Sat,Home,L,0,2,Aston Villa,0.7,1.0,66,"31,475",Lewis Dunk,3-5-2,John Brooks,https://fbref.com/en/matches/8cabd787/Brighton-and-Hove-Albion-Aston-Villa-February-26-2022-Premier-League,
31,2022-03-05,15:00 ,Premier League,Matchweek 28,Sat,Away,L,1,2,Newcastle Utd,1.5,1.7,68,"52,214",Lewis Dunk,4-1-2-1-2◆,Martin Atkinson,https://fbref.com/en/matches/02337bda/Newcastle-United-Brighton-and-Hove-Albion-March-5-2022-Premier-League,
32,2022-03-12,12:30 ,Premier League,Matchweek 29,Sat,Home,L,0,2,Liverpool,0.5,2.2,52,"31,474",Lewis Dunk,4-2-3-1,Mike Dean,https://fbref.com/en/matches/4d3331bb/Brighton-and-Hove-Albion-Liverpool-March-12-2022-Premier-League,
33,2022-03-16,19:30 ,Premier League,Matchweek 16,Wed,Home,L,0,2,Tottenham,0.7,2.2,48,"31,144",Lewis Dunk,4-2-3-1,Robert Jones,https://fbref.com/en/matches/59b3ee40/Brighton-and-Hove-Albion-Tottenham-Hotspur-March-16-2022-Premier-League,
34,2022-04-02,15:00 ,Premier League,Matchweek 31,Sat,Home,D,0,0,Norwich City,2.8,0.4,63,"31,245",Lewis Dunk,3-4-1-2,Simon Hooper,https://fbref.com/en/matches/df69a1b2/Brighton-and-Hove-Albion-Norwich-City-April-2-2022-Premier-League,
35,2022-04-09,15:00 ,Premier League,Matchweek 32,Sat,Away,W,2,1,Arsenal,0.6,1.9,36,"60,112",Lewis Dunk,3-5-2,David Coote,https://fbref.com/en/matches/37ddcda6/Arsenal-Brighton-and-Hove-Albion-April-9-2022-Premier-League,
36,2022-04-16,12:30 ,Premier League,Matchweek 33,Sat,Away,W,1,0,Tottenham,0.6,0.5,51,"58,685",Lewis Dunk,3-5-2,Craig Pawson,https://fbref.com/en/matches/0b266073/Tottenham-Hotspur-Brighton-and-Hove-Albion-April-16-2022-Premier-League,
37,2022-04-20,20:00 ,Premier League,Matchweek 30,Wed,Away,L,0,3,Manchester City,0.2,1.3,35,"52,226",Lewis Dunk,3-5-2,Mike Dean,https://fbref.com/en/matches/34fd93f9/Manchester-City-Brighton-and-Hove-Albion-April-20-2022-Premier-League,
38,2022-04-24,14:00 ,Premier League,Matchweek 34,Sun,Home,D,2,2,Southampton,1.7,0.9,48,"31,335",Lewis Dunk,4-3-1-2,Robert Jones,https://fbref.com/en/matches/32a11932/Brighton-and-Hove-Albion-Southampton-April-24-2022-Premier-League,
39,2022-04-30,15:00 ,Premier League,Matchweek 35,Sat,Away,W,3,0,Wolves,2.6,0.7,51,"31,243",Lewis Dunk,3-4-3,Simon Hooper,https://fbref.com/en/matches/b800c4ba/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-April-30-2022-Premier-League,
40,2022-05-07,17:30 ,Premier League,Matchweek 36,Sat,Home,W,4,0,Manchester Utd,2.3,0.9,42,"31,637",Lewis Dunk,3-4-3,Andy Madley,https://fbref.com/en/matches/efa43305/Brighton-and-Hove-Albion-Manchester-United-May-7-2022-Premier-League,
41,2022-05-15,14:00 ,Premier League,Matchweek 37,Sun,Away,D,1,1,Leeds United,2.2,1.6,50,"36,638",Lewis Dunk,3-4-3,Mike Dean,https://fbref.com/en/matches/1ca898da/Leeds-United-Brighton-and-Hove-Albion-May-15-2022-Premier-League,
42,2022-05-22,16:00 ,Premier League,Matchweek 38,Sun,Home,W,3,1,West Ham,1.6,0.2,50,"31,604",Lewis Dunk,4-3-2-1,Kevin Friend,https://fbref.com/en/matches/70a81794/Brighton-and-Hove-Albion-West-Ham-United-May-22-2022-Premier-League,
