,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
15,2010-12-04,,Premier League,Matchweek 16,Sat,Home,D,2,2,Stoke City,,"15,100",,4-1-4-1,Mike Jones,https://fbref.com/en/matches/3af70371/Wigan-Athletic-Stoke-City-December-4-2010-Premier-League,
16,2010-12-11,,Premier League,Matchweek 17,Sat,Away,D,0,0,Everton,,"32,853",,4-1-4-1,Michael Oliver,https://fbref.com/en/matches/a1b9d6a1/Everton-Wigan-Athletic-December-11-2010-Premier-League,
17,2010-12-26,,Premier League,Matchweek 19,Sun,Away,W,2,1,Wolves,,"26,901",,4-1-4-1,Mike Dean,https://fbref.com/en/matches/9df19ffe/Wolverhampton-Wanderers-Wigan-Athletic-December-26-2010-Premier-League,
18,2010-12-29,,Premier League,Matchweek 20,Wed,Home,D,2,2,Arsenal,,"17,014",,4-2-3-1,Lee Probert,https://fbref.com/en/matches/b76f5ba9/Wigan-Athletic-Arsenal-December-29-2010-Premier-League,
19,2011-01-02,,Premier League,Matchweek 21,Sun,Home,L,0,1,Newcastle Utd,,"15,277",,4-2-3-1,Howard Webb,https://fbref.com/en/matches/af9f05e8/Wigan-Athletic-Newcastle-United-January-2-2011-Premier-League,
20,2011-01-05,,Premier League,Matchweek 22,Wed,Away,D,1,1,Bolton,,"18,852",,4-5-1,Phil Dowd,https://fbref.com/en/matches/5f1015f0/Bolton-Wanderers-Wigan-Athletic-January-5-2011-Premier-League,
21,2011-01-15,,Premier League,Matchweek 23,Sat,Home,D,1,1,Fulham,,"18,820",,4-3-3,Anthony Taylor,https://fbref.com/en/matches/9c472175/Wigan-Athletic-Fulham-January-15-2011-Premier-League,
22,2011-01-22,,Premier League,Matchweek 24,Sat,Away,L,0,3,Arsenal,,"59,552",,4-1-4-1,Kevin Friend,https://fbref.com/en/matches/6f4e653f/Arsenal-Wigan-Athletic-January-22-2011-Premier-League,
23,2011-01-25,,Premier League,Matchweek 18,Tue,Home,L,1,2,Aston Villa,,"16,442",,4-3-3,Jon Moss,https://fbref.com/en/matches/0389f4ee/Wigan-Athletic-Aston-Villa-January-25-2011-Premier-League,
24,2011-02-01,,Premier League,Matchweek 25,Tue,Away,D,2,2,West Brom,,"25,358",,4-3-3,Phil Dowd,https://fbref.com/en/matches/a91e5663/West-Bromwich-Albion-Wigan-Athletic-February-1-2011-Premier-League,
25,2011-02-05,,Premier League,Matchweek 26,Sat,Home,W,4,3,Blackburn,,"18,567",,4-3-3,Mike Dean,https://fbref.com/en/matches/396bf9e3/Wigan-Athletic-Blackburn-Rovers-February-5-2011-Premier-League,
26,2011-02-12,,Premier League,Matchweek 27,Sat,Away,D,1,1,Liverpool,,"44,609",,4-5-1,Kevin Friend,https://fbref.com/en/matches/7ba9c3f7/Liverpool-Wigan-Athletic-February-12-2011-Premier-League,
27,2011-02-26,,Premier League,Matchweek 28,Sat,Home,L,0,4,Manchester Utd,,"18,140",,4-3-3,Mark Clattenburg,https://fbref.com/en/matches/2ee8038c/Wigan-Athletic-Manchester-United-February-26-2011-Premier-League,
28,2011-03-05,,Premier League,Matchweek 29,Sat,Away,L,0,1,Manchester City,,"44,864",,4-1-4-1,Stuart Attwell,https://fbref.com/en/matches/e0158251/Manchester-City-Wigan-Athletic-March-5-2011-Premier-League,
29,2011-03-19,,Premier League,Matchweek 30,Sat,Home,W,2,1,Birmingham City,,"16,421",,4-3-3,Lee Probert,https://fbref.com/en/matches/8a751dd2/Wigan-Athletic-Birmingham-City-March-19-2011-Premier-League,
30,2011-04-02,,Premier League,Matchweek 31,Sat,Home,D,0,0,Tottenham,,"18,578",,4-3-3,Andre Marriner,https://fbref.com/en/matches/a4645194/Wigan-Athletic-Tottenham-Hotspur-April-2-2011-Premier-League,
31,2011-04-09,,Premier League,Matchweek 32,Sat,Away,L,0,1,Chelsea,,"40,734",,4-3-3,Howard Webb,https://fbref.com/en/matches/ce6b01d5/Chelsea-Wigan-Athletic-April-9-2011-Premier-League,
32,2011-04-16,,Premier League,Matchweek 33,Sat,Away,W,3,1,Blackpool,,"16,030",,4-3-3,Peter Walton,https://fbref.com/en/matches/cd873014/Blackpool-Wigan-Athletic-April-16-2011-Premier-League,
33,2011-04-23,,Premier League,Matchweek 34,Sat,Away,L,2,4,Sunderland,,"39,650",,4-3-3,Lee Probert,https://fbref.com/en/matches/825715e3/Sunderland-Wigan-Athletic-April-23-2011-Premier-League,
34,2011-04-30,,Premier League,Matchweek 35,Sat,Home,D,1,1,Everton,,"17,051",,4-3-3,Lee Mason,https://fbref.com/en/matches/d585620f/Wigan-Athletic-Everton-April-30-2011-Premier-League,
35,2011-05-07,,Premier League,Matchweek 36,Sat,Away,D,1,1,Aston Villa,,"36,293",,4-2-3-1,Mike Jones,https://fbref.com/en/matches/84242729/Aston-Villa-Wigan-Athletic-May-7-2011-Premier-League,
36,2011-05-15,,Premier League,Matchweek 37,Sun,Home,W,3,2,West Ham,,"22,043",,4-3-3,Mike Dean,https://fbref.com/en/matches/13058876/Wigan-Athletic-West-Ham-United-May-15-2011-Premier-League,
37,2011-05-22,,Premier League,Matchweek 38,Sun,Away,W,1,0,Stoke City,,"27,566",,4-3-3,Andre Marriner,https://fbref.com/en/matches/647754c3/Stoke-City-Wigan-Athletic-May-22-2011-Premier-League,
