,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
31,2018-03-03,15:00 ,Premier League,Matchweek 29,Sat,Home,W,1,0,West Brom,1.3,1.1,53,"20,022",Troy Deeney,4-2-3-1,Paul Tierney,https://fbref.com/en/matches/02b0f00c/Watford-West-Bromwich-Albion-March-3-2018-Premier-League,
32,2018-03-11,13:30 ,Premier League,Matchweek 30,Sun,Away,L,0,3,Arsenal,1.4,2.2,41,"59,131",Troy Deeney,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/9eba55b6/Arsenal-Watford-March-11-2018-Premier-League,
33,2018-03-17,17:30 ,Premier League,Matchweek 31,Sat,Away,L,0,5,Liverpool,0.4,2.3,42,"53,287",Troy Deeney,3-4-3,Anthony Taylor,https://fbref.com/en/matches/99d79931/Liverpool-Watford-March-17-2018-Premier-League,
34,2018-03-31,15:00 ,Premier League,Matchweek 32,Sat,Home,D,2,2,Bournemouth,0.7,1.7,50,"20,393",Troy Deeney,4-2-3-1,Andy Madley,https://fbref.com/en/matches/fe2d2f2c/Watford-Bournemouth-March-31-2018-Premier-League,
35,2018-04-07,15:00 ,Premier League,Matchweek 33,Sat,Home,L,1,2,Burnley,1.2,1.0,60,"20,044",Troy Deeney,4-2-3-1,Paul Tierney,https://fbref.com/en/matches/8410e555/Watford-Burnley-April-7-2018-Premier-League,
36,2018-04-14,15:00 ,Premier League,Matchweek 34,Sat,Away,L,0,1,Huddersfield,0.2,0.8,51,"23,961",Troy Deeney,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/d9d7c9b3/Huddersfield-Town-Watford-April-14-2018-Premier-League,
37,2018-04-21,15:00 ,Premier League,Matchweek 35,Sat,Home,D,0,0,Crystal Palace,0.6,0.3,52,"20,401",Troy Deeney,4-4-2,Chris Kavanagh,https://fbref.com/en/matches/abaea3fc/Watford-Crystal-Palace-April-21-2018-Premier-League,
38,2018-04-30,20:00 ,Premier League,Matchweek 36,Mon,Away,L,0,2,Tottenham,1.3,1.4,39,"52,675",Adrian Mariappa,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/5f040190/Tottenham-Hotspur-Watford-April-30-2018-Premier-League,
39,2018-05-05,15:00 ,Premier League,Matchweek 37,Sat,Home,W,2,1,Newcastle Utd,2.5,0.7,39,"20,375",Troy Deeney,4-4-2,Roger East,https://fbref.com/en/matches/f337e187/Watford-Newcastle-United-May-5-2018-Premier-League,
40,2018-05-13,15:00 ,Premier League,Matchweek 38,Sun,Away,L,0,1,Manchester Utd,0.6,0.4,48,"75,049",Heurelho Gomes,4-1-4-1,Lee Mason,https://fbref.com/en/matches/c137bab4/Manchester-United-Watford-May-13-2018-Premier-League,
