,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
12,2017-11-04,15:00 ,Premier League,Matchweek 11,Sat,Home,W,1,0,West Brom,0.3,0.4,50,"24,169",Jonathan Hogg,4-4-1-1,Roger East,https://fbref.com/en/matches/b2cc19bf/Huddersfield-Town-West-Bromwich-Albion-November-4-2017-Premier-League,
13,2017-11-18,15:00 ,Premier League,Matchweek 12,Sat,Away,L,0,4,Bournemouth,1.2,0.7,69,"10,879",Aaron Mooy,4-2-3-1,Lee Probert,https://fbref.com/en/matches/5e8ab70a/Bournemouth-Huddersfield-Town-November-18-2017-Premier-League,
14,2017-11-26,16:00 ,Premier League,Matchweek 13,Sun,Home,L,1,2,Manchester City,0.6,2.6,22,"24,121",Tommy Smith,4-5-1,Craig Pawson,https://fbref.com/en/matches/c150919a/Huddersfield-Town-Manchester-City-November-26-2017-Premier-League,
15,2017-11-29,19:45 ,Premier League,Matchweek 14,Wed,Away,L,0,5,Arsenal,0.5,4.0,31,"59,285",Jonathan Hogg,3-4-3,Graham Scott,https://fbref.com/en/matches/5765760d/Arsenal-Huddersfield-Town-November-29-2017-Premier-League,
16,2017-12-02,15:00 ,Premier League,Matchweek 15,Sat,Away,L,0,2,Everton,0.3,0.7,53,"39,167",Tommy Smith,4-2-3-1,Chris Kavanagh,https://fbref.com/en/matches/cfc62400/Everton-Huddersfield-Town-December-2-2017-Premier-League,
17,2017-12-09,15:00 ,Premier League,Matchweek 16,Sat,Home,W,2,0,Brighton,2.2,0.3,58,"24,018",Tommy Smith,4-2-3-1,Stuart Attwell,https://fbref.com/en/matches/1e0cec3d/Huddersfield-Town-Brighton-and-Hove-Albion-December-9-2017-Premier-League,
18,2017-12-12,20:00 ,Premier League,Matchweek 17,Tue,Home,L,1,3,Chelsea,0.7,1.5,36,"24,169",Tommy Smith,4-5-1,Andre Marriner,https://fbref.com/en/matches/6e0cc46e/Huddersfield-Town-Chelsea-December-12-2017-Premier-League,
19,2017-12-16,15:00 ,Premier League,Matchweek 18,Sat,Away,W,4,1,Watford,3.4,0.6,40,"20,026",Jonathan Hogg,4-4-2,Michael Oliver,https://fbref.com/en/matches/178a7528/Watford-Huddersfield-Town-December-16-2017-Premier-League,
20,2017-12-23,15:00 ,Premier League,Matchweek 19,Sat,Away,D,1,1,Southampton,1.1,1.3,47,"29,675",Christopher Schindler,4-2-3-1,Lee Probert,https://fbref.com/en/matches/6ea3edf9/Southampton-Huddersfield-Town-December-23-2017-Premier-League,
21,2017-12-26,15:00 ,Premier League,Matchweek 20,Tue,Home,D,1,1,Stoke City,1.8,1.6,59,"24,047",Tommy Smith,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/c892dd25/Huddersfield-Town-Stoke-City-December-26-2017-Premier-League,
22,2017-12-30,15:00 ,Premier League,Matchweek 21,Sat,Home,D,0,0,Burnley,0.1,1.2,56,"24,095",Christopher Schindler,4-2-3-1,Paul Tierney,https://fbref.com/en/matches/2a80724c/Huddersfield-Town-Burnley-December-30-2017-Premier-League,
23,2018-01-01,15:00 ,Premier League,Matchweek 22,Mon,Away,L,0,3,Leicester City,0.2,1.5,48,"31,748",Tommy Smith,4-2-3-1,Graham Scott,https://fbref.com/en/matches/55099119/Leicester-City-Huddersfield-Town-January-1-2018-Premier-League,
25,2018-01-13,15:00 ,Premier League,Matchweek 23,Sat,Home,L,1,4,West Ham,0.7,0.9,63,"24,105",Tommy Smith,4-2-3-1,Jonathan Moss,https://fbref.com/en/matches/7e7a4e35/Huddersfield-Town-West-Ham-United-January-13-2018-Premier-League,
26,2018-01-20,15:00 ,Premier League,Matchweek 24,Sat,Away,L,0,2,Stoke City,0.3,1.0,51,"29,785",Jonathan Hogg,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/4acdcd55/Stoke-City-Huddersfield-Town-January-20-2018-Premier-League,
28,2018-01-30,20:00 ,Premier League,Matchweek 25,Tue,Home,L,0,3,Liverpool,0.3,1.8,26,"24,121",Jonathan Hogg,5-3-2,Kevin Friend,https://fbref.com/en/matches/813d0751/Huddersfield-Town-Liverpool-January-30-2018-Premier-League,
29,2018-02-03,15:00 ,Premier League,Matchweek 26,Sat,Away,L,0,2,Manchester Utd,0.2,1.6,26,"74,742",Tommy Smith,4-1-4-1,Stuart Attwell,https://fbref.com/en/matches/a41f9ea1/Manchester-United-Huddersfield-Town-February-3-2018-Premier-League,
31,2018-02-11,12:00 ,Premier League,Matchweek 27,Sun,Home,W,4,1,Bournemouth,2.2,0.3,50,"23,823",Jonathan Hogg,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/5406ef33/Huddersfield-Town-Bournemouth-February-11-2018-Premier-League,
33,2018-02-24,15:00 ,Premier League,Matchweek 28,Sat,Away,W,2,1,West Brom,1.1,1.2,47,"25,920",Jonathan Hogg,4-2-3-1,Jonathan Moss,https://fbref.com/en/matches/6d26af49/West-Bromwich-Albion-Huddersfield-Town-February-24-2018-Premier-League,
34,2018-03-03,15:00 ,Premier League,Matchweek 29,Sat,Away,L,0,2,Tottenham,0.1,1.6,26,"68,311",Jonathan Hogg,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/df00152d/Tottenham-Hotspur-Huddersfield-Town-March-3-2018-Premier-League,
35,2018-03-10,15:00 ,Premier League,Matchweek 30,Sat,Home,D,0,0,Swansea City,1.4,0.0,80,"23,567",Jonathan Hogg,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/f35f4268/Huddersfield-Town-Swansea-City-March-10-2018-Premier-League,
36,2018-03-17,15:00 ,Premier League,Matchweek 31,Sat,Home,L,0,2,Crystal Palace,0.3,2.7,55,"23,918",Jonathan Hogg,4-2-3-1,Mike Dean,https://fbref.com/en/matches/3b6ded14/Huddersfield-Town-Crystal-Palace-March-17-2018-Premier-League,
37,2018-03-31,15:00 ,Premier League,Matchweek 32,Sat,Away,L,0,1,Newcastle Utd,0.1,2.4,37,"52,261",Tommy Smith,4-4-2,Martin Atkinson,https://fbref.com/en/matches/f7c1128f/Newcastle-United-Huddersfield-Town-March-31-2018-Premier-League,
38,2018-04-07,15:00 ,Premier League,Matchweek 33,Sat,Away,D,1,1,Brighton,1.5,1.5,58,"30,501",Jonathan Hogg,4-4-1-1,Anthony Taylor,https://fbref.com/en/matches/a5f340e0/Brighton-and-Hove-Albion-Huddersfield-Town-April-7-2018-Premier-League,
39,2018-04-14,15:00 ,Premier League,Matchweek 34,Sat,Home,W,1,0,Watford,0.8,0.2,49,"23,961",Jonathan Hogg,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/d9d7c9b3/Huddersfield-Town-Watford-April-14-2018-Premier-League,
40,2018-04-28,15:00 ,Premier League,Matchweek 36,Sat,Home,L,0,2,Everton,0.6,0.6,54,"24,121",Jonathan Hogg,4-2-3-1,Lee Probert,https://fbref.com/en/matches/611476e6/Huddersfield-Town-Everton-April-28-2018-Premier-League,
41,2018-05-06,13:30 ,Premier League,Matchweek 37,Sun,Away,D,0,0,Manchester City,0.2,0.8,22,"54,350",Tommy Smith,5-3-2,Mike Dean,https://fbref.com/en/matches/a71b21ec/Manchester-City-Huddersfield-Town-May-6-2018-Premier-League,
42,2018-05-09,19:45 ,Premier League,Matchweek 35,Wed,Away,D,1,1,Chelsea,0.7,1.9,22,"38,910",Tommy Smith,5-3-2,Lee Mason,https://fbref.com/en/matches/f0f325a6/Chelsea-Huddersfield-Town-May-9-2018-Premier-League,
43,2018-05-13,15:00 ,Premier League,Matchweek 38,Sun,Home,L,0,1,Arsenal,1.7,2.0,45,"24,122",Jonathan Hogg,5-3-2,Michael Oliver,https://fbref.com/en/matches/7c431214/Huddersfield-Town-Arsenal-May-13-2018-Premier-League,
