,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
18,2012-11-28,,Premier League,Matchweek 14,Wed,Home,D,0,0,Fulham,,"41,707",,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/f79d3f11/Chelsea-Fulham-November-28-2012-Premier-League,
19,2012-12-01,,Premier League,Matchweek 15,Sat,Away,L,1,3,West Ham,,"35,005",,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/bd48a8bf/West-Ham-United-Chelsea-December-1-2012-Premier-League,
21,2012-12-08,,Premier League,Matchweek 16,Sat,Away,W,3,1,Sunderland,,"39,273",,4-2-3-1,Mark Halsey,https://fbref.com/en/matches/ef9309a7/Sunderland-Chelsea-December-8-2012-Premier-League,
22,2012-12-23,,Premier League,Matchweek 18,Sun,Home,W,8,0,Aston Villa,,"41,363",,4-2-3-1,Phil Dowd,https://fbref.com/en/matches/f413452c/Chelsea-Aston-Villa-December-23-2012-Premier-League,
23,2012-12-26,,Premier League,Matchweek 19,Wed,Away,W,1,0,Norwich City,,"26,831",,4-2-3-1,Jon Moss,https://fbref.com/en/matches/4eb2ef3a/Norwich-City-Chelsea-December-26-2012-Premier-League,
24,2012-12-30,,Premier League,Matchweek 20,Sun,Away,W,2,1,Everton,,"39,485",,4-3-3,Howard Webb,https://fbref.com/en/matches/3f4f55fe/Everton-Chelsea-December-30-2012-Premier-League,
25,2013-01-02,,Premier League,Matchweek 21,Wed,Home,L,0,1,QPR,,"41,634",,4-2-3-1,Lee Mason,https://fbref.com/en/matches/5fbed167/Chelsea-Queens-Park-Rangers-January-2-2013-Premier-League,
26,2013-01-12,,Premier League,Matchweek 22,Sat,Away,W,4,0,Stoke City,,"27,348",,4-2-3-1,Andre Marriner,https://fbref.com/en/matches/5e786139/Stoke-City-Chelsea-January-12-2013-Premier-League,
27,2013-01-16,,Premier League,Matchweek 17,Wed,Home,D,2,2,Southampton,,"38,484",,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/aa03dc87/Chelsea-Southampton-January-16-2013-Premier-League,
28,2013-01-20,,Premier League,Matchweek 23,Sun,Home,W,2,1,Arsenal,,"41,784",,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/84f8690d/North-West-London-Derby-Chelsea-Arsenal-January-20-2013-Premier-League,
29,2013-01-30,,Premier League,Matchweek 24,Wed,Away,D,2,2,Reading,,"24,097",,4-2-3-1,Mark Halsey,https://fbref.com/en/matches/8d8d15ce/Reading-Chelsea-January-30-2013-Premier-League,
30,2013-02-02,,Premier League,Matchweek 25,Sat,Away,L,2,3,Newcastle Utd,,"52,314",,4-2-3-1,Howard Webb,https://fbref.com/en/matches/cb8c891d/Newcastle-United-Chelsea-February-2-2013-Premier-League,
31,2013-02-09,,Premier League,Matchweek 26,Sat,Home,W,4,1,Wigan Athletic,,"41,562",,4-2-3-1,Mike Dean,https://fbref.com/en/matches/c32992b0/Chelsea-Wigan-Athletic-February-9-2013-Premier-League,
34,2013-02-24,,Premier League,Matchweek 27,Sun,Away,L,0,2,Manchester City,,"47,256",,4-2-3-1,Andre Marriner,https://fbref.com/en/matches/d408a4cf/Manchester-City-Chelsea-February-24-2013-Premier-League,
35,2013-03-02,,Premier League,Matchweek 28,Sat,Home,W,1,0,West Brom,,"41,548",,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/19d8943b/Chelsea-West-Bromwich-Albion-March-2-2013-Premier-League,
38,2013-03-17,,Premier League,Matchweek 30,Sun,Home,W,2,0,West Ham,,"41,639",,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/eb118713/Chelsea-West-Ham-United-March-17-2013-Premier-League,
39,2013-03-30,,Premier League,Matchweek 31,Sat,Away,L,1,2,Southampton,,"31,779",,4-2-3-1,Jon Moss,https://fbref.com/en/matches/1aeb5f2c/Southampton-Chelsea-March-30-2013-Premier-League,
41,2013-04-07,,Premier League,Matchweek 32,Sun,Home,W,2,1,Sunderland,,"41,500",,4-2-3-1,Neil Swarbrick,https://fbref.com/en/matches/6166286b/Chelsea-Sunderland-April-7-2013-Premier-League,
43,2013-04-17,,Premier League,Matchweek 29,Wed,Away,W,3,0,Fulham,,"25,002",,4-2-3-1,Mike Dean,https://fbref.com/en/matches/6d8aebff/Fulham-Chelsea-April-17-2013-Premier-League,
44,2013-04-21,,Premier League,Matchweek 34,Sun,Away,D,2,2,Liverpool,,"45,009",,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/dd70bee6/Liverpool-Chelsea-April-21-2013-Premier-League,
46,2013-04-28,,Premier League,Matchweek 35,Sun,Home,W,2,0,Swansea City,,"41,780",,4-2-3-1,Mark Clattenburg,https://fbref.com/en/matches/bbe6bc53/Chelsea-Swansea-City-April-28-2013-Premier-League,
48,2013-05-05,,Premier League,Matchweek 36,Sun,Away,W,1,0,Manchester Utd,,"75,500",,4-2-3-1,Howard Webb,https://fbref.com/en/matches/75b756a4/Manchester-United-Chelsea-May-5-2013-Premier-League,
49,2013-05-08,,Premier League,Matchweek 33,Wed,Home,D,2,2,Tottenham,,"41,581",,4-2-3-1,Mike Dean,https://fbref.com/en/matches/ec2b53d3/Chelsea-Tottenham-Hotspur-May-8-2013-Premier-League,
50,2013-05-11,,Premier League,Matchweek 37,Sat,Away,W,2,1,Aston Villa,,"42,084",,4-2-3-1,Lee Mason,https://fbref.com/en/matches/75362712/Aston-Villa-Chelsea-May-11-2013-Premier-League,
52,2013-05-19,,Premier League,Matchweek 38,Sun,Home,W,2,1,Everton,,"41,794",,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/6d284af3/Chelsea-Everton-May-19-2013-Premier-League,
