,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
13,2019-11-10,14:00 ,Premier League,Matchweek 12,Sun,Away,L,1,3,Manchester Utd,0.8,3.6,58,"73,556",Lewis Dunk,4-4-2,Jonathan Moss,https://fbref.com/en/matches/014bbabe/Manchester-United-Brighton-and-Hove-Albion-November-10-2019-Premier-League,
14,2019-11-23,15:00 ,Premier League,Matchweek 13,Sat,Home,L,0,2,Leicester City,0.6,3.6,53,"30,640",Dale Stephens,3-4-3,Mike Dean,https://fbref.com/en/matches/d0f6bac9/Brighton-and-Hove-Albion-Leicester-City-November-23-2019-Premier-League,
15,2019-11-30,15:00 ,Premier League,Matchweek 14,Sat,Away,L,1,2,Liverpool,0.8,1.3,56,"53,319",Lewis Dunk,4-3-2-1,Martin Atkinson,https://fbref.com/en/matches/2c240ae6/Liverpool-Brighton-and-Hove-Albion-November-30-2019-Premier-League,
16,2019-12-05,20:15 ,Premier League,Matchweek 15,Thu,Away,W,2,1,Arsenal,1.7,0.9,50,"60,164",Lewis Dunk,4-1-2-1-2◆,Graham Scott,https://fbref.com/en/matches/372828cb/Arsenal-Brighton-and-Hove-Albion-December-5-2019-Premier-League,
17,2019-12-08,16:30 ,Premier League,Matchweek 16,Sun,Home,D,2,2,Wolves,1.2,1.5,61,"30,189",Lewis Dunk,4-3-3,Jonathan Moss,https://fbref.com/en/matches/daad5806/Brighton-and-Hove-Albion-Wolverhampton-Wanderers-December-8-2019-Premier-League,
18,2019-12-16,19:45 ,Premier League,Matchweek 17,Mon,Away,D,1,1,Crystal Palace,2.3,0.7,65,"24,175",Lewis Dunk,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/1163ec4a/Crystal-Palace-Brighton-and-Hove-Albion-December-16-2019-Premier-League,
19,2019-12-21,15:00 ,Premier League,Matchweek 18,Sat,Home,L,0,1,Sheffield Utd,0.5,1.3,69,"30,505",Lewis Dunk,4-2-3-1,Robert Jones,https://fbref.com/en/matches/473db5a3/Brighton-and-Hove-Albion-Sheffield-United-December-21-2019-Premier-League,
20,2019-12-26,12:30 ,Premier League,Matchweek 19,Thu,Away,L,1,2,Tottenham,1.0,0.8,46,"56,308",Dale Stephens,3-4-3,Graham Scott,https://fbref.com/en/matches/eebe09b9/Tottenham-Hotspur-Brighton-and-Hove-Albion-December-26-2019-Premier-League,
21,2019-12-28,12:30 ,Premier League,Matchweek 20,Sat,Home,W,2,0,Bournemouth,0.8,0.5,55,"30,441",Lewis Dunk,4-2-3-1,Paul Tierney,https://fbref.com/en/matches/d7b72d7f/Brighton-and-Hove-Albion-Bournemouth-December-28-2019-Premier-League,
22,2020-01-01,12:30 ,Premier League,Matchweek 21,Wed,Home,D,1,1,Chelsea,1.3,1.3,48,"30,559",Lewis Dunk,4-1-2-1-2◆,Stuart Attwell,https://fbref.com/en/matches/9b72407a/Brighton-and-Hove-Albion-Chelsea-January-1-2020-Premier-League,
24,2020-01-11,15:00 ,Premier League,Matchweek 22,Sat,Away,L,0,1,Everton,1.3,1.7,47,"38,772",Lewis Dunk,3-4-3,David Coote,https://fbref.com/en/matches/61cc2ca5/Everton-Brighton-and-Hove-Albion-January-11-2020-Premier-League,
25,2020-01-18,15:00 ,Premier League,Matchweek 23,Sat,Home,D,1,1,Aston Villa,1.1,0.6,55,"30,551",Lewis Dunk,4-4-2,Andy Madley,https://fbref.com/en/matches/bd044bad/Brighton-and-Hove-Albion-Aston-Villa-January-18-2020-Premier-League,
26,2020-01-21,19:30 ,Premier League,Matchweek 24,Tue,Away,L,1,3,Bournemouth,1.8,1.4,66,"10,065",Lewis Dunk,4-4-2,Kevin Friend,https://fbref.com/en/matches/ba03a070/Bournemouth-Brighton-and-Hove-Albion-January-21-2020-Premier-League,
27,2020-02-01,15:00 ,Premier League,Matchweek 25,Sat,Away,D,3,3,West Ham,1.9,0.8,65,"59,952",Lewis Dunk,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/14d877cc/West-Ham-United-Brighton-and-Hove-Albion-February-1-2020-Premier-League,
28,2020-02-08,17:30 ,Premier League,Matchweek 26,Sat,Home,D,1,1,Watford,0.8,0.2,66,"30,443",Lewis Dunk,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/111b8b45/Brighton-and-Hove-Albion-Watford-February-8-2020-Premier-League,
29,2020-02-22,15:00 ,Premier League,Matchweek 27,Sat,Away,D,1,1,Sheffield Utd,1.2,1.6,35,"31,888",Lewis Dunk,5-3-2,Graham Scott,https://fbref.com/en/matches/c24b02bd/Sheffield-United-Brighton-and-Hove-Albion-February-22-2020-Premier-League,
30,2020-02-29,12:30 ,Premier League,Matchweek 28,Sat,Home,L,0,1,Crystal Palace,2.2,2.5,65,"30,124",Lewis Dunk,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/aeb979e2/Brighton-and-Hove-Albion-Crystal-Palace-February-29-2020-Premier-League,
31,2020-03-07,15:00 ,Premier League,Matchweek 29,Sat,Away,D,0,0,Wolves,0.3,0.8,57,"31,490",Lewis Dunk,4-3-3,Andre Marriner,https://fbref.com/en/matches/6a08610e/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-March-7-2020-Premier-League,
32,2020-06-20,15:00 ,Premier League,Matchweek 30,Sat,Home,W,2,1,Arsenal,1.0,0.8,41,,Lewis Dunk,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/1abcdcde/Brighton-and-Hove-Albion-Arsenal-June-20-2020-Premier-League,
33,2020-06-23,18:00 ,Premier League,Matchweek 31,Tue,Away,D,0,0,Leicester City,1.1,0.6,34,,Lewis Dunk,4-2-2-2,Lee Mason,https://fbref.com/en/matches/481a9a3a/Leicester-City-Brighton-and-Hove-Albion-June-23-2020-Premier-League,
34,2020-06-30,20:15 ,Premier League,Matchweek 32,Tue,Home,L,0,3,Manchester Utd,0.4,1.0,38,,Lewis Dunk,4-4-2,Andre Marriner,https://fbref.com/en/matches/be321c59/Brighton-and-Hove-Albion-Manchester-United-June-30-2020-Premier-League,
35,2020-07-04,12:30 ,Premier League,Matchweek 33,Sat,Away,W,1,0,Norwich City,1.0,0.6,42,,Lewis Dunk,4-2-2-2,Stuart Attwell,https://fbref.com/en/matches/aa3a3540/Norwich-City-Brighton-and-Hove-Albion-July-4-2020-Premier-League,
36,2020-07-08,20:15 ,Premier League,Matchweek 34,Wed,Home,L,1,3,Liverpool,2.4,2.5,44,,Lewis Dunk,4-3-1-2,Craig Pawson,https://fbref.com/en/matches/3296482a/Brighton-and-Hove-Albion-Liverpool-July-8-2020-Premier-League,
37,2020-07-11,20:00 ,Premier League,Matchweek 35,Sat,Home,L,0,5,Manchester City,0.2,4.4,30,,Lewis Dunk,4-4-1-1,Graham Scott,https://fbref.com/en/matches/a24d3d6b/Brighton-and-Hove-Albion-Manchester-City-July-11-2020-Premier-League,
38,2020-07-16,20:15 ,Premier League,Matchweek 36,Thu,Away,D,1,1,Southampton,0.7,2.5,33,,Lewis Dunk,3-4-1-2,Andre Marriner,https://fbref.com/en/matches/793f900e/Southampton-Brighton-and-Hove-Albion-July-16-2020-Premier-League,
39,2020-07-20,18:00 ,Premier League,Matchweek 37,Mon,Home,D,0,0,Newcastle Utd,0.8,0.9,61,,Lewis Dunk,4-2-3-1,Simon Hooper,https://fbref.com/en/matches/9defdd38/Brighton-and-Hove-Albion-Newcastle-United-July-20-2020-Premier-League,
40,2020-07-26,16:00 ,Premier League,Matchweek 38,Sun,Away,W,2,1,Burnley,1.2,1.7,45,,Lewis Dunk,3-4-1-2,Jonathan Moss,https://fbref.com/en/matches/d4360fcd/Burnley-Brighton-and-Hove-Albion-July-26-2020-Premier-League,
