,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
16,2018-12-04,20:00 ,Premier League,Matchweek 15,Tue,Home,L,1,2,Manchester City,1.8,2.5,30,"20,389",Troy Deeney,4-1-4-1,Paul Tierney,https://fbref.com/en/matches/bc25da05/Watford-Manchester-City-December-4-2018-Premier-League,
17,2018-12-10,20:00 ,Premier League,Matchweek 16,Mon,Away,D,2,2,Everton,1.7,1.7,44,"38,400",Troy Deeney,4-2-2-2,Kevin Friend,https://fbref.com/en/matches/e05a45bf/Everton-Watford-December-10-2018-Premier-League,
18,2018-12-15,15:00 ,Premier League,Matchweek 17,Sat,Home,W,3,2,Cardiff City,1.4,0.9,71,"20,032",Troy Deeney,4-2-2-2,Andy Madley,https://fbref.com/en/matches/514e90fd/Watford-Cardiff-City-December-15-2018-Premier-League,
19,2018-12-22,15:00 ,Premier League,Matchweek 18,Sat,Away,W,2,0,West Ham,2.3,2.0,48,"56,833",Troy Deeney,4-2-2-2,Lee Mason,https://fbref.com/en/matches/1a9ca1ae/West-Ham-United-Watford-December-22-2018-Premier-League,
20,2018-12-26,19:30 ,Premier League,Matchweek 19,Wed,Home,L,1,2,Chelsea,1.2,1.9,35,"20,415",Troy Deeney,4-2-2-2,Martin Atkinson,https://fbref.com/en/matches/1634f179/Watford-Chelsea-December-26-2018-Premier-League,
21,2018-12-29,15:00 ,Premier League,Matchweek 20,Sat,Home,D,1,1,Newcastle Utd,1.3,0.7,63,"20,336",Adrian Mariappa,4-2-2-2,Roger East,https://fbref.com/en/matches/06693984/Watford-Newcastle-United-December-29-2018-Premier-League,
22,2019-01-02,19:45 ,Premier League,Matchweek 21,Wed,Away,D,3,3,Bournemouth,0.9,2.2,43,"10,261",Troy Deeney,4-2-2-2,David Coote,https://fbref.com/en/matches/9a63d65c/Bournemouth-Watford-January-2-2019-Premier-League,
24,2019-01-12,15:00 ,Premier League,Matchweek 22,Sat,Away,W,2,1,Crystal Palace,1.6,1.3,45,"25,010",Troy Deeney,4-2-2-2,Paul Tierney,https://fbref.com/en/matches/e14b5d85/Crystal-Palace-Watford-January-12-2019-Premier-League,
25,2019-01-19,15:00 ,Premier League,Matchweek 23,Sat,Home,D,0,0,Burnley,1.3,1.8,54,"19,510",Troy Deeney,4-2-2-2,Michael Oliver,https://fbref.com/en/matches/f8283cc3/Watford-Burnley-January-19-2019-Premier-League,
27,2019-01-30,20:00 ,Premier League,Matchweek 24,Wed,Away,L,1,2,Tottenham,0.5,1.7,32,"29,164",Troy Deeney,4-2-2-2,Graham Scott,https://fbref.com/en/matches/61bdd34c/Tottenham-Hotspur-Watford-January-30-2019-Premier-League,
28,2019-02-02,15:00 ,Premier League,Matchweek 25,Sat,Away,D,0,0,Brighton,0.3,1.6,45,"30,414",Troy Deeney,4-2-2-2,Simon Hooper,https://fbref.com/en/matches/1b543fa6/Brighton-and-Hove-Albion-Watford-February-2-2019-Premier-League,
29,2019-02-09,15:00 ,Premier League,Matchweek 26,Sat,Home,W,1,0,Everton,1.3,0.7,44,"20,333",Troy Deeney,4-2-2-2,Lee Probert,https://fbref.com/en/matches/541f34a4/Watford-Everton-February-9-2019-Premier-League,
31,2019-02-22,19:45 ,Premier League,Matchweek 27,Fri,Away,W,5,1,Cardiff City,2.1,2.0,63,"30,387",Troy Deeney,4-2-2-2,Simon Hooper,https://fbref.com/en/matches/a87bd77b/Cardiff-City-Watford-February-22-2019-Premier-League,
32,2019-02-27,20:00 ,Premier League,Matchweek 28,Wed,Away,L,0,5,Liverpool,0.3,1.9,38,"53,316",Troy Deeney,4-2-2-2,Graham Scott,https://fbref.com/en/matches/b34f9ff8/Liverpool-Watford-February-27-2019-Premier-League,
33,2019-03-03,12:00 ,Premier League,Matchweek 29,Sun,Home,W,2,1,Leicester City,0.8,0.9,39,"20,062",Troy Deeney,4-2-2-2,Jonathan Moss,https://fbref.com/en/matches/7c1b902f/Watford-Leicester-City-March-3-2019-Premier-League,
34,2019-03-09,17:30 ,Premier League,Matchweek 30,Sat,Away,L,1,3,Manchester City,0.2,3.4,29,"54,104",Étienne Capoue,4-5-1,Paul Tierney,https://fbref.com/en/matches/4fe0f757/Manchester-City-Watford-March-9-2019-Premier-League,
36,2019-03-30,15:00 ,Premier League,Matchweek 32,Sat,Away,L,1,2,Manchester Utd,1.5,1.6,48,"74,543",Troy Deeney,4-2-2-2,Stuart Attwell,https://fbref.com/en/matches/e1e4e2be/Manchester-United-Watford-March-30-2019-Premier-League,
37,2019-04-02,19:45 ,Premier League,Matchweek 33,Tue,Home,W,4,1,Fulham,1.2,1.6,47,"17,301",Troy Deeney,4-2-2-2,Roger East,https://fbref.com/en/matches/76199a18/Watford-Fulham-April-2-2019-Premier-League,
39,2019-04-15,20:00 ,Premier League,Matchweek 34,Mon,Home,L,0,1,Arsenal,1.0,2.3,35,"20,480",Troy Deeney,3-5-2,Craig Pawson,https://fbref.com/en/matches/b3f8966d/Watford-Arsenal-April-15-2019-Premier-League,
40,2019-04-20,15:00 ,Premier League,Matchweek 35,Sat,Away,W,2,1,Huddersfield,0.9,1.0,54,"23,957",Adrian Mariappa,4-2-2-2,Roger East,https://fbref.com/en/matches/d0b13a22/Huddersfield-Town-Watford-April-20-2019-Premier-League,
41,2019-04-23,19:45 ,Premier League,Matchweek 31,Tue,Home,D,1,1,Southampton,1.3,2.0,62,"19,170",Étienne Capoue,4-2-2-2,Mike Dean,https://fbref.com/en/matches/704df4ec/Watford-Southampton-April-23-2019-Premier-League,
42,2019-04-27,15:00 ,Premier League,Matchweek 36,Sat,Home,L,1,2,Wolves,0.8,2.0,56,"20,323",Adrian Mariappa,4-2-2-2,Simon Hooper,https://fbref.com/en/matches/75a55372/Watford-Wolverhampton-Wanderers-April-27-2019-Premier-League,
43,2019-05-05,14:00 ,Premier League,Matchweek 37,Sun,Away,L,0,3,Chelsea,1.7,2.3,42,"40,560",Troy Deeney,4-2-2-2,Paul Tierney,https://fbref.com/en/matches/bdf4e58c/Chelsea-Watford-May-5-2019-Premier-League,
44,2019-05-12,15:00 ,Premier League,Matchweek 38,Sun,Home,L,1,4,West Ham,2.2,3.1,49,"20,067",Troy Deeney,4-2-2-2,Chris Kavanagh,https://fbref.com/en/matches/db4d7668/Watford-West-Ham-United-May-12-2019-Premier-League,
