,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
21,2016-11-26,12:30 ,Premier League,Matchweek 13,Sat,Away,W,2,1,Burnley,67,"21,794",Fernandinho,4-2-3-1,Andre Marriner,https://fbref.com/en/matches/7a31ec63/Burnley-Manchester-City-November-26-2016-Premier-League,
22,2016-12-03,12:30 ,Premier League,Matchweek 14,Sat,Home,L,1,3,Chelsea,61,"54,457",David Silva,3-4-3,Anthony Taylor,https://fbref.com/en/matches/6076e3fa/Manchester-City-Chelsea-December-3-2016-Premier-League,
24,2016-12-10,17:30 ,Premier League,Matchweek 15,Sat,Away,L,2,4,Leicester City,78,"31,966",Pablo Zabaleta,3-4-3◆,Michael Oliver,https://fbref.com/en/matches/4a664930/Leicester-City-Manchester-City-December-10-2016-Premier-League,
25,2016-12-14,20:00 ,Premier League,Matchweek 16,Wed,Home,W,2,0,Watford,63,"51,527",Pablo Zabaleta,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/e89d656a/Manchester-City-Watford-December-14-2016-Premier-League,
26,2016-12-18,16:00 ,Premier League,Matchweek 17,Sun,Home,W,2,1,Arsenal,61,"54,409",Pablo Zabaleta,4-1-4-1,Martin Atkinson,https://fbref.com/en/matches/18115cd0/Manchester-City-Arsenal-December-18-2016-Premier-League,
27,2016-12-26,17:15 ,Premier League,Matchweek 18,Mon,Away,W,3,0,Hull City,67,"23,134",David Silva,4-2-3-1,Robert Madley,https://fbref.com/en/matches/65448ede/Hull-City-Manchester-City-December-26-2016-Premier-League,
28,2016-12-31,17:30 ,Premier League,Matchweek 19,Sat,Away,L,0,1,Liverpool,57,"53,120",Pablo Zabaleta,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/894a485d/Liverpool-Manchester-City-December-31-2016-Premier-League,
29,2017-01-02,15:00 ,Premier League,Matchweek 20,Mon,Home,W,2,1,Burnley,55,"54,463",Fernandinho,4-2-3-1,Lee Mason,https://fbref.com/en/matches/0990b875/Manchester-City-Burnley-January-2-2017-Premier-League,
31,2017-01-15,13:30 ,Premier League,Matchweek 21,Sun,Away,L,0,4,Everton,71,"39,588",Pablo Zabaleta,4-1-2-1-2◆,Mark Clattenburg,https://fbref.com/en/matches/4395d785/Everton-Manchester-City-January-15-2017-Premier-League,
32,2017-01-21,17:30 ,Premier League,Matchweek 22,Sat,Home,D,2,2,Tottenham,55,"54,402",Pablo Zabaleta,4-1-4-1,Andre Marriner,https://fbref.com/en/matches/4dd8b1ea/Manchester-City-Tottenham-Hotspur-January-21-2017-Premier-League,
34,2017-02-01,19:45 ,Premier League,Matchweek 23,Wed,Away,W,4,0,West Ham,70,"56,980",David Silva,4-1-4-1,Kevin Friend,https://fbref.com/en/matches/eee46a6a/West-Ham-United-Manchester-City-February-1-2017-Premier-League,
35,2017-02-05,13:30 ,Premier League,Matchweek 24,Sun,Home,W,2,1,Swansea City,69,"54,065",David Silva,4-3-3,Mike Dean,https://fbref.com/en/matches/d821b623/Manchester-City-Swansea-City-February-5-2017-Premier-League,
36,2017-02-13,20:00 ,Premier League,Matchweek 25,Mon,Away,W,2,0,Bournemouth,62,"11,129",David Silva,4-3-3,Niel Swarbrick,https://fbref.com/en/matches/f88251a8/Bournemouth-Manchester-City-February-13-2017-Premier-League,
40,2017-03-05,16:00 ,Premier League,Matchweek 27,Sun,Away,W,2,0,Sunderland,71,"41,107",David Silva,4-3-3,Martin Atkinson,https://fbref.com/en/matches/5677c7ef/Sunderland-Manchester-City-March-5-2017-Premier-League,
41,2017-03-08,20:00 ,Premier League,Matchweek 28,Wed,Home,D,0,0,Stoke City,65,"52,625",Sergio Agüero,4-1-4-1,Niel Swarbrick,https://fbref.com/en/matches/a1c52fa9/Manchester-City-Stoke-City-March-8-2017-Premier-League,
44,2017-03-19,16:30 ,Premier League,Matchweek 29,Sun,Home,D,1,1,Liverpool,60,"54,449",David Silva,4-1-4-1,Michael Oliver,https://fbref.com/en/matches/32b76e9e/Manchester-City-Liverpool-March-19-2017-Premier-League,
45,2017-04-02,16:00 ,Premier League,Matchweek 30,Sun,Away,D,2,2,Arsenal,56,"60,001",David Silva,4-2-3-1,Andre Marriner,https://fbref.com/en/matches/283ef914/Arsenal-Manchester-City-April-2-2017-Premier-League,
46,2017-04-05,20:00 ,Premier League,Matchweek 31,Wed,Away,L,1,2,Chelsea,61,"41,528",Vincent Kompany,4-2-3-1,Mike Dean,https://fbref.com/en/matches/ef6fa9d9/Chelsea-Manchester-City-April-5-2017-Premier-League,
47,2017-04-08,15:00 ,Premier League,Matchweek 32,Sat,Home,W,3,1,Hull City,68,"54,393",David Silva,4-2-3-1,Jonathan Moss,https://fbref.com/en/matches/14afe049/Manchester-City-Hull-City-April-8-2017-Premier-League,
48,2017-04-15,17:30 ,Premier League,Matchweek 33,Sat,Away,W,3,0,Southampton,59,"31,850",Vincent Kompany,4-2-3-1,Niel Swarbrick,https://fbref.com/en/matches/cbe56c66/Southampton-Manchester-City-April-15-2017-Premier-League,
50,2017-04-27,20:00 ,Premier League,Matchweek 26,Thu,Home,D,0,0,Manchester Utd,69,"54,176",Vincent Kompany,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/838c2be9/Manchester-Derby-Manchester-City-Manchester-United-April-27-2017-Premier-League,
51,2017-04-30,14:05 ,Premier League,Matchweek 35,Sun,Away,D,2,2,Middlesbrough,68,"29,763",Vincent Kompany,3-4-1-2,Kevin Friend,https://fbref.com/en/matches/03fb9728/Middlesbrough-Manchester-City-April-30-2017-Premier-League,
52,2017-05-06,12:30 ,Premier League,Matchweek 36,Sat,Home,W,5,0,Crystal Palace,69,"54,119",Vincent Kompany,4-1-4-1,Michael Oliver,https://fbref.com/en/matches/b8c8a428/Manchester-City-Crystal-Palace-May-6-2017-Premier-League,
53,2017-05-13,12:30 ,Premier League,Matchweek 37,Sat,Home,W,2,1,Leicester City,66,"54,407",Vincent Kompany,4-1-4-1,Robert Madley,https://fbref.com/en/matches/63c6a74f/Manchester-City-Leicester-City-May-13-2017-Premier-League,
54,2017-05-16,20:00 ,Premier League,Matchweek 34,Tue,Home,W,3,1,West Brom,71,"53,624",Vincent Kompany,4-1-4-1,Craig Pawson,https://fbref.com/en/matches/59a9781a/Manchester-City-West-Bromwich-Albion-May-16-2017-Premier-League,
55,2017-05-21,15:00 ,Premier League,Matchweek 38,Sun,Away,W,5,0,Watford,67,"20,829",Vincent Kompany,4-2-3-1,Jonathan Moss,https://fbref.com/en/matches/cecce3da/Watford-Manchester-City-May-21-2017-Premier-League,
