,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
18,2018-12-08,12:30 ,Premier League,Matchweek 16,Sat,Home,L,0,4,Liverpool,0.3,1.6,41,"10,752",Simon Francis,4-4-2,Lee Mason,https://fbref.com/en/matches/f7799c66/Bournemouth-Liverpool-December-8-2018-Premier-League,
19,2018-12-15,15:00 ,Premier League,Matchweek 17,Sat,Away,L,0,2,Wolves,0.6,1.8,62,"30,997",Andrew Surman,3-4-3,Simon Hooper,https://fbref.com/en/matches/f2f44842/Wolverhampton-Wanderers-Bournemouth-December-15-2018-Premier-League,
21,2018-12-22,15:00 ,Premier League,Matchweek 18,Sat,Home,W,2,0,Brighton,0.8,0.8,57,"10,491",Simon Francis,4-4-2,Mike Dean,https://fbref.com/en/matches/0233399d/Bournemouth-Brighton-and-Hove-Albion-December-22-2018-Premier-League,
22,2018-12-26,15:00 ,Premier League,Matchweek 19,Wed,Away,L,0,5,Tottenham,1.1,1.7,44,"45,154",Simon Francis,4-1-4-1,Chris Kavanagh,https://fbref.com/en/matches/5c08f848/Tottenham-Hotspur-Bournemouth-December-26-2018-Premier-League,
23,2018-12-30,16:30 ,Premier League,Matchweek 20,Sun,Away,L,1,4,Manchester Utd,0.5,2.9,35,"74,556",Andrew Surman,3-5-2,Lee Mason,https://fbref.com/en/matches/4c4766d0/Manchester-United-Bournemouth-December-30-2018-Premier-League,
24,2019-01-02,19:45 ,Premier League,Matchweek 21,Wed,Home,D,3,3,Watford,2.2,0.9,57,"10,261",Steve Cook,4-4-2,David Coote,https://fbref.com/en/matches/9a63d65c/Bournemouth-Watford-January-2-2019-Premier-League,
26,2019-01-13,14:15 ,Premier League,Matchweek 22,Sun,Away,L,0,2,Everton,1.9,1.0,49,"38,113",Steve Cook,4-4-1-1,Anthony Taylor,https://fbref.com/en/matches/be4ed705/Everton-Bournemouth-January-13-2019-Premier-League,
27,2019-01-19,15:00 ,Premier League,Matchweek 23,Sat,Home,W,2,0,West Ham,1.1,1.1,39,"10,495",Steve Cook,4-4-2,Simon Hooper,https://fbref.com/en/matches/6e73b274/Bournemouth-West-Ham-United-January-19-2019-Premier-League,
28,2019-01-30,19:45 ,Premier League,Matchweek 24,Wed,Home,W,4,0,Chelsea,2.0,0.7,32,"10,227",Andrew Surman,4-4-1-1,Roger East,https://fbref.com/en/matches/44f162ae/Bournemouth-Chelsea-January-30-2019-Premier-League,
29,2019-02-02,17:30 ,Premier League,Matchweek 25,Sat,Away,L,0,2,Cardiff City,0.5,2.1,73,"31,939",Andrew Surman,4-4-1-1,Jonathan Moss,https://fbref.com/en/matches/6e1f303b/Cardiff-City-Bournemouth-February-2-2019-Premier-League,
30,2019-02-09,15:00 ,Premier League,Matchweek 26,Sat,Away,L,0,3,Liverpool,0.4,2.0,35,"53,178",Andrew Surman,4-5-1,Anthony Taylor,https://fbref.com/en/matches/0a085d29/Liverpool-Bournemouth-February-9-2019-Premier-League,
31,2019-02-23,15:00 ,Premier League,Matchweek 27,Sat,Home,D,1,1,Wolves,2.4,1.5,45,"10,671",Dan Gosling,4-4-1-1,Roger East,https://fbref.com/en/matches/9b38c79c/Bournemouth-Wolverhampton-Wanderers-February-23-2019-Premier-League,
32,2019-02-27,19:45 ,Premier League,Matchweek 28,Wed,Away,L,1,5,Arsenal,0.9,2.5,36,"59,618",Andrew Surman,4-4-2,Chris Kavanagh,https://fbref.com/en/matches/59600e66/Arsenal-Bournemouth-February-27-2019-Premier-League,
33,2019-03-02,15:00 ,Premier League,Matchweek 29,Sat,Home,L,0,1,Manchester City,0.0,1.2,19,"10,699",Andrew Surman,5-4-1,Kevin Friend,https://fbref.com/en/matches/5e35e444/Bournemouth-Manchester-City-March-2-2019-Premier-League,
34,2019-03-09,15:00 ,Premier League,Matchweek 30,Sat,Away,W,2,0,Huddersfield,1.9,0.3,43,"22,304",Andrew Surman,4-4-2,Anthony Taylor,https://fbref.com/en/matches/7c7a736a/Huddersfield-Town-Bournemouth-March-9-2019-Premier-League,
35,2019-03-16,15:00 ,Premier League,Matchweek 31,Sat,Home,D,2,2,Newcastle Utd,1.3,1.1,49,"10,625",Charlie Daniels,4-4-2,Mike Dean,https://fbref.com/en/matches/a27275d9/Bournemouth-Newcastle-United-March-16-2019-Premier-League,
36,2019-03-30,15:00 ,Premier League,Matchweek 32,Sat,Away,L,0,2,Leicester City,0.8,1.3,42,"31,530",Dan Gosling,4-4-2,Lee Mason,https://fbref.com/en/matches/a89c7915/Leicester-City-Bournemouth-March-30-2019-Premier-League,
37,2019-04-06,15:00 ,Premier League,Matchweek 33,Sat,Home,L,1,3,Burnley,1.1,1.2,59,"10,446",Dan Gosling,4-4-2,Martin Atkinson,https://fbref.com/en/matches/c48c3132/Bournemouth-Burnley-April-6-2019-Premier-League,
38,2019-04-13,15:00 ,Premier League,Matchweek 34,Sat,Away,W,5,0,Brighton,2.5,0.3,49,"30,460",Steve Cook,4-4-2,Kevin Friend,https://fbref.com/en/matches/eb6b53ba/Brighton-and-Hove-Albion-Bournemouth-April-13-2019-Premier-League,
39,2019-04-20,15:00 ,Premier League,Matchweek 35,Sat,Home,L,0,1,Fulham,2.2,2.5,49,"10,511",Steve Cook,4-4-2,David Coote,https://fbref.com/en/matches/935a3490/Bournemouth-Fulham-April-20-2019-Premier-League,
40,2019-04-27,15:00 ,Premier League,Matchweek 36,Sat,Away,D,3,3,Southampton,2.3,2.5,56,"31,310",Steve Cook,5-3-2,Graham Scott,https://fbref.com/en/matches/c78ca5a2/Southampton-Bournemouth-April-27-2019-Premier-League,
41,2019-05-04,12:30 ,Premier League,Matchweek 37,Sat,Home,W,1,0,Tottenham,1.7,0.7,53,"10,630",Steve Cook,4-4-1-1,Craig Pawson,https://fbref.com/en/matches/a6d84ca8/Bournemouth-Tottenham-Hotspur-May-4-2019-Premier-League,
42,2019-05-12,15:00 ,Premier League,Matchweek 38,Sun,Away,L,3,5,Crystal Palace,1.6,2.8,54,"25,433",Steve Cook,4-4-1-1,Roger East,https://fbref.com/en/matches/23ad3530/Crystal-Palace-Bournemouth-May-12-2019-Premier-League,
